ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	CrearFiesta	crearfiesta	1590565632753	 	3.3.1
REQUEST	122		Home	1590565634124	1590565634127	OK	 
REQUEST	123		Home	1590565634124	1590565634127	OK	 
USER	AceptarLocal	533	START	1590565634128	1590565634128
USER	AceptarLocal	532	START	1590565634128	1590565634128
USER	CrearFiesta	125	START	1590565634128	1590565634128
USER	CrearFiesta	124	START	1590565634128	1590565634128
REQUEST	532		Home	1590565634129	1590565634132	OK	 
REQUEST	533		Home	1590565634129	1590565634132	OK	 
REQUEST	125		Home	1590565634129	1590565634132	OK	 
REQUEST	124		Home	1590565634129	1590565634132	OK	 
USER	CrearFiesta	126	START	1590565634139	1590565634139
USER	AceptarLocal	534	START	1590565634139	1590565634139
USER	CrearFiesta	127	START	1590565634139	1590565634139
REQUEST	534		Home	1590565634140	1590565634142	OK	 
REQUEST	127		Home	1590565634140	1590565634142	OK	 
REQUEST	126		Home	1590565634140	1590565634142	OK	 
USER	AceptarLocal	535	START	1590565634139	1590565634139
REQUEST	535		Home	1590565634144	1590565634147	OK	 
USER	CrearFiesta	128	START	1590565634155	1590565634155
USER	CrearFiesta	129	START	1590565634155	1590565634155
REQUEST	129		Home	1590565634155	1590565634158	OK	 
REQUEST	128		Home	1590565634155	1590565634158	OK	 
USER	AceptarLocal	538	START	1590565634158	1590565634158
USER	CrearFiesta	131	START	1590565634158	1590565634158
USER	CrearFiesta	130	START	1590565634158	1590565634158
USER	AceptarLocal	539	START	1590565634158	1590565634158
USER	AceptarLocal	536	START	1590565634155	1590565634155
REQUEST	538		Home	1590565634158	1590565634161	OK	 
REQUEST	130		Home	1590565634158	1590565634161	OK	 
REQUEST	131		Home	1590565634158	1590565634161	OK	 
REQUEST	539		Home	1590565634158	1590565634161	OK	 
REQUEST	536		Home	1590565634161	1590565634163	OK	 
USER	AceptarLocal	537	START	1590565634155	1590565634155
REQUEST	537		Home	1590565634166	1590565634169	OK	 
USER	CrearFiesta	132	START	1590565634170	1590565634170
USER	AceptarLocal	541	START	1590565634170	1590565634170
USER	CrearFiesta	133	START	1590565634170	1590565634170
USER	AceptarLocal	540	START	1590565634170	1590565634170
REQUEST	540		Home	1590565634171	1590565634174	OK	 
REQUEST	541		Home	1590565634171	1590565634174	OK	 
REQUEST	132		Home	1590565634171	1590565634174	OK	 
REQUEST	133		Home	1590565634171	1590565634174	OK	 
USER	AceptarLocal	542	START	1590565634186	1590565634186
USER	AceptarLocal	543	START	1590565634186	1590565634186
USER	CrearFiesta	134	START	1590565634186	1590565634186
USER	CrearFiesta	135	START	1590565634186	1590565634186
USER	CrearFiesta	136	START	1590565634188	1590565634188
USER	CrearFiesta	137	START	1590565634188	1590565634188
USER	AceptarLocal	545	START	1590565634188	1590565634188
USER	AceptarLocal	544	START	1590565634188	1590565634188
REQUEST	542		Home	1590565634186	1590565634191	OK	 
REQUEST	135		Home	1590565634186	1590565634191	OK	 
REQUEST	543		Home	1590565634186	1590565634191	OK	 
REQUEST	134		Home	1590565634186	1590565634191	OK	 
REQUEST	136		Home	1590565634189	1590565634192	OK	 
REQUEST	544		Home	1590565634189	1590565634193	OK	 
REQUEST	137		Home	1590565634189	1590565634193	OK	 
REQUEST	545		Home	1590565634189	1590565634193	OK	 
USER	AceptarLocal	547	START	1590565634208	1590565634208
USER	CrearFiesta	138	START	1590565634208	1590565634208
USER	AceptarLocal	546	START	1590565634208	1590565634208
USER	CrearFiesta	140	START	1590565634208	1590565634208
USER	AceptarLocal	548	START	1590565634208	1590565634208
USER	AceptarLocal	549	START	1590565634208	1590565634208
USER	CrearFiesta	139	START	1590565634208	1590565634208
USER	CrearFiesta	141	START	1590565634208	1590565634208
REQUEST	138		Home	1590565634208	1590565634212	OK	 
REQUEST	549		Home	1590565634209	1590565634212	OK	 
REQUEST	139		Home	1590565634208	1590565634212	OK	 
REQUEST	547		Home	1590565634208	1590565634212	OK	 
REQUEST	141		Home	1590565634210	1590565634222	OK	 
REQUEST	546		Home	1590565634208	1590565634222	OK	 
REQUEST	548		Home	1590565634208	1590565634222	OK	 
REQUEST	140		Home	1590565634208	1590565634213	OK	 
USER	AceptarLocal	550	START	1590565634223	1590565634223
USER	CrearFiesta	143	START	1590565634223	1590565634223
USER	CrearFiesta	142	START	1590565634223	1590565634223
USER	AceptarLocal	551	START	1590565634223	1590565634223
REQUEST	143		Home	1590565634224	1590565634226	OK	 
REQUEST	551		Home	1590565634224	1590565634226	OK	 
REQUEST	550		Home	1590565634224	1590565634226	OK	 
REQUEST	142		Home	1590565634224	1590565634226	OK	 
USER	CrearFiesta	144	START	1590565634228	1590565634228
USER	AceptarLocal	552	START	1590565634228	1590565634228
USER	AceptarLocal	553	START	1590565634228	1590565634228
USER	CrearFiesta	145	START	1590565634228	1590565634228
REQUEST	145		Home	1590565634228	1590565634231	OK	 
REQUEST	144		Home	1590565634228	1590565634231	OK	 
REQUEST	552		Home	1590565634228	1590565634231	OK	 
REQUEST	553		Home	1590565634228	1590565634231	OK	 
USER	AceptarLocal	554	START	1590565634239	1590565634239
USER	AceptarLocal	555	START	1590565634239	1590565634239
USER	CrearFiesta	147	START	1590565634239	1590565634239
USER	CrearFiesta	146	START	1590565634239	1590565634239
REQUEST	147		Home	1590565634239	1590565634242	OK	 
REQUEST	555		Home	1590565634239	1590565634242	OK	 
REQUEST	146		Home	1590565634239	1590565634242	OK	 
REQUEST	554		Home	1590565634239	1590565634242	OK	 
USER	CrearFiesta	149	START	1590565634255	1590565634255
USER	CrearFiesta	148	START	1590565634255	1590565634255
USER	AceptarLocal	557	START	1590565634255	1590565634255
USER	AceptarLocal	556	START	1590565634255	1590565634255
REQUEST	149		Home	1590565634255	1590565634258	OK	 
REQUEST	556		Home	1590565634255	1590565634258	OK	 
REQUEST	557		Home	1590565634255	1590565634258	OK	 
REQUEST	148		Home	1590565634255	1590565634258	OK	 
USER	CrearFiesta	150	START	1590565634258	1590565634258
USER	CrearFiesta	151	START	1590565634258	1590565634258
USER	AceptarLocal	559	START	1590565634259	1590565634259
USER	AceptarLocal	558	START	1590565634259	1590565634259
REQUEST	150		Home	1590565634259	1590565634262	OK	 
REQUEST	559		Home	1590565634260	1590565634262	OK	 
REQUEST	151		Home	1590565634259	1590565634262	OK	 
REQUEST	558		Home	1590565634260	1590565634263	OK	 
USER	CrearFiesta	152	START	1590565634270	1590565634270
USER	AceptarLocal	560	START	1590565634270	1590565634270
USER	AceptarLocal	561	START	1590565634270	1590565634270
USER	CrearFiesta	153	START	1590565634270	1590565634270
REQUEST	560		Home	1590565634271	1590565634274	OK	 
REQUEST	561		Home	1590565634271	1590565634274	OK	 
REQUEST	152		Home	1590565634271	1590565634274	OK	 
REQUEST	153		Home	1590565634271	1590565634274	OK	 
USER	CrearFiesta	154	START	1590565634286	1590565634286
USER	CrearFiesta	155	START	1590565634286	1590565634286
USER	AceptarLocal	563	START	1590565634286	1590565634286
USER	AceptarLocal	562	START	1590565634286	1590565634286
USER	CrearFiesta	157	START	1590565634288	1590565634288
USER	AceptarLocal	565	START	1590565634288	1590565634288
USER	CrearFiesta	156	START	1590565634288	1590565634288
USER	AceptarLocal	564	START	1590565634288	1590565634288
REQUEST	562		Home	1590565634286	1590565634291	OK	 
REQUEST	154		Home	1590565634286	1590565634291	OK	 
REQUEST	155		Home	1590565634286	1590565634291	OK	 
REQUEST	563		Home	1590565634286	1590565634291	OK	 
REQUEST	157		Home	1590565634288	1590565634292	OK	 
REQUEST	156		Home	1590565634288	1590565634292	OK	 
REQUEST	565		Home	1590565634288	1590565634293	OK	 
REQUEST	564		Home	1590565634288	1590565634293	OK	 
USER	AceptarLocal	567	START	1590565634308	1590565634308
USER	CrearFiesta	159	START	1590565634308	1590565634308
USER	CrearFiesta	160	START	1590565634308	1590565634308
USER	CrearFiesta	161	START	1590565634308	1590565634308
USER	CrearFiesta	158	START	1590565634307	1590565634307
USER	AceptarLocal	566	START	1590565634308	1590565634308
USER	AceptarLocal	568	START	1590565634309	1590565634309
USER	AceptarLocal	569	START	1590565634310	1590565634310
REQUEST	159		Home	1590565634308	1590565634312	OK	 
REQUEST	566		Home	1590565634308	1590565634312	OK	 
REQUEST	567		Home	1590565634308	1590565634312	OK	 
REQUEST	158		Home	1590565634308	1590565634312	OK	 
REQUEST	160		Home	1590565634308	1590565634314	OK	 
REQUEST	161		Home	1590565634308	1590565634314	OK	 
REQUEST	568		Home	1590565634310	1590565634314	OK	 
REQUEST	569		Home	1590565634310	1590565634314	OK	 
USER	CrearFiesta	163	START	1590565634323	1590565634323
USER	AceptarLocal	570	START	1590565634323	1590565634323
USER	AceptarLocal	571	START	1590565634323	1590565634323
USER	CrearFiesta	162	START	1590565634323	1590565634323
REQUEST	162		Home	1590565634323	1590565634327	OK	 
REQUEST	570		Home	1590565634324	1590565634327	OK	 
REQUEST	163		Home	1590565634324	1590565634327	OK	 
REQUEST	571		Home	1590565634323	1590565634327	OK	 
USER	CrearFiesta	165	START	1590565634328	1590565634328
USER	AceptarLocal	573	START	1590565634328	1590565634328
USER	AceptarLocal	572	START	1590565634328	1590565634328
USER	CrearFiesta	164	START	1590565634328	1590565634328
REQUEST	573		Home	1590565634328	1590565634332	OK	 
REQUEST	164		Home	1590565634328	1590565634332	OK	 
REQUEST	165		Home	1590565634328	1590565634332	OK	 
REQUEST	572		Home	1590565634328	1590565634332	OK	 
USER	CrearFiesta	167	START	1590565634339	1590565634339
USER	AceptarLocal	575	START	1590565634339	1590565634339
USER	AceptarLocal	574	START	1590565634339	1590565634339
USER	CrearFiesta	166	START	1590565634339	1590565634339
REQUEST	574		Home	1590565634339	1590565634342	OK	 
REQUEST	167		Home	1590565634339	1590565634342	OK	 
REQUEST	575		Home	1590565634339	1590565634342	OK	 
REQUEST	166		Home	1590565634339	1590565634342	OK	 
USER	AceptarLocal	577	START	1590565634355	1590565634355
USER	CrearFiesta	169	START	1590565634354	1590565634354
USER	AceptarLocal	576	START	1590565634354	1590565634354
USER	CrearFiesta	168	START	1590565634354	1590565634354
REQUEST	576		Home	1590565634355	1590565634358	OK	 
REQUEST	169		Home	1590565634355	1590565634358	OK	 
REQUEST	168		Home	1590565634355	1590565634358	OK	 
REQUEST	577		Home	1590565634355	1590565634358	OK	 
USER	AceptarLocal	579	START	1590565634358	1590565634358
USER	CrearFiesta	170	START	1590565634358	1590565634358
USER	AceptarLocal	578	START	1590565634358	1590565634358
USER	CrearFiesta	171	START	1590565634358	1590565634358
REQUEST	578		Home	1590565634359	1590565634361	OK	 
REQUEST	170		Home	1590565634358	1590565634361	OK	 
REQUEST	171		Home	1590565634359	1590565634361	OK	 
REQUEST	579		Home	1590565634358	1590565634361	OK	 
USER	CrearFiesta	172	START	1590565634370	1590565634370
USER	AceptarLocal	581	START	1590565634370	1590565634370
USER	CrearFiesta	173	START	1590565634370	1590565634370
USER	AceptarLocal	580	START	1590565634370	1590565634370
REQUEST	173		Home	1590565634371	1590565634374	OK	 
REQUEST	172		Home	1590565634371	1590565634374	OK	 
REQUEST	580		Home	1590565634371	1590565634374	OK	 
REQUEST	581		Home	1590565634371	1590565634374	OK	 
USER	CrearFiesta	174	START	1590565634386	1590565634386
USER	CrearFiesta	175	START	1590565634386	1590565634386
USER	AceptarLocal	583	START	1590565634386	1590565634386
USER	AceptarLocal	582	START	1590565634386	1590565634386
USER	CrearFiesta	177	START	1590565634388	1590565634388
USER	AceptarLocal	584	START	1590565634388	1590565634388
USER	CrearFiesta	176	START	1590565634388	1590565634388
USER	AceptarLocal	585	START	1590565634388	1590565634388
REQUEST	174		Home	1590565634387	1590565634390	OK	 
REQUEST	175		Home	1590565634387	1590565634390	OK	 
REQUEST	582		Home	1590565634387	1590565634391	OK	 
REQUEST	583		Home	1590565634387	1590565634391	OK	 
REQUEST	177		Home	1590565634388	1590565634392	OK	 
REQUEST	585		Home	1590565634388	1590565634393	OK	 
REQUEST	584		Home	1590565634388	1590565634392	OK	 
REQUEST	176		Home	1590565634388	1590565634392	OK	 
USER	AceptarLocal	587	START	1590565634407	1590565634407
USER	AceptarLocal	586	START	1590565634407	1590565634407
USER	CrearFiesta	178	START	1590565634407	1590565634407
USER	CrearFiesta	181	START	1590565634408	1590565634408
USER	CrearFiesta	179	START	1590565634407	1590565634407
USER	CrearFiesta	180	START	1590565634408	1590565634408
REQUEST	178		Home	1590565634408	1590565634413	OK	 
REQUEST	587		Home	1590565634408	1590565634413	OK	 
REQUEST	180		Home	1590565634411	1590565634415	OK	 
REQUEST	179		Home	1590565634410	1590565634415	OK	 
REQUEST	586		Home	1590565634408	1590565634415	OK	 
REQUEST	181		Home	1590565634409	1590565634415	OK	 
USER	AceptarLocal	589	START	1590565634416	1590565634416
USER	AceptarLocal	588	START	1590565634416	1590565634416
USER	CrearFiesta	183	START	1590565634418	1590565634418
USER	AceptarLocal	591	START	1590565634418	1590565634418
USER	AceptarLocal	590	START	1590565634418	1590565634418
USER	CrearFiesta	182	START	1590565634418	1590565634418
REQUEST	589		Home	1590565634417	1590565634421	OK	 
REQUEST	591		Home	1590565634418	1590565634423	OK	 
REQUEST	588		Home	1590565634417	1590565634424	OK	 
REQUEST	590		Home	1590565634418	1590565634424	OK	 
REQUEST	182		Home	1590565634418	1590565634424	OK	 
REQUEST	183		Home	1590565634418	1590565634424	OK	 
USER	AceptarLocal	592	START	1590565634428	1590565634428
USER	CrearFiesta	184	START	1590565634428	1590565634428
USER	CrearFiesta	185	START	1590565634428	1590565634428
USER	AceptarLocal	593	START	1590565634428	1590565634428
REQUEST	184		Home	1590565634428	1590565634432	OK	 
REQUEST	185		Home	1590565634428	1590565634432	OK	 
REQUEST	593		Home	1590565634428	1590565634432	OK	 
REQUEST	592		Home	1590565634428	1590565634432	OK	 
USER	AceptarLocal	595	START	1590565634439	1590565634439
USER	CrearFiesta	187	START	1590565634439	1590565634439
USER	CrearFiesta	186	START	1590565634439	1590565634439
USER	AceptarLocal	594	START	1590565634439	1590565634439
REQUEST	595		Home	1590565634439	1590565634442	OK	 
REQUEST	594		Home	1590565634439	1590565634442	OK	 
REQUEST	186		Home	1590565634439	1590565634442	OK	 
REQUEST	187		Home	1590565634439	1590565634445	OK	 
USER	AceptarLocal	596	START	1590565634454	1590565634454
USER	AceptarLocal	597	START	1590565634454	1590565634454
USER	CrearFiesta	188	START	1590565634454	1590565634454
USER	CrearFiesta	189	START	1590565634454	1590565634454
REQUEST	597		Home	1590565634455	1590565634458	OK	 
REQUEST	189		Home	1590565634455	1590565634458	OK	 
REQUEST	188		Home	1590565634455	1590565634458	OK	 
REQUEST	596		Home	1590565634455	1590565634458	OK	 
USER	CrearFiesta	190	START	1590565634458	1590565634458
USER	AceptarLocal	598	START	1590565634458	1590565634458
USER	AceptarLocal	599	START	1590565634458	1590565634458
USER	CrearFiesta	191	START	1590565634458	1590565634458
REQUEST	190		Home	1590565634458	1590565634461	OK	 
REQUEST	599		Home	1590565634458	1590565634461	OK	 
REQUEST	598		Home	1590565634459	1590565634462	OK	 
REQUEST	191		Home	1590565634460	1590565634462	OK	 
USER	CrearFiesta	192	START	1590565634470	1590565634470
USER	CrearFiesta	193	START	1590565634470	1590565634470
USER	AceptarLocal	601	START	1590565634470	1590565634470
USER	AceptarLocal	600	START	1590565634470	1590565634470
REQUEST	601		Home	1590565634471	1590565634474	OK	 
REQUEST	600		Home	1590565634471	1590565634474	OK	 
REQUEST	192		Home	1590565634471	1590565634474	OK	 
REQUEST	193		Home	1590565634471	1590565634474	OK	 
USER	AceptarLocal	603	START	1590565634486	1590565634486
USER	AceptarLocal	602	START	1590565634486	1590565634486
USER	CrearFiesta	195	START	1590565634486	1590565634486
USER	CrearFiesta	194	START	1590565634486	1590565634486
USER	AceptarLocal	605	START	1590565634488	1590565634488
USER	CrearFiesta	197	START	1590565634488	1590565634488
USER	CrearFiesta	196	START	1590565634488	1590565634488
USER	AceptarLocal	604	START	1590565634488	1590565634488
REQUEST	602		Home	1590565634486	1590565634489	OK	 
REQUEST	195		Home	1590565634486	1590565634490	OK	 
REQUEST	603		Home	1590565634486	1590565634491	OK	 
REQUEST	194		Home	1590565634486	1590565634491	OK	 
REQUEST	604		Home	1590565634488	1590565634492	OK	 
REQUEST	605		Home	1590565634488	1590565634492	OK	 
REQUEST	196		Home	1590565634488	1590565634492	OK	 
REQUEST	197		Home	1590565634488	1590565634492	OK	 
USER	AceptarLocal	607	START	1590565634507	1590565634507
USER	CrearFiesta	199	START	1590565634507	1590565634507
USER	CrearFiesta	198	START	1590565634507	1590565634507
USER	AceptarLocal	608	START	1590565634508	1590565634508
USER	AceptarLocal	609	START	1590565634509	1590565634509
USER	CrearFiesta	200	START	1590565634509	1590565634509
USER	CrearFiesta	201	START	1590565634508	1590565634508
REQUEST	199		Home	1590565634508	1590565634512	OK	 
REQUEST	607		Home	1590565634508	1590565634512	OK	 
REQUEST	201		Home	1590565634509	1590565634513	OK	 
REQUEST	609		Home	1590565634509	1590565634513	OK	 
REQUEST	198		Home	1590565634508	1590565634513	OK	 
REQUEST	200		Home	1590565634510	1590565634514	OK	 
REQUEST	608		Home	1590565634509	1590565634514	OK	 
USER	AceptarLocal	606	START	1590565634507	1590565634507
REQUEST	606		Home	1590565634517	1590565634519	OK	 
USER	CrearFiesta	202	START	1590565634523	1590565634523
USER	CrearFiesta	203	START	1590565634523	1590565634523
USER	AceptarLocal	611	START	1590565634523	1590565634523
USER	AceptarLocal	610	START	1590565634523	1590565634523
REQUEST	611		Home	1590565634523	1590565634527	OK	 
REQUEST	610		Home	1590565634523	1590565634527	OK	 
REQUEST	202		Home	1590565634523	1590565634527	OK	 
REQUEST	203		Home	1590565634523	1590565634527	OK	 
USER	CrearFiesta	205	START	1590565634539	1590565634539
USER	CrearFiesta	207	START	1590565634539	1590565634539
USER	AceptarLocal	614	START	1590565634539	1590565634539
USER	CrearFiesta	206	START	1590565634539	1590565634539
USER	AceptarLocal	612	START	1590565634539	1590565634539
USER	CrearFiesta	204	START	1590565634539	1590565634539
USER	AceptarLocal	613	START	1590565634539	1590565634539
REQUEST	614		Home	1590565634539	1590565634543	OK	 
REQUEST	204		Home	1590565634539	1590565634543	OK	 
REQUEST	206		Home	1590565634539	1590565634543	OK	 
REQUEST	207		Home	1590565634539	1590565634543	OK	 
REQUEST	205		Home	1590565634539	1590565634543	OK	 
REQUEST	613		Home	1590565634541	1590565634545	OK	 
REQUEST	612		Home	1590565634539	1590565634545	OK	 
USER	AceptarLocal	615	START	1590565634539	1590565634539
REQUEST	615		Home	1590565634546	1590565634549	OK	 
USER	CrearFiesta	209	START	1590565634554	1590565634554
USER	AceptarLocal	617	START	1590565634554	1590565634554
USER	CrearFiesta	208	START	1590565634554	1590565634554
USER	AceptarLocal	616	START	1590565634554	1590565634554
USER	CrearFiesta	210	START	1590565634558	1590565634558
USER	AceptarLocal	619	START	1590565634558	1590565634558
USER	AceptarLocal	618	START	1590565634558	1590565634558
USER	CrearFiesta	211	START	1590565634558	1590565634558
REQUEST	208		Home	1590565634555	1590565634560	OK	 
REQUEST	209		Home	1590565634555	1590565634560	OK	 
