ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257529057	 	3.3.1
REQUEST	44		WrongLogin	1590257537126	1590257537127	OK	 
REQUEST	13		RightLogin	1590257537126	1590257537127	OK	 
USER	AceptarLocalTestNegativo	210	START	1590257537157	1590257537157
USER	AceptarLocalTestPositivo	195	START	1590257537157	1590257537157
REQUEST	210		Welcome	1590257537158	1590257537161	OK	 
REQUEST	195		Welcome	1590257537158	1590257537161	OK	 
REQUEST	45		WrongLogin	1590257537173	1590257537174	OK	 
REQUEST	14		RightLogin	1590257537177	1590257537178	OK	 
USER	AceptarLocalTestNegativo	211	START	1590257537235	1590257537235
USER	AceptarLocalTestPositivo	196	START	1590257537235	1590257537235
REQUEST	196		Welcome	1590257537235	1590257537237	OK	 
REQUEST	211		Welcome	1590257537235	1590257537237	OK	 
REQUEST	46		WrongLogin	1590257537237	1590257537237	OK	 
REQUEST	15		RightLogin	1590257537266	1590257537266	OK	 
USER	AceptarLocalTestNegativo	212	START	1590257537297	1590257537297
USER	AceptarLocalTestPositivo	197	START	1590257537297	1590257537297
REQUEST	197		Welcome	1590257537298	1590257537300	OK	 
REQUEST	212		Welcome	1590257537298	1590257537300	OK	 
REQUEST	47		WrongLogin	1590257537313	1590257537314	OK	 
REQUEST	16		RightLogin	1590257537328	1590257537329	OK	 
USER	AceptarLocalTestPositivo	213	START	1590257537360	1590257537360
USER	AceptarLocalTestNegativo	228	START	1590257537360	1590257537360
REQUEST	213		Welcome	1590257537360	1590257537362	OK	 
REQUEST	228		Welcome	1590257537360	1590257537362	OK	 
REQUEST	48		WrongLogin	1590257537376	1590257537377	OK	 
REQUEST	17		RightLogin	1590257537391	1590257537392	OK	 
USER	AceptarLocalTestNegativo	229	START	1590257537427	1590257537427
USER	AceptarLocalTestPositivo	214	START	1590257537427	1590257537427
REQUEST	229		Welcome	1590257537427	1590257537431	OK	 
REQUEST	214		Welcome	1590257537427	1590257537431	OK	 
REQUEST	49		WrongLogin	1590257537454	1590257537455	OK	 
REQUEST	18		RightLogin	1590257537469	1590257537470	OK	 
USER	AceptarLocalTestPositivo	215	START	1590257537487	1590257537487
USER	AceptarLocalTestNegativo	230	START	1590257537487	1590257537487
REQUEST	215		Welcome	1590257537487	1590257537490	OK	 
REQUEST	230		Welcome	1590257537487	1590257537490	OK	 
REQUEST	50		WrongLogin	1590257537507	1590257537508	OK	 
REQUEST	19		RightLogin	1590257537537	1590257537538	OK	 
USER	AceptarLocalTestPositivo	216	START	1590257537557	1590257537557
USER	AceptarLocalTestNegativo	231	START	1590257537557	1590257537557
REQUEST	216		Welcome	1590257537557	1590257537559	OK	 
REQUEST	231		Welcome	1590257537557	1590257537559	OK	 
REQUEST	20		RightLogin	1590257537584	1590257537585	OK	 
REQUEST	51		WrongLogin	1590257537584	1590257537585	OK	 
USER	AceptarLocalTestNegativo	232	START	1590257537631	1590257537631
USER	AceptarLocalTestPositivo	217	START	1590257537631	1590257537631
REQUEST	232		Welcome	1590257537632	1590257537634	OK	 
REQUEST	217		Welcome	1590257537632	1590257537634	OK	 
REQUEST	21		RightLogin	1590257537647	1590257537648	OK	 
REQUEST	52		WrongLogin	1590257537647	1590257537648	OK	 
USER	AceptarLocalTestNegativo	233	START	1590257537709	1590257537709
USER	AceptarLocalTestPositivo	218	START	1590257537709	1590257537709
REQUEST	233		Welcome	1590257537710	1590257537712	OK	 
REQUEST	218		Welcome	1590257537710	1590257537712	OK	 
REQUEST	22		RightLogin	1590257537725	1590257537726	OK	 
REQUEST	53		WrongLogin	1590257537725	1590257537726	OK	 
USER	AceptarLocalTestNegativo	234	START	1590257537757	1590257537757
USER	AceptarLocalTestPositivo	219	START	1590257537757	1590257537757
REQUEST	219		Welcome	1590257537757	1590257537759	OK	 
REQUEST	234		Welcome	1590257537757	1590257537759	OK	 
REQUEST	54		WrongLogin	1590257537772	1590257537773	OK	 
REQUEST	23		RightLogin	1590257537787	1590257537788	OK	 
USER	AceptarLocalTestPositivo	220	START	1590257537834	1590257537834
USER	AceptarLocalTestNegativo	235	START	1590257537834	1590257537834
REQUEST	220		Welcome	1590257537835	1590257537839	OK	 
REQUEST	235		Welcome	1590257537835	1590257537839	OK	 
REQUEST	24		RightLogin	1590257537850	1590257537852	OK	 
REQUEST	55		WrongLogin	1590257537850	1590257537852	OK	 
USER	AceptarLocalTestNegativo	236	START	1590257537897	1590257537897
USER	AceptarLocalTestPositivo	221	START	1590257537897	1590257537897
REQUEST	221		Welcome	1590257537897	1590257537899	OK	 
REQUEST	236		Welcome	1590257537897	1590257537899	OK	 
REQUEST	56		WrongLogin	1590257537912	1590257537913	OK	 
REQUEST	25		RightLogin	1590257537928	1590257537929	OK	 
USER	AceptarLocalTestNegativo	237	START	1590257537959	1590257537959
USER	AceptarLocalTestPositivo	222	START	1590257537959	1590257537959
REQUEST	237		Welcome	1590257537960	1590257537963	OK	 
REQUEST	222		Welcome	1590257537960	1590257537963	OK	 
REQUEST	57		WrongLogin	1590257537975	1590257537976	OK	 
REQUEST	26		RightLogin	1590257537991	1590257537991	OK	 
USER	AceptarLocalTestNegativo	238	START	1590257538027	1590257538027
USER	AceptarLocalTestPositivo	223	START	1590257538027	1590257538027
REQUEST	223		Welcome	1590257538027	1590257538030	OK	 
REQUEST	238		Welcome	1590257538027	1590257538030	OK	 
REQUEST	58		WrongLogin	1590257538058	1590257538059	OK	 
REQUEST	27		RightLogin	1590257538074	1590257538074	OK	 
USER	AceptarLocalTestNegativo	239	START	1590257538089	1590257538089
USER	AceptarLocalTestPositivo	224	START	1590257538089	1590257538089
REQUEST	224		Welcome	1590257538090	1590257538092	OK	 
REQUEST	239		Welcome	1590257538090	1590257538092	OK	 
REQUEST	28		RightLogin	1590257538121	1590257538122	OK	 
REQUEST	59		WrongLogin	1590257538121	1590257538122	OK	 
USER	AceptarLocalTestNegativo	240	START	1590257538168	1590257538168
USER	AceptarLocalTestPositivo	225	START	1590257538167	1590257538167
REQUEST	60		WrongLogin	1590257538168	1590257538168	OK	 
REQUEST	225		Welcome	1590257538168	1590257538170	OK	 
REQUEST	240		Welcome	1590257538168	1590257538170	OK	 
REQUEST	29		RightLogin	1590257538183	1590257538184	OK	 
USER	AceptarLocalTestNegativo	241	START	1590257538230	1590257538230
USER	AceptarLocalTestPositivo	226	START	1590257538230	1590257538230
REQUEST	226		Welcome	1590257538230	1590257538233	OK	 
REQUEST	241		Welcome	1590257538230	1590257538233	OK	 
REQUEST	30		RightLogin	1590257538261	1590257538262	OK	 
REQUEST	61		WrongLogin	1590257538261	1590257538262	OK	 
USER	AceptarLocalTestPositivo	227	START	1590257538292	1590257538292
USER	AceptarLocalTestNegativo	242	START	1590257538292	1590257538292
REQUEST	227		Welcome	1590257538293	1590257538299	OK	 
REQUEST	242		Welcome	1590257538293	1590257538299	OK	 
REQUEST	62		WrongLogin	1590257538308	1590257538309	OK	 
REQUEST	31		RightLogin	1590257538324	1590257538324	OK	 
USER	AceptarLocalTestNegativo	258	START	1590257538339	1590257538339
REQUEST	258		Welcome	1590257538339	1590257538341	OK	 
USER	AceptarLocalTestPositivo	243	START	1590257538355	1590257538355
REQUEST	243		Welcome	1590257538355	1590257538358	OK	 
REQUEST	63		RightLogin	1590257538386	1590257538387	OK	 
REQUEST	78		WrongLogin	1590257538386	1590257538387	OK	 
USER	AceptarLocalTestNegativo	259	START	1590257538417	1590257538417
USER	AceptarLocalTestPositivo	244	START	1590257538417	1590257538417
REQUEST	259		Welcome	1590257538418	1590257538428	OK	 
REQUEST	244		Welcome	1590257538418	1590257538428	OK	 
REQUEST	64		RightLogin	1590257538449	1590257538449	OK	 
REQUEST	79		WrongLogin	1590257538449	1590257538449	OK	 
USER	AceptarLocalTestNegativo	260	START	1590257538480	1590257538480
USER	AceptarLocalTestPositivo	245	START	1590257538480	1590257538480
REQUEST	260		Welcome	1590257538480	1590257538483	OK	 
REQUEST	245		Welcome	1590257538480	1590257538483	OK	 
REQUEST	65		RightLogin	1590257538511	1590257538512	OK	 
REQUEST	80		WrongLogin	1590257538511	1590257538512	OK	 
USER	AceptarLocalTestNegativo	261	START	1590257538542	1590257538542
REQUEST	261		Welcome	1590257538543	1590257538545	OK	 
USER	AceptarLocalTestPositivo	246	START	1590257538547	1590257538547
REQUEST	246		Welcome	1590257538547	1590257538549	OK	 
USER	AceptarLocalTestNegativo	262	START	1590257538609	1590257538609
REQUEST	81		WrongLogin	1590257538610	1590257538611	OK	 
REQUEST	66		RightLogin	1590257538610	1590257538611	OK	 
REQUEST	262		Welcome	1590257538610	1590257538613	OK	 
USER	AceptarLocalTestPositivo	247	START	1590257538609	1590257538609
REQUEST	247		Welcome	1590257538623	1590257538624	OK	 
REQUEST	82		WrongLogin	1590257538657	1590257538657	OK	 
REQUEST	67		RightLogin	1590257538657	1590257538657	OK	 
USER	AceptarLocalTestNegativo	263	START	1590257538677	1590257538677
USER	AceptarLocalTestPositivo	248	START	1590257538677	1590257538677
REQUEST	248		Welcome	1590257538677	1590257538679	OK	 
REQUEST	263		Welcome	1590257538677	1590257538679	OK	 
REQUEST	83		WrongLogin	1590257538719	1590257538720	OK	 
REQUEST	68		RightLogin	1590257538719	1590257538720	OK	 
USER	AceptarLocalTestNegativo	264	START	1590257538737	1590257538737
REQUEST	264		Welcome	1590257538737	1590257538739	OK	 
USER	AceptarLocalTestPositivo	249	START	1590257538750	1590257538750
REQUEST	249		Welcome	1590257538751	1590257538753	OK	 
REQUEST	69		RightLogin	1590257538782	1590257538782	OK	 
REQUEST	84		WrongLogin	1590257538782	1590257538782	OK	 
USER	AceptarLocalTestNegativo	265	START	1590257538813	1590257538813
USER	AceptarLocalTestPositivo	250	START	1590257538813	1590257538813
REQUEST	265		Welcome	1590257538813	1590257538816	OK	 
REQUEST	250		Welcome	1590257538813	1590257538816	OK	 
REQUEST	70		RightLogin	1590257538844	1590257538845	OK	 
REQUEST	85		WrongLogin	1590257538844	1590257538845	OK	 
USER	AceptarLocalTestNegativo	266	START	1590257538877	1590257538877
USER	AceptarLocalTestPositivo	251	START	1590257538877	1590257538877
REQUEST	266		Welcome	1590257538877	1590257538879	OK	 
REQUEST	251		Welcome	1590257538877	1590257538879	OK	 
REQUEST	71		RightLogin	1590257538927	1590257538928	OK	 
REQUEST	86		WrongLogin	1590257538927	1590257538928	OK	 
USER	AceptarLocalTestNegativo	267	START	1590257538938	1590257538938
REQUEST	267		Welcome	1590257538952	1590257538954	OK	 
USER	AceptarLocalTestPositivo	252	START	1590257538968	1590257538968
REQUEST	252		Welcome	1590257538968	1590257538970	OK	 
REQUEST	72		RightLogin	1590257538985	1590257538985	OK	 
REQUEST	87		WrongLogin	1590257538985	1590257538985	OK	 
USER	AceptarLocalTestPositivo	253	START	1590257539016	1590257539016
REQUEST	253		Welcome	1590257539016	1590257539018	OK	 
USER	AceptarLocalTestNegativo	268	START	1590257539016	1590257539016
REQUEST	268		Welcome	1590257539031	1590257539033	OK	 
REQUEST	88		WrongLogin	1590257539047	1590257539048	OK	 
REQUEST	73		RightLogin	1590257539047	1590257539048	OK	 
USER	AceptarLocalTestNegativo	269	START	1590257539078	1590257539078
USER	AceptarLocalTestPositivo	254	START	1590257539078	1590257539078
REQUEST	254		Welcome	1590257539079	1590257539081	OK	 
REQUEST	269		Welcome	1590257539079	1590257539081	OK	 
REQUEST	89		WrongLogin	1590257539125	1590257539126	OK	 
REQUEST	74		RightLogin	1590257539125	1590257539126	OK	 
USER	AceptarLocalTestNegativo	270	START	1590257539141	1590257539141
REQUEST	270		Welcome	1590257539141	1590257539144	OK	 
USER	AceptarLocalTestPositivo	255	START	1590257539156	1590257539156
REQUEST	255		Welcome	1590257539171	1590257539173	OK	 
REQUEST	90		WrongLogin	1590257539188	1590257539189	OK	 
REQUEST	75		RightLogin	1590257539188	1590257539189	OK	 
USER	AceptarLocalTestNegativo	271	START	1590257539207	1590257539207
USER	AceptarLocalTestPositivo	256	START	1590257539207	1590257539207
REQUEST	271		Welcome	1590257539207	1590257539209	OK	 
REQUEST	256		Welcome	1590257539207	1590257539209	OK	 
REQUEST	91		WrongLogin	1590257539266	1590257539267	OK	 
REQUEST	76		RightLogin	1590257539266	1590257539267	OK	 
USER	AceptarLocalTestPositivo	257	START	1590257539281	1590257539281
USER	AceptarLocalTestNegativo	272	START	1590257539281	1590257539281
REQUEST	257		Welcome	1590257539282	1590257539285	OK	 
REQUEST	272		Welcome	1590257539282	1590257539285	OK	 
REQUEST	77		RightLogin	1590257539340	1590257539342	OK	 
REQUEST	92		WrongLogin	1590257539340	1590257539342	OK	 
USER	AceptarLocalTestNegativo	288	START	1590257539357	1590257539357
USER	AceptarLocalTestPositivo	273	START	1590257539357	1590257539357
REQUEST	108		WrongLogin	1590257539357	1590257539358	OK	 
REQUEST	288		Welcome	1590257539357	1590257539359	OK	 
REQUEST	273		Welcome	1590257539357	1590257539359	OK	 
REQUEST	93		RightLogin	1590257539371	1590257539372	OK	 
USER	AceptarLocalTestNegativo	289	START	1590257539418	1590257539418
USER	AceptarLocalTestPositivo	274	START	1590257539418	1590257539418
REQUEST	94		RightLogin	1590257539418	1590257539419	OK	 
REQUEST	109		WrongLogin	1590257539418	1590257539419	OK	 
REQUEST	274		Welcome	1590257539418	1590257539420	OK	 
REQUEST	289		Welcome	1590257539418	1590257539421	OK	 
USER	AceptarLocalTestNegativo	290	START	1590257539487	1590257539487
USER	AceptarLocalTestPositivo	275	START	1590257539487	1590257539487
REQUEST	290		Welcome	1590257539487	1590257539489	OK	 
REQUEST	275		Welcome	1590257539487	1590257539489	OK	 
REQUEST	95		RightLogin	1590257539502	1590257539503	OK	 
REQUEST	110		WrongLogin	1590257539502	1590257539503	OK	 
USER	AceptarLocalTestNegativo	291	START	1590257539564	1590257539564
USER	AceptarLocalTestPositivo	276	START	1590257539564	1590257539564
REQUEST	96		RightLogin	1590257539564	1590257539565	OK	 
REQUEST	111		WrongLogin	1590257539564	1590257539565	OK	 
REQUEST	291		Welcome	1590257539565	1590257539569	OK	 
REQUEST	276		Welcome	1590257539565	1590257539569	OK	 
USER	AceptarLocalTestPositivo	277	START	1590257539627	1590257539627
USER	AceptarLocalTestNegativo	292	START	1590257539627	1590257539627
REQUEST	277		Welcome	1590257539627	1590257539630	OK	 
REQUEST	292		Welcome	1590257539627	1590257539630	OK	 
REQUEST	112		WrongLogin	1590257539658	1590257539660	OK	 
REQUEST	97		RightLogin	1590257539658	1590257539660	OK	 
USER	AceptarLocalTestNegativo	293	START	1590257539691	1590257539691
USER	AceptarLocalTestPositivo	278	START	1590257539691	1590257539691
REQUEST	278		Welcome	1590257539692	1590257539698	OK	 
REQUEST	293		Welcome	1590257539692	1590257539699	OK	 
REQUEST	98		RightLogin	1590257539723	1590257539724	OK	 
REQUEST	113		WrongLogin	1590257539723	1590257539724	OK	 
USER	AceptarLocalTestPositivo	279	START	1590257539757	1590257539757
USER	AceptarLocalTestNegativo	294	START	1590257539757	1590257539757
REQUEST	114		WrongLogin	1590257539757	1590257539758	OK	 
REQUEST	279		Welcome	1590257539757	1590257539759	OK	 
REQUEST	294		Welcome	1590257539757	1590257539759	OK	 
REQUEST	99		RightLogin	1590257539785	1590257539786	OK	 
USER	AceptarLocalTestPositivo	280	START	1590257539817	1590257539817
USER	AceptarLocalTestNegativo	295	START	1590257539817	1590257539817
REQUEST	280		Welcome	1590257539817	1590257539819	OK	 
REQUEST	295		Welcome	1590257539817	1590257539819	OK	 
REQUEST	100		RightLogin	1590257539832	1590257539833	OK	 
REQUEST	115		WrongLogin	1590257539832	1590257539833	OK	 
USER	AceptarLocalTestNegativo	296	START	1590257539895	1590257539895
USER	AceptarLocalTestPositivo	281	START	1590257539894	1590257539894
REQUEST	296		Welcome	1590257539895	1590257539897	OK	 
REQUEST	281		Welcome	1590257539895	1590257539897	OK	 
REQUEST	116		WrongLogin	1590257539897	1590257539897	OK	 
REQUEST	101		RightLogin	1590257539897	1590257539897	OK	 
USER	AceptarLocalTestNegativo	297	START	1590257539957	1590257539957
USER	AceptarLocalTestPositivo	282	START	1590257539957	1590257539957
REQUEST	117		WrongLogin	1590257539957	1590257539958	OK	 
REQUEST	297		Welcome	1590257539957	1590257539959	OK	 
REQUEST	282		Welcome	1590257539957	1590257539959	OK	 
REQUEST	102		RightLogin	1590257539973	1590257539973	OK	 
USER	AceptarLocalTestNegativo	298	START	1590257540019	1590257540019
USER	AceptarLocalTestPositivo	283	START	1590257540019	1590257540019
REQUEST	298		Welcome	1590257540020	1590257540022	OK	 
REQUEST	283		Welcome	1590257540020	1590257540022	OK	 
REQUEST	103		RightLogin	1590257540035	1590257540036	OK	 
REQUEST	118		WrongLogin	1590257540035	1590257540036	OK	 
USER	AceptarLocalTestPositivo	284	START	1590257540087	1590257540087
USER	AceptarLocalTestNegativo	299	START	1590257540087	1590257540087
REQUEST	284		Welcome	1590257540087	1590257540089	OK	 
REQUEST	299		Welcome	1590257540087	1590257540089	OK	 
REQUEST	119		WrongLogin	1590257540114	1590257540115	OK	 
REQUEST	104		RightLogin	1590257540114	1590257540115	OK	 
USER	AceptarLocalTestNegativo	300	START	1590257540160	1590257540160
USER	AceptarLocalTestPositivo	285	START	1590257540160	1590257540160
REQUEST	300		Welcome	1590257540160	1590257540162	OK	 
REQUEST	285		Welcome	1590257540160	1590257540162	OK	 
REQUEST	105		RightLogin	1590257540176	1590257540176	OK	 
REQUEST	120		WrongLogin	1590257540176	1590257540176	OK	 
USER	AceptarLocalTestNegativo	301	START	1590257540222	1590257540222
USER	AceptarLocalTestPositivo	286	START	1590257540222	1590257540222
REQUEST	286		Welcome	1590257540223	1590257540228	OK	 
REQUEST	301		Welcome	1590257540223	1590257540229	OK	 
REQUEST	106		RightLogin	1590257540254	1590257540255	OK	 
REQUEST	121		WrongLogin	1590257540254	1590257540255	OK	 
USER	AceptarLocalTestNegativo	302	START	1590257540287	1590257540287
USER	AceptarLocalTestPositivo	287	START	1590257540287	1590257540287
REQUEST	302		Welcome	1590257540287	1590257540290	OK	 
REQUEST	287		Welcome	1590257540287	1590257540290	OK	 
REQUEST	122		WrongLogin	1590257540316	1590257540317	OK	 
REQUEST	107		RightLogin	1590257540316	1590257540317	OK	 
USER	AceptarLocalTestNegativo	318	START	1590257540363	1590257540363
USER	AceptarLocalTestPositivo	303	START	1590257540363	1590257540363
REQUEST	318		Welcome	1590257540364	1590257540369	OK	 
REQUEST	303		Welcome	1590257540364	1590257540369	OK	 
REQUEST	138		WrongLogin	1590257540394	1590257540396	OK	 
REQUEST	123		RightLogin	1590257540394	1590257540396	OK	 
USER	AceptarLocalTestNegativo	319	START	1590257540427	1590257540427
USER	AceptarLocalTestPositivo	304	START	1590257540427	1590257540427
REQUEST	304		Welcome	1590257540427	1590257540429	OK	 
REQUEST	319		Welcome	1590257540427	1590257540429	OK	 
REQUEST	124		RightLogin	1590257540457	1590257540458	OK	 
REQUEST	139		WrongLogin	1590257540457	1590257540458	OK	 
USER	AceptarLocalTestPositivo	305	START	1590257540488	1590257540488
USER	AceptarLocalTestNegativo	320	START	1590257540488	1590257540488
REQUEST	320		Welcome	1590257540488	1590257540490	OK	 
REQUEST	305		Welcome	1590257540488	1590257540490	OK	 
REQUEST	140		WrongLogin	1590257540519	1590257540520	OK	 
REQUEST	125		RightLogin	1590257540519	1590257540520	OK	 
USER	AceptarLocalTestNegativo	321	START	1590257540566	1590257540566
USER	AceptarLocalTestPositivo	306	START	1590257540566	1590257540566
REQUEST	321		Welcome	1590257540566	1590257540570	OK	 
REQUEST	306		Welcome	1590257540566	1590257540570	OK	 
REQUEST	126		RightLogin	1590257540586	1590257540587	OK	 
REQUEST	141		WrongLogin	1590257540586	1590257540587	OK	 
USER	AceptarLocalTestPositivo	307	START	1590257540633	1590257540633
