ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851890831	 	3.3.1
REQUEST	989		Logged	1590851966451	1590851966451	OK	 
REQUEST	989		Logged Redirect 1	1590851966452	1590851966452	OK	 
USER	VerDashboardNegativo	1500	START	1590851966503	1590851966503
USER	VerDashboardPositivo	1490	START	1590851966503	1590851966503
REQUEST	1490		Home	1590851966503	1590851966506	OK	 
REQUEST	1500		Home	1590851966503	1590851966507	OK	 
USER	VerDashboardPositivo	570	END	1590851920511	1590851966539
REQUEST	1310		Login	1590851966539	1590851966540	OK	 
REQUEST	1320		dashboard2	1590851966539	1590851966540	OK	 
REQUEST	1320		dashboard2 Redirect 1	1590851966540	1590851966541	OK	 
USER	VerDashboardNegativo	1320	END	1590851957518	1590851966541
REQUEST	690		dashboard	1590851966550	1590851966551	OK	 
REQUEST	990		Logged	1590851966550	1590851966551	OK	 
REQUEST	690		dashboard Redirect 1	1590851966551	1590851966551	OK	 
REQUEST	990		Logged Redirect 1	1590851966551	1590851966551	OK	 
USER	VerDashboardNegativo	1501	START	1590851966602	1590851966602
USER	VerDashboardPositivo	1491	START	1590851966602	1590851966602
REQUEST	1501		Home	1590851966602	1590851966604	OK	 
REQUEST	1491		Home	1590851966602	1590851966604	OK	 
USER	VerDashboardPositivo	571	END	1590851920609	1590851966637
REQUEST	991		Logged	1590851966637	1590851966638	OK	 
REQUEST	691		dashboard	1590851966637	1590851966638	OK	 
REQUEST	1321		dashboard2	1590851966637	1590851966638	OK	 
REQUEST	1311		Login	1590851966637	1590851966639	OK	 
REQUEST	991		Logged Redirect 1	1590851966638	1590851966639	OK	 
REQUEST	691		dashboard Redirect 1	1590851966638	1590851966639	OK	 
REQUEST	1321		dashboard2 Redirect 1	1590851966638	1590851966639	OK	 
USER	VerDashboardNegativo	1321	END	1590851957622	1590851966639
USER	VerDashboardNegativo	1502	START	1590851966701	1590851966701
USER	VerDashboardPositivo	1492	START	1590851966701	1590851966701
REQUEST	1492		Home	1590851966701	1590851966704	OK	 
REQUEST	1502		Home	1590851966701	1590851966704	OK	 
USER	VerDashboardPositivo	572	END	1590851920712	1590851966737
REQUEST	1312		Login	1590851966737	1590851966738	OK	 
REQUEST	1322		dashboard2	1590851966737	1590851966738	OK	 
REQUEST	1322		dashboard2 Redirect 1	1590851966738	1590851966738	OK	 
USER	VerDashboardNegativo	1322	END	1590851957720	1590851966738
REQUEST	692		dashboard	1590851966753	1590851966754	OK	 
REQUEST	992		Logged	1590851966754	1590851966755	OK	 
REQUEST	692		dashboard Redirect 1	1590851966754	1590851966755	OK	 
REQUEST	992		Logged Redirect 1	1590851966755	1590851966755	OK	 
USER	VerDashboardPositivo	1503	START	1590851966811	1590851966811
USER	VerDashboardNegativo	1513	START	1590851966811	1590851966811
REQUEST	1513		Home	1590851966811	1590851966813	OK	 
REQUEST	1503		Home	1590851966811	1590851966813	OK	 
USER	VerDashboardPositivo	583	END	1590851920810	1590851966837
REQUEST	1323		Login	1590851966837	1590851966838	OK	 
REQUEST	1333		dashboard2	1590851966837	1590851966838	OK	 
REQUEST	703		dashboard	1590851966837	1590851966838	OK	 
REQUEST	1003		Logged	1590851966837	1590851966839	OK	 
REQUEST	703		dashboard Redirect 1	1590851966838	1590851966839	OK	 
REQUEST	1003		Logged Redirect 1	1590851966839	1590851966839	OK	 
REQUEST	1333		dashboard2 Redirect 1	1590851966838	1590851966839	OK	 
USER	VerDashboardNegativo	1333	END	1590851957819	1590851966839
USER	VerDashboardNegativo	1514	START	1590851966911	1590851966911
USER	VerDashboardPositivo	1504	START	1590851966911	1590851966911
REQUEST	1504		Home	1590851966911	1590851966914	OK	 
REQUEST	1514		Home	1590851966911	1590851966914	OK	 
USER	VerDashboardPositivo	584	END	1590851920908	1590851966937
REQUEST	1324		Login	1590851966937	1590851966938	OK	 
REQUEST	1334		dashboard2	1590851966937	1590851966938	OK	 
REQUEST	1004		Logged	1590851966937	1590851966938	OK	 
REQUEST	1334		dashboard2 Redirect 1	1590851966938	1590851966938	OK	 
REQUEST	1004		Logged Redirect 1	1590851966938	1590851966938	OK	 
USER	VerDashboardNegativo	1334	END	1590851957917	1590851966939
REQUEST	704		dashboard	1590851966947	1590851966948	OK	 
REQUEST	704		dashboard Redirect 1	1590851966948	1590851966949	OK	 
USER	VerDashboardPositivo	1505	START	1590851967011	1590851967011
USER	VerDashboardNegativo	1515	START	1590851967011	1590851967011
REQUEST	1515		Home	1590851967011	1590851967014	OK	 
REQUEST	1505		Home	1590851967011	1590851967014	OK	 
REQUEST	1005		Logged	1590851967032	1590851967033	OK	 
REQUEST	1005		Logged Redirect 1	1590851967033	1590851967033	OK	 
USER	VerDashboardPositivo	585	END	1590851921007	1590851967037
REQUEST	1325		Login	1590851967037	1590851967037	OK	 
REQUEST	1335		dashboard2	1590851967037	1590851967037	OK	 
REQUEST	1335		dashboard2 Redirect 1	1590851967037	1590851967038	OK	 
USER	VerDashboardNegativo	1335	END	1590851958021	1590851967038
REQUEST	705		dashboard	1590851967047	1590851967048	OK	 
REQUEST	705		dashboard Redirect 1	1590851967048	1590851967048	OK	 
USER	VerDashboardNegativo	1516	START	1590851967108	1590851967108
USER	VerDashboardPositivo	1506	START	1590851967108	1590851967108
REQUEST	1506		Home	1590851967108	1590851967111	OK	 
REQUEST	1516		Home	1590851967108	1590851967111	OK	 
REQUEST	1006		Logged	1590851967128	1590851967129	OK	 
REQUEST	1006		Logged Redirect 1	1590851967129	1590851967130	OK	 
USER	VerDashboardPositivo	586	END	1590851921111	1590851967139
REQUEST	1326		Login	1590851967139	1590851967140	OK	 
REQUEST	1336		dashboard2	1590851967139	1590851967140	OK	 
REQUEST	1336		dashboard2 Redirect 1	1590851967140	1590851967141	OK	 
USER	VerDashboardNegativo	1336	END	1590851958120	1590851967141
REQUEST	706		dashboard	1590851967149	1590851967150	OK	 
REQUEST	706		dashboard Redirect 1	1590851967150	1590851967151	OK	 
USER	VerDashboardNegativo	1517	START	1590851967207	1590851967207
USER	VerDashboardPositivo	1507	START	1590851967207	1590851967207
REQUEST	1507		Home	1590851967207	1590851967211	OK	 
REQUEST	1517		Home	1590851967207	1590851967211	OK	 
REQUEST	1007		Logged	1590851967228	1590851967229	OK	 
REQUEST	1007		Logged Redirect 1	1590851967229	1590851967230	OK	 
USER	VerDashboardPositivo	587	END	1590851921209	1590851967239
REQUEST	1327		Login	1590851967239	1590851967240	OK	 
REQUEST	1337		dashboard2	1590851967239	1590851967240	OK	 
REQUEST	707		dashboard	1590851967239	1590851967240	OK	 
REQUEST	1337		dashboard2 Redirect 1	1590851967240	1590851967241	OK	 
REQUEST	707		dashboard Redirect 1	1590851967240	1590851967241	OK	 
USER	VerDashboardNegativo	1337	END	1590851958217	1590851967241
USER	VerDashboardNegativo	1518	START	1590851967307	1590851967307
USER	VerDashboardPositivo	1508	START	1590851967307	1590851967307
REQUEST	1508		Home	1590851967307	1590851967310	OK	 
REQUEST	1518		Home	1590851967307	1590851967310	OK	 
USER	VerDashboardPositivo	588	END	1590851921312	1590851967337
REQUEST	1328		Login	1590851967337	1590851967338	OK	 
REQUEST	708		dashboard	1590851967337	1590851967338	OK	 
REQUEST	1338		dashboard2	1590851967337	1590851967338	OK	 
REQUEST	1008		Logged	1590851967337	1590851967339	OK	 
REQUEST	1008		Logged Redirect 1	1590851967339	1590851967339	OK	 
REQUEST	1338		dashboard2 Redirect 1	1590851967339	1590851967339	OK	 
REQUEST	708		dashboard Redirect 1	1590851967339	1590851967339	OK	 
USER	VerDashboardNegativo	1338	END	1590851958320	1590851967339
USER	VerDashboardNegativo	1519	START	1590851967411	1590851967411
USER	VerDashboardPositivo	1509	START	1590851967411	1590851967411
REQUEST	1519		Home	1590851967411	1590851967414	OK	 
REQUEST	1509		Home	1590851967411	1590851967414	OK	 
USER	VerDashboardPositivo	589	END	1590851921408	1590851967427
REQUEST	1329		Login	1590851967437	1590851967437	OK	 
REQUEST	1009		Logged	1590851967437	1590851967438	OK	 
REQUEST	1339		dashboard2	1590851967437	1590851967438	OK	 
REQUEST	1009		Logged Redirect 1	1590851967438	1590851967438	OK	 
REQUEST	1339		dashboard2 Redirect 1	1590851967438	1590851967438	OK	 
USER	VerDashboardNegativo	1339	END	1590851958418	1590851967438
REQUEST	709		dashboard	1590851967447	1590851967448	OK	 
REQUEST	709		dashboard Redirect 1	1590851967448	1590851967448	OK	 
USER	VerDashboardPositivo	1510	START	1590851967509	1590851967509
USER	VerDashboardNegativo	1520	START	1590851967509	1590851967509
REQUEST	1510		Home	1590851967509	1590851967512	OK	 
REQUEST	1520		Home	1590851967509	1590851967512	OK	 
USER	VerDashboardPositivo	590	END	1590851921507	1590851967541
REQUEST	1330		Login	1590851967541	1590851967542	OK	 
REQUEST	1340		dashboard2	1590851967541	1590851967542	OK	 
REQUEST	1010		Logged	1590851967541	1590851967542	OK	 
REQUEST	1010		Logged Redirect 1	1590851967542	1590851967542	OK	 
REQUEST	1340		dashboard2 Redirect 1	1590851967542	1590851967542	OK	 
USER	VerDashboardNegativo	1340	END	1590851958517	1590851967542
REQUEST	710		dashboard	1590851967551	1590851967552	OK	 
REQUEST	710		dashboard Redirect 1	1590851967552	1590851967552	OK	 
USER	VerDashboardNegativo	1521	START	1590851967607	1590851967607
USER	VerDashboardPositivo	1511	START	1590851967607	1590851967607
REQUEST	1521		Home	1590851967607	1590851967610	OK	 
REQUEST	1511		Home	1590851967607	1590851967610	OK	 
REQUEST	1011		Logged	1590851967628	1590851967629	OK	 
REQUEST	1011		Logged Redirect 1	1590851967629	1590851967630	OK	 
USER	VerDashboardPositivo	591	END	1590851921608	1590851967639
REQUEST	1331		Login	1590851967639	1590851967640	OK	 
REQUEST	1341		dashboard2	1590851967639	1590851967640	OK	 
REQUEST	1341		dashboard2 Redirect 1	1590851967640	1590851967641	OK	 
USER	VerDashboardNegativo	1341	END	1590851958618	1590851967641
REQUEST	711		dashboard	1590851967649	1590851967650	OK	 
REQUEST	711		dashboard Redirect 1	1590851967650	1590851967651	OK	 
USER	VerDashboardPositivo	1512	START	1590851967707	1590851967707
USER	VerDashboardNegativo	1522	START	1590851967707	1590851967707
REQUEST	1522		Home	1590851967707	1590851967710	OK	 
REQUEST	1512		Home	1590851967707	1590851967710	OK	 
USER	VerDashboardPositivo	592	END	1590851921707	1590851967738
REQUEST	1332		Login	1590851967738	1590851967739	OK	 
REQUEST	1342		dashboard2	1590851967738	1590851967739	OK	 
REQUEST	1012		Logged	1590851967738	1590851967739	OK	 
REQUEST	1012		Logged Redirect 1	1590851967739	1590851967740	OK	 
REQUEST	1342		dashboard2 Redirect 1	1590851967739	1590851967740	OK	 
USER	VerDashboardNegativo	1342	END	1590851958721	1590851967740
REQUEST	712		dashboard	1590851967749	1590851967750	OK	 
REQUEST	712		dashboard Redirect 1	1590851967750	1590851967750	OK	 
USER	VerDashboardPositivo	1523	START	1590851967822	1590851967822
USER	VerDashboardNegativo	1533	START	1590851967822	1590851967822
REQUEST	1023		Logged	1590851967822	1590851967823	OK	 
REQUEST	1023		Logged Redirect 1	1590851967823	1590851967823	OK	 
REQUEST	1523		Home	1590851967822	1590851967825	OK	 
REQUEST	1533		Home	1590851967822	1590851967825	OK	 
REQUEST	723		dashboard	1590851967833	1590851967834	OK	 
REQUEST	723		dashboard Redirect 1	1590851967834	1590851967834	OK	 
REQUEST	1343		Login	1590851967837	1590851967837	OK	 
REQUEST	1353		dashboard2	1590851967837	1590851967838	OK	 
REQUEST	1353		dashboard2 Redirect 1	1590851967838	1590851967838	OK	 
USER	VerDashboardNegativo	1353	END	1590851958817	1590851967838
USER	VerDashboardPositivo	603	END	1590851921821	1590851967848
USER	VerDashboardNegativo	1534	START	1590851967921	1590851967921
USER	VerDashboardPositivo	1524	START	1590851967921	1590851967921
REQUEST	1534		Home	1590851967921	1590851967924	OK	 
REQUEST	1524		Home	1590851967921	1590851967924	OK	 
REQUEST	1344		Login	1590851967942	1590851967944	OK	 
REQUEST	1354		dashboard2	1590851967942	1590851967944	OK	 
REQUEST	1024		Logged	1590851967942	1590851967944	OK	 
REQUEST	1354		dashboard2 Redirect 1	1590851967944	1590851967944	OK	 
REQUEST	1024		Logged Redirect 1	1590851967944	1590851967944	OK	 
USER	VerDashboardNegativo	1354	END	1590851958922	1590851967944
USER	VerDashboardPositivo	604	END	1590851921918	1590851967947
REQUEST	724		dashboard	1590851967947	1590851967947	OK	 
REQUEST	724		dashboard Redirect 1	1590851967947	1590851967948	OK	 
USER	VerDashboardPositivo	1525	START	1590851968018	1590851968018
USER	VerDashboardNegativo	1535	START	1590851968018	1590851968018
REQUEST	1525		Home	1590851968019	1590851968021	OK	 
REQUEST	1535		Home	1590851968019	1590851968021	OK	 
REQUEST	725		dashboard	1590851968029	1590851968029	OK	 
REQUEST	725		dashboard Redirect 1	1590851968030	1590851968030	OK	 
USER	VerDashboardPositivo	605	END	1590851922019	1590851968039
REQUEST	1345		Login	1590851968039	1590851968040	OK	 
REQUEST	1025		Logged	1590851968039	1590851968040	OK	 
REQUEST	1355		dashboard2	1590851968039	1590851968040	OK	 
REQUEST	1355		dashboard2 Redirect 1	1590851968040	1590851968041	OK	 
REQUEST	1025		Logged Redirect 1	1590851968040	1590851968041	OK	 
USER	VerDashboardNegativo	1355	END	1590851959018	1590851968041
USER	VerDashboardPositivo	1526	START	1590851968117	1590851968117
USER	VerDashboardNegativo	1536	START	1590851968117	1590851968117
REQUEST	1536		Home	1590851968117	1590851968120	OK	 
REQUEST	1526		Home	1590851968117	1590851968120	OK	 
REQUEST	1346		Login	1590851968137	1590851968138	OK	 
REQUEST	1356		dashboard2	1590851968137	1590851968138	OK	 
REQUEST	1026		Logged	1590851968137	1590851968138	OK	 
REQUEST	1026		Logged Redirect 1	1590851968138	1590851968139	OK	 
REQUEST	1356		dashboard2 Redirect 1	1590851968138	1590851968139	OK	 
USER	VerDashboardNegativo	1356	END	1590851959122	1590851968139
USER	VerDashboardPositivo	606	END	1590851922117	1590851968147
REQUEST	726		dashboard	1590851968147	1590851968148	OK	 
REQUEST	726		dashboard Redirect 1	1590851968148	1590851968149	OK	 
USER	VerDashboardPositivo	1527	START	1590851968219	1590851968219
USER	VerDashboardNegativo	1537	START	1590851968219	1590851968219
REQUEST	1537		Home	1590851968219	1590851968223	OK	 
REQUEST	1527		Home	1590851968219	1590851968223	OK	 
REQUEST	1027		Logged	1590851968230	1590851968231	OK	 
REQUEST	1027		Logged Redirect 1	1590851968231	1590851968231	OK	 
REQUEST	1347		Login	1590851968241	1590851968242	OK	 
REQUEST	1357		dashboard2	1590851968241	1590851968242	OK	 
REQUEST	1357		dashboard2 Redirect 1	1590851968242	1590851968243	OK	 
USER	VerDashboardNegativo	1357	END	1590851959219	1590851968243
USER	VerDashboardPositivo	607	END	1590851922217	1590851968251
REQUEST	727		dashboard	1590851968251	1590851968252	OK	 
REQUEST	727		dashboard Redirect 1	1590851968252	1590851968253	OK	 
USER	VerDashboardPositivo	1528	START	1590851968317	1590851968317
USER	VerDashboardNegativo	1538	START	1590851968317	1590851968317
REQUEST	1538		Home	1590851968317	1590851968320	OK	 
REQUEST	1528		Home	1590851968317	1590851968320	OK	 
REQUEST	1348		Login	1590851968328	1590851968329	OK	 
REQUEST	1358		dashboard2	1590851968328	1590851968330	OK	 
REQUEST	1358		dashboard2 Redirect 1	1590851968330	1590851968330	OK	 
USER	VerDashboardNegativo	1358	END	1590851959317	1590851968330
REQUEST	1028		Logged	1590851968339	1590851968340	OK	 
REQUEST	1028		Logged Redirect 1	1590851968340	1590851968341	OK	 
USER	VerDashboardPositivo	608	END	1590851922320	1590851968350
REQUEST	728		dashboard	1590851968350	1590851968351	OK	 
REQUEST	728		dashboard Redirect 1	1590851968351	1590851968351	OK	 
USER	VerDashboardNegativo	1539	START	1590851968417	1590851968417
USER	VerDashboardPositivo	1529	START	1590851968417	1590851968417
REQUEST	1539		Home	1590851968417	1590851968420	OK	 
REQUEST	1529		Home	1590851968417	1590851968420	OK	 
USER	VerDashboardPositivo	609	END	1590851922418	1590851968437
REQUEST	1349		Login	1590851968437	1590851968438	OK	 
REQUEST	1359		dashboard2	1590851968437	1590851968438	OK	 
REQUEST	1029		Logged	1590851968437	1590851968439	OK	 
REQUEST	1029		Logged Redirect 1	1590851968439	1590851968439	OK	 
REQUEST	1359		dashboard2 Redirect 1	1590851968438	1590851968439	OK	 
USER	VerDashboardNegativo	1359	END	1590851959421	1590851968439
REQUEST	729		dashboard	1590851968448	1590851968449	OK	 
REQUEST	729		dashboard Redirect 1	1590851968449	1590851968450	OK	 
USER	VerDashboardNegativo	1540	START	1590851968523	1590851968523
USER	VerDashboardPositivo	1530	START	1590851968523	1590851968523
REQUEST	1540		Home	1590851968523	1590851968526	OK	 
REQUEST	1530		Home	1590851968523	1590851968526	OK	 
REQUEST	1350		Login	1590851968537	1590851968538	OK	 
REQUEST	1030		Logged	1590851968537	1590851968538	OK	 
REQUEST	1360		dashboard2	1590851968537	1590851968538	OK	 
REQUEST	1030		Logged Redirect 1	1590851968538	1590851968539	OK	 
REQUEST	1360		dashboard2 Redirect 1	1590851968538	1590851968539	OK	 
USER	VerDashboardNegativo	1360	END	1590851959519	1590851968539
USER	VerDashboardPositivo	610	END	1590851922517	1590851968548
REQUEST	730		dashboard	1590851968548	1590851968549	OK	 
REQUEST	730		dashboard Redirect 1	1590851968549	1590851968550	OK	 
USER	VerDashboardNegativo	1541	START	1590851968621	1590851968621
USER	VerDashboardPositivo	1531	START	1590851968621	1590851968621
REQUEST	1541		Home	1590851968621	1590851968624	OK	 
REQUEST	1531		Home	1590851968621	1590851968624	OK	 
REQUEST	1351		Login	1590851968631	1590851968632	OK	 
REQUEST	1361		dashboard2	1590851968631	1590851968632	OK	 
REQUEST	1361		dashboard2 Redirect 1	1590851968632	1590851968633	OK	 
USER	VerDashboardNegativo	1361	END	1590851959617	1590851968633
REQUEST	1031		Logged	1590851968642	1590851968643	OK	 
REQUEST	1031		Logged Redirect 1	1590851968643	1590851968643	OK	 
USER	VerDashboardPositivo	611	END	1590851922622	1590851968647
REQUEST	731		dashboard	1590851968647	1590851968647	OK	 
REQUEST	731		dashboard Redirect 1	1590851968647	1590851968648	OK	 
USER	VerDashboardPositivo	1532	START	1590851968719	1590851968719
USER	VerDashboardNegativo	1542	START	1590851968719	1590851968719
REQUEST	1532		Home	1590851968720	1590851968723	OK	 
REQUEST	1542		Home	1590851968720	1590851968723	OK	 
REQUEST	732		dashboard	1590851968740	1590851968741	OK	 
REQUEST	1362		dashboard2	1590851968740	1590851968741	OK	 
REQUEST	1352		Login	1590851968740	1590851968742	OK	 
REQUEST	732		dashboard Redirect 1	1590851968741	1590851968742	OK	 
REQUEST	1032		Logged	1590851968740	1590851968742	OK	 
REQUEST	1362		dashboard2 Redirect 1	1590851968741	1590851968742	OK	 
REQUEST	1032		Logged Redirect 1	1590851968742	1590851968742	OK	 
USER	VerDashboardNegativo	1362	END	1590851959721	1590851968742
USER	VerDashboardPositivo	612	END	1590851922720	1590851968752
USER	VerDashboardPositivo	1543	START	1590851968820	1590851968820
USER	VerDashboardNegativo	1553	START	1590851968820	1590851968820
REQUEST	1553		Home	1590851968820	1590851968823	OK	 
REQUEST	1543		Home	1590851968820	1590851968823	OK	 
REQUEST	743		dashboard	1590851968831	1590851968832	OK	 
REQUEST	743		dashboard Redirect 1	1590851968832	1590851968832	OK	 
REQUEST	1363		Login	1590851968842	1590851968842	OK	 
REQUEST	1373		dashboard2	1590851968842	1590851968842	OK	 
REQUEST	1373		dashboard2 Redirect 1	1590851968843	1590851968843	OK	 
USER	VerDashboardNegativo	1373	END	1590851959818	1590851968843
USER	VerDashboardPositivo	623	END	1590851922818	1590851968853
