ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183771307	 	3.3.1
REQUEST	3524		RightLogged Redirect 1	1590183889284	1590183889291	OK	 
REQUEST	3544		WrongLogged Redirect 1	1590183889285	1590183889292	OK	 
REQUEST	2845		MyAnuncios	1590183889283	1590183889294	OK	 
REQUEST	2844		Forbidden	1590183889282	1590183889297	OK	 
REQUEST	3525		RightLogged	1590183889299	1590183889300	OK	 
REQUEST	3545		WrongLogged	1590183889299	1590183889300	OK	 
REQUEST	3525		RightLogged Redirect 1	1590183889300	1590183889304	OK	 
REQUEST	3545		WrongLogged Redirect 1	1590183889300	1590183889304	OK	 
REQUEST	2062		AnuncioAccepted	1590183889322	1590183889324	OK	 
REQUEST	2064		AnuncioAccepted	1590183889340	1590183889345	OK	 
REQUEST	2865		Forbidden	1590183889340	1590183889345	OK	 
REQUEST	2846		MyAnuncios	1590183889357	1590183889360	OK	 
REQUEST	3546		WrongLogged	1590183889376	1590183889378	OK	 
REQUEST	3526		RightLogged	1590183889379	1590183889380	OK	 
REQUEST	3546		WrongLogged Redirect 1	1590183889378	1590183889382	OK	 
REQUEST	3526		RightLogged Redirect 1	1590183889381	1590183889385	OK	 
REQUEST	2866		Forbidden	1590183889379	1590183889385	OK	 
REQUEST	2847		MyAnuncios	1590183889391	1590183889394	OK	 
REQUEST	3527		RightLogged	1590183889405	1590183889406	OK	 
REQUEST	3547		WrongLogged	1590183889409	1590183889410	OK	 
REQUEST	3527		RightLogged Redirect 1	1590183889407	1590183889411	OK	 
REQUEST	3547		WrongLogged Redirect 1	1590183889410	1590183889414	OK	 
REQUEST	2063		AnuncioAccepted	1590183889409	1590183889414	OK	 
REQUEST	2848		MyAnuncios	1590183889445	1590183889449	OK	 
REQUEST	2867		Forbidden	1590183889445	1590183889449	OK	 
REQUEST	2085		AnuncioAccepted	1590183889445	1590183889451	OK	 
REQUEST	3548		WrongLogged	1590183889480	1590183889482	OK	 
REQUEST	3528		RightLogged	1590183889480	1590183889482	OK	 
REQUEST	3548		WrongLogged Redirect 1	1590183889482	1590183889488	OK	 
REQUEST	3528		RightLogged Redirect 1	1590183889482	1590183889489	OK	 
REQUEST	2086		AnuncioAccepted	1590183889480	1590183889490	OK	 
USER	AceptarAnuncioTestNegativo	2401	END	1590183833084	1590183889499
USER	AceptarAnuncioTestPositivo	1683	END	1590183815208	1590183889499
REQUEST	2849		MyAnuncios	1590183889498	1590183889504	OK	 
USER	AceptarAnuncioTestPositivo	1661	END	1590183815087	1590183889520
REQUEST	2868		Forbidden	1590183889520	1590183889527	OK	 
REQUEST	2087		AnuncioAccepted	1590183889520	1590183889530	OK	 
USER	AceptarAnuncioTestPositivo	1662	END	1590183815129	1590183889539
REQUEST	3549		WrongLogged	1590183889554	1590183889556	OK	 
REQUEST	3529		RightLogged	1590183889554	1590183889556	OK	 
REQUEST	3549		WrongLogged Redirect 1	1590183889556	1590183889560	OK	 
USER	AceptarAnuncioTestNegativo	2352	END	1590183831609	1590183889562
REQUEST	2869		Forbidden	1590183889561	1590183889567	OK	 
REQUEST	2850		MyAnuncios	1590183889561	1590183889567	OK	 
REQUEST	3529		RightLogged Redirect 1	1590183889556	1590183889570	OK	 
REQUEST	2405		ShowAnuncio	1590183889562	1590183889575	OK	 
USER	AceptarAnuncioTestNegativo	2272	END	1590183829589	1590183889590
REQUEST	3550		WrongLogged	1590183889597	1590183889599	OK	 
USER	AceptarAnuncioTestNegativo	2265	END	1590183829241	1590183889606
REQUEST	3530		RightLogged	1590183889609	1590183889611	OK	 
USER	AceptarAnuncioTestPositivo	1684	END	1590183815239	1590183889612
REQUEST	3550		WrongLogged Redirect 1	1590183889599	1590183889614	OK	 
REQUEST	3530		RightLogged Redirect 1	1590183889611	1590183889614	OK	 
REQUEST	2870		Forbidden	1590183889605	1590183889617	OK	 
REQUEST	2851		MyAnuncios	1590183889601	1590183889619	OK	 
REQUEST	3551		WrongLogged	1590183889638	1590183889639	OK	 
REQUEST	3531		RightLogged	1590183889638	1590183889640	OK	 
REQUEST	2852		MyAnuncios	1590183889639	1590183889643	OK	 
USER	AceptarAnuncioTestNegativo	2427	END	1590183833400	1590183889644
REQUEST	2871		Forbidden	1590183889638	1590183889646	OK	 
REQUEST	3551		WrongLogged Redirect 1	1590183889640	1590183889647	OK	 
USER	AceptarAnuncioTestNegativo	2426	END	1590183833349	1590183889650
REQUEST	3531		RightLogged Redirect 1	1590183889641	1590183889650	OK	 
USER	AceptarAnuncioTestPositivo	1685	END	1590183815292	1590183889652
USER	AceptarAnuncioTestPositivo	1687	END	1590183815394	1590183889672
REQUEST	2252		ShowAnuncio	1590183889672	1590183889677	OK	 
REQUEST	3532		RightLogged	1590183889679	1590183889681	OK	 
REQUEST	3552		WrongLogged	1590183889679	1590183889682	OK	 
REQUEST	3532		RightLogged Redirect 1	1590183889681	1590183889687	OK	 
REQUEST	3552		WrongLogged Redirect 1	1590183889682	1590183889688	OK	 
REQUEST	2853		MyAnuncios	1590183889679	1590183889689	OK	 
REQUEST	2088		AnuncioAccepted	1590183889690	1590183889694	OK	 
REQUEST	2872		Forbidden	1590183889690	1590183889695	OK	 
USER	AceptarAnuncioTestPositivo	1688	END	1590183815457	1590183889709
REQUEST	2410		ShowAnuncio	1590183889709	1590183889717	OK	 
REQUEST	3533		RightLogged	1590183889731	1590183889732	OK	 
USER	AceptarAnuncioTestPositivo	1689	END	1590183815493	1590183889736
USER	AceptarAnuncioTestPositivo	1686	END	1590183815340	1590183889736
REQUEST	2873		Forbidden	1590183889734	1590183889743	OK	 
REQUEST	2409		ShowAnuncio	1590183889734	1590183889743	OK	 
REQUEST	3533		RightLogged Redirect 1	1590183889732	1590183889745	OK	 
REQUEST	2258		ShowAnuncio	1590183889728	1590183889745	OK	 
REQUEST	2335		ShowAnuncio	1590183889728	1590183889747	OK	 
REQUEST	2854		MyAnuncios	1590183889734	1590183889749	OK	 
REQUEST	2089		AnuncioAccepted	1590183889728	1590183889749	OK	 
USER	AceptarAnuncioTestNegativo	2430	END	1590183833551	1590183889752
REQUEST	3553		WrongLogged	1590183889751	1590183889752	OK	 
REQUEST	3553		WrongLogged Redirect 1	1590183889753	1590183889757	OK	 
REQUEST	2090		AnuncioAccepted	1590183889751	1590183889757	OK	 
USER	AceptarAnuncioTestNegativo	2276	END	1590183829788	1590183889771
USER	AceptarAnuncioTestNegativo	2428	END	1590183833449	1590183889772
REQUEST	2874		Forbidden	1590183889770	1590183889778	OK	 
REQUEST	2411		ShowAnuncio	1590183889774	1590183889781	OK	 
REQUEST	2091		AnuncioAccepted	1590183889771	1590183889781	OK	 
REQUEST	2407		ShowAnuncio	1590183889770	1590183889783	OK	 
REQUEST	2406		ShowAnuncio	1590183889770	1590183889784	OK	 
USER	AceptarAnuncioTestNegativo	2431	END	1590183833596	1590183889785
REQUEST	2855		MyAnuncios	1590183889789	1590183889791	OK	 
USER	AceptarAnuncioTestPositivo	1690	END	1590183815542	1590183889793
REQUEST	2413		ShowAnuncio	1590183889793	1590183889798	OK	 
REQUEST	3554		WrongLogged	1590183889800	1590183889802	OK	 
REQUEST	3534		RightLogged	1590183889806	1590183889808	OK	 
REQUEST	3554		WrongLogged Redirect 1	1590183889802	1590183889812	OK	 
REQUEST	3534		RightLogged Redirect 1	1590183889808	1590183889815	OK	 
USER	AceptarAnuncioTestNegativo	2429	END	1590183833513	1590183889819
REQUEST	2856		MyAnuncios	1590183889834	1590183889837	OK	 
REQUEST	2875		Forbidden	1590183889834	1590183889838	OK	 
USER	AceptarAnuncioTestNegativo	2432	END	1590183833648	1590183889839
USER	AceptarAnuncioTestNegativo	2433	END	1590183833708	1590183889866
REQUEST	3535		RightLogged	1590183889865	1590183889867	OK	 
REQUEST	3555		WrongLogged	1590183889870	1590183889871	OK	 
REQUEST	2092		AnuncioAccepted	1590183889865	1590183889874	OK	 
REQUEST	3555		WrongLogged Redirect 1	1590183889871	1590183889878	OK	 
REQUEST	3535		RightLogged Redirect 1	1590183889867	1590183889878	OK	 
REQUEST	2876		Forbidden	1590183889865	1590183889881	OK	 
REQUEST	2412		ShowAnuncio	1590183889865	1590183889884	OK	 
REQUEST	2285		ShowAnuncio	1590183889870	1590183889884	OK	 
REQUEST	2379		ShowAnuncio	1590183889865	1590183889885	OK	 
REQUEST	2287		ShowAnuncio	1590183889881	1590183889889	OK	 
REQUEST	3536		RightLogged	1590183889892	1590183889893	OK	 
REQUEST	3536		RightLogged Redirect 1	1590183889894	1590183889897	OK	 
REQUEST	3556		WrongLogged	1590183889908	1590183889909	OK	 
USER	AceptarAnuncioTestNegativo	2398	END	1590183832941	1590183889909
USER	AceptarAnuncioTestNegativo	2311	END	1590183830591	1590183889910
REQUEST	2857		MyAnuncios	1590183889909	1590183889913	OK	 
REQUEST	2877		Forbidden	1590183889909	1590183889915	OK	 
REQUEST	3556		WrongLogged Redirect 1	1590183889909	1590183889918	OK	 
USER	AceptarAnuncioTestNegativo	2399	END	1590183832983	1590183889929
USER	AceptarAnuncioTestNegativo	2306	END	1590183830347	1590183889929
USER	AceptarAnuncioTestNegativo	2384	END	1590183832250	1590183889930
USER	AceptarAnuncioTestNegativo	2436	END	1590183833842	1590183889931
USER	AceptarAnuncioTestPositivo	1692	END	1590183815640	1590183889931
REQUEST	3537		RightLogged	1590183889932	1590183889933	OK	 
REQUEST	3557		WrongLogged	1590183889933	1590183889935	OK	 
USER	AceptarAnuncioTestNegativo	2236	END	1590183828813	1590183889937
USER	AceptarAnuncioTestNegativo	2402	END	1590183833130	1590183889937
USER	AceptarAnuncioTestPositivo	1691	END	1590183815597	1590183889938
USER	AceptarAnuncioTestPositivo	1694	END	1590183815743	1590183889938
REQUEST	3537		RightLogged Redirect 1	1590183889934	1590183889941	OK	 
REQUEST	3557		WrongLogged Redirect 1	1590183889935	1590183889944	OK	 
REQUEST	2251		ShowAnuncio	1590183889939	1590183889944	OK	 
REQUEST	2404		ShowAnuncio	1590183889933	1590183889945	OK	 
REQUEST	2292		ShowAnuncio	1590183889937	1590183889946	OK	 
USER	AceptarAnuncioTestNegativo	2425	END	1590183833327	1590183889959
REQUEST	2858		MyAnuncios	1590183889959	1590183889961	OK	 
USER	AceptarAnuncioTestPositivo	1696	END	1590183815842	1590183889976
USER	AceptarAnuncioTestPositivo	1693	END	1590183815692	1590183889976
REQUEST	3558		WrongLogged	1590183889976	1590183889977	OK	 
REQUEST	3538		RightLogged	1590183889976	1590183889978	OK	 
USER	AceptarAnuncioTestNegativo	2273	END	1590183829637	1590183889980
REQUEST	3558		WrongLogged Redirect 1	1590183889977	1590183889981	OK	 
REQUEST	3538		RightLogged Redirect 1	1590183889978	1590183889984	OK	 
REQUEST	2859		MyAnuncios	1590183889996	1590183889999	OK	 
USER	AceptarAnuncioTestPositivo	1695	END	1590183815805	1590183890000
USER	AceptarAnuncioTestPositivo	1697	END	1590183815889	1590183890000
REQUEST	2878		Forbidden	1590183889996	1590183890001	OK	 
REQUEST	3539		RightLogged	1590183890029	1590183890032	OK	 
REQUEST	3559		WrongLogged	1590183890029	1590183890033	OK	 
REQUEST	2860		MyAnuncios	1590183890029	1590183890034	OK	 
REQUEST	2879		Forbidden	1590183890030	1590183890039	OK	 
REQUEST	3539		RightLogged Redirect 1	1590183890032	1590183890041	OK	 
REQUEST	3559		WrongLogged Redirect 1	1590183890034	1590183890043	OK	 
USER	AceptarAnuncioTestPositivo	1698	END	1590183815940	1590183890059
USER	AceptarAnuncioTestPositivo	1699	END	1590183815999	1590183890079
REQUEST	3560		WrongLogged	1590183890078	1590183890081	OK	 
REQUEST	3540		RightLogged	1590183890078	1590183890082	OK	 
REQUEST	2861		MyAnuncios	1590183890080	1590183890087	OK	 
REQUEST	3560		WrongLogged Redirect 1	1590183890081	1590183890087	OK	 
REQUEST	2880		Forbidden	1590183890079	1590183890089	OK	 
REQUEST	3540		RightLogged Redirect 1	1590183890083	1590183890092	OK	 
USER	AceptarAnuncioTestNegativo	2274	END	1590183829702	1590183890092
REQUEST	2255		ShowAnuncio	1590183890091	1590183890103	OK	 
REQUEST	2253		ShowAnuncio	1590183890093	1590183890105	OK	 
USER	AceptarAnuncioTestPositivo	1700	END	1590183816044	1590183890128
USER	AceptarAnuncioTestNegativo	2318	END	1590183830937	1590183890149
REQUEST	2862		MyAnuncios	1590183890149	1590183890152	OK	 
REQUEST	2093		AnuncioAccepted	1590183890147	1590183890155	OK	 
REQUEST	2299		ShowAnuncio	1590183890149	1590183890156	OK	 
REQUEST	2096		AnuncioAccepted	1590183890173	1590183890179	OK	 
REQUEST	2881		Forbidden	1590183890173	1590183890179	OK	 
REQUEST	2408		ShowAnuncio	1590183890174	1590183890182	OK	 
USER	AceptarAnuncioTestPositivo	1701	END	1590183816095	1590183890191
REQUEST	2863		MyAnuncios	1590183890191	1590183890196	OK	 
REQUEST	2094		AnuncioAccepted	1590183890191	1590183890198	OK	 
REQUEST	2882		Forbidden	1590183890191	1590183890198	OK	 
REQUEST	2259		ShowAnuncio	1590183890191	1590183890198	OK	 
USER	AceptarAnuncioTestNegativo	2393	END	1590183832683	1590183890212
REQUEST	3562		WrongLogged	1590183890209	1590183890213	OK	 
REQUEST	3542		RightLogged	1590183890209	1590183890214	OK	 
REQUEST	3562		WrongLogged Redirect 1	1590183890213	1590183890218	OK	 
REQUEST	2257		ShowAnuncio	1590183890210	1590183890219	OK	 
REQUEST	2098		AnuncioAccepted	1590183890211	1590183890220	OK	 
REQUEST	2101		AnuncioAccepted	1590183890209	1590183890220	OK	 
REQUEST	2256		ShowAnuncio	1590183890209	1590183890222	OK	 
REQUEST	3542		RightLogged Redirect 1	1590183890214	1590183890226	OK	 
USER	AceptarAnuncioTestNegativo	2358	END	1590183831913	1590183890230
USER	AceptarAnuncioTestPositivo	1702	END	1590183816150	1590183890235
REQUEST	2261		ShowAnuncio	1590183890230	1590183890237	OK	 
REQUEST	2903		Forbidden	1590183890233	1590183890240	OK	 
REQUEST	2097		AnuncioAccepted	1590183890232	1590183890240	OK	 
REQUEST	2099		AnuncioAccepted	1590183890232	1590183890240	OK	 
REQUEST	2883		MyAnuncios	1590183890241	1590183890244	OK	 
REQUEST	2095		AnuncioAccepted	1590183890241	1590183890246	OK	 
REQUEST	2302		ShowAnuncio	1590183890241	1590183890246	OK	 
REQUEST	3561		WrongLogged	1590183890251	1590183890253	OK	 
REQUEST	3583		WrongLogged	1590183890251	1590183890254	OK	 
REQUEST	2100		AnuncioAccepted	1590183890251	1590183890255	OK	 
REQUEST	3561		WrongLogged Redirect 1	1590183890253	1590183890257	OK	 
USER	AceptarAnuncioTestNegativo	2284	END	1590183830207	1590183890259
REQUEST	3583		WrongLogged Redirect 1	1590183890254	1590183890260	OK	 
REQUEST	3541		RightLogged	1590183890259	1590183890260	OK	 
REQUEST	3563		RightLogged	1590183890259	1590183890260	OK	 
REQUEST	3541		RightLogged Redirect 1	1590183890260	1590183890265	OK	 
REQUEST	3563		RightLogged Redirect 1	1590183890260	1590183890267	OK	 
USER	AceptarAnuncioTestNegativo	2281	END	1590183830043	1590183890272
REQUEST	2246		ShowAnuncio	1590183890272	1590183890276	OK	 
USER	AceptarAnuncioTestPositivo	1723	END	1590183816175	1590183890288
USER	AceptarAnuncioTestNegativo	2283	END	1590183830150	1590183890289
USER	AceptarAnuncioTestNegativo	2282	END	1590183830095	1590183890291
REQUEST	2884		MyAnuncios	1590183890288	1590183890292	OK	 
REQUEST	3584		WrongLogged	1590183890291	1590183890293	OK	 
REQUEST	3564		RightLogged	1590183890291	1590183890293	OK	 
REQUEST	2904		Forbidden	1590183890288	1590183890298	OK	 
REQUEST	3564		RightLogged Redirect 1	1590183890294	1590183890298	OK	 
REQUEST	2263		ShowAnuncio	1590183890294	1590183890300	OK	 
REQUEST	3584		WrongLogged Redirect 1	1590183890293	1590183890301	OK	 
REQUEST	2415		ShowAnuncio	1590183890300	1590183890305	OK	 
USER	AceptarAnuncioTestNegativo	2434	END	1590183833761	1590183890310
USER	AceptarAnuncioTestPositivo	1724	END	1590183816254	1590183890330
USER	AceptarAnuncioTestPositivo	1725	END	1590183816290	1590183890348
REQUEST	3585		WrongLogged	1590183890348	1590183890350	OK	 
REQUEST	3565		RightLogged	1590183890348	1590183890352	OK	 
REQUEST	3585		WrongLogged Redirect 1	1590183890350	1590183890356	OK	 
REQUEST	2414		ShowAnuncio	1590183890349	1590183890356	OK	 
REQUEST	3565		RightLogged Redirect 1	1590183890352	1590183890358	OK	 
REQUEST	2885		MyAnuncios	1590183890349	1590183890361	OK	 
REQUEST	2905		Forbidden	1590183890349	1590183890362	OK	 
REQUEST	3586		WrongLogged	1590183890375	1590183890380	OK	 
REQUEST	2381		ShowAnuncio	1590183890375	1590183890386	OK	 
REQUEST	3566		RightLogged	1590183890383	1590183890405	OK	 
REQUEST	3586		WrongLogged Redirect 1	1590183890380	1590183890408	OK	 
REQUEST	3566		RightLogged Redirect 1	1590183890405	1590183890410	OK	 
REQUEST	2383		ShowAnuncio	1590183890410	1590183890416	OK	 
USER	AceptarAnuncioTestPositivo	1726	END	1590183816347	1590183890427
REQUEST	3567		RightLogged	1590183890429	1590183890430	OK	 
REQUEST	3587		WrongLogged	1590183890429	1590183890431	OK	 
REQUEST	2416		ShowAnuncio	1590183890427	1590183890435	OK	 
REQUEST	3567		RightLogged Redirect 1	1590183890430	1590183890437	OK	 
REQUEST	2906		Forbidden	1590183890432	1590183890439	OK	 
REQUEST	3587		WrongLogged Redirect 1	1590183890431	1590183890440	OK	 
USER	AceptarAnuncioTestPositivo	1727	END	1590183816389	1590183890441
REQUEST	2886		MyAnuncios	1590183890441	1590183890444	OK	 
REQUEST	2254		ShowAnuncio	1590183890463	1590183890467	OK	 
REQUEST	2417		ShowAnuncio	1590183890463	1590183890468	OK	 
REQUEST	2887		MyAnuncios	1590183890481	1590183890485	OK	 
REQUEST	2223		ShowAnuncio	1590183890481	1590183890488	OK	 
REQUEST	2446		ShowAnuncio	1590183890481	1590183890488	OK	 
REQUEST	3568		RightLogged	1590183890499	1590183890500	OK	 
REQUEST	3588		WrongLogged	1590183890499	1590183890501	OK	 
REQUEST	2888		MyAnuncios	1590183890499	1590183890504	OK	 
REQUEST	2908		Forbidden	1590183890499	1590183890505	OK	 
REQUEST	3568		RightLogged Redirect 1	1590183890500	1590183890506	OK	 
REQUEST	2907		Forbidden	1590183890499	1590183890506	OK	 
REQUEST	3588		WrongLogged Redirect 1	1590183890501	1590183890509	OK	 
USER	AceptarAnuncioTestPositivo	1728	END	1590183816447	1590183890519
REQUEST	2102		AnuncioAccepted	1590183890517	1590183890521	OK	 
REQUEST	3569		RightLogged	1590183890539	1590183890540	OK	 
REQUEST	3569		RightLogged Redirect 1	1590183890540	1590183890543	OK	 
REQUEST	3589		WrongLogged	1590183890552	1590183890554	OK	 
REQUEST	3589		WrongLogged Redirect 1	1590183890554	1590183890557	OK	 
USER	AceptarAnuncioTestPositivo	1729	END	1590183816497	1590183890569
REQUEST	2889		MyAnuncios	1590183890568	1590183890575	OK	 
REQUEST	2909		Forbidden	1590183890568	1590183890575	OK	 
REQUEST	3570		RightLogged	1590183890594	1590183890597	OK	 
REQUEST	3570		RightLogged Redirect 1	1590183890597	1590183890610	OK	 
REQUEST	2890		MyAnuncios	1590183890603	1590183890613	OK	 
REQUEST	2910		Forbidden	1590183890601	1590183890617	OK	 
REQUEST	3590		WrongLogged	1590183890613	1590183890618	OK	 
REQUEST	3590		WrongLogged Redirect 1	1590183890618	1590183890622	OK	 
REQUEST	3591		WrongLogged	1590183890629	1590183890631	OK	 
REQUEST	3571		RightLogged	1590183890629	1590183890634	OK	 
USER	AceptarAnuncioTestPositivo	1730	END	1590183816545	1590183890641
REQUEST	2104		AnuncioAccepted	1590183890625	1590183890653	OK	 
REQUEST	3571		RightLogged Redirect 1	1590183890634	1590183890657	OK	 
REQUEST	3591		WrongLogged Redirect 1	1590183890632	1590183890658	OK	 
REQUEST	2891		MyAnuncios	1590183890637	1590183890660	OK	 
REQUEST	2911		Forbidden	1590183890648	1590183890662	OK	 
USER	AceptarAnuncioTestPositivo	1731	END	1590183816589	1590183890672
REQUEST	3572		RightLogged	1590183890672	1590183890674	OK	 
REQUEST	3592		WrongLogged	1590183890674	1590183890676	OK	 
REQUEST	3572		RightLogged Redirect 1	1590183890674	1590183890677	OK	 
REQUEST	3592		WrongLogged Redirect 1	1590183890676	1590183890680	OK	 
REQUEST	2912		Forbidden	1590183890689	1590183890692	OK	 
REQUEST	2419		ShowAnuncio	1590183890689	1590183890696	OK	 
REQUEST	2892		MyAnuncios	1590183890704	1590183890708	OK	 
REQUEST	2103		AnuncioAccepted	1590183890704	1590183890711	OK	 
REQUEST	2418		ShowAnuncio	1590183890709	1590183890714	OK	 
USER	AceptarAnuncioTestNegativo	2441	END	1590183834093	1590183890722
USER	AceptarAnuncioTestNegativo	2438	END	1590183833945	1590183890722
USER	AceptarAnuncioTestNegativo	2392	END	1590183832633	1590183890741
USER	AceptarAnuncioTestNegativo	2440	END	1590183834050	1590183890741
USER	AceptarAnuncioTestPositivo	1732	END	1590183816647	1590183890741
REQUEST	2893		MyAnuncios	1590183890741	1590183890744	OK	 
REQUEST	2913		Forbidden	1590183890741	1590183890745	OK	 
REQUEST	3573		RightLogged	1590183890762	1590183890769	OK	 
REQUEST	3593		WrongLogged	1590183890762	1590183890768	OK	 
