ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851489531	 	3.3.1
REQUEST	221		Home	1590851492773	1590851492777	OK	 
REQUEST	270		Home	1590851492773	1590851492777	OK	 
USER	VerDashboardNegativo	271	START	1590851492795	1590851492795
USER	VerDashboardPositivo	222	START	1590851492795	1590851492795
REQUEST	271		Home	1590851492795	1590851492800	OK	 
REQUEST	222		Home	1590851492795	1590851492800	OK	 
USER	VerDashboardNegativo	272	START	1590851492817	1590851492817
USER	VerDashboardPositivo	223	START	1590851492817	1590851492817
REQUEST	223		Home	1590851492817	1590851492820	OK	 
REQUEST	272		Home	1590851492817	1590851492820	OK	 
USER	VerDashboardPositivo	224	START	1590851492839	1590851492839
USER	VerDashboardNegativo	273	START	1590851492839	1590851492839
REQUEST	224		Home	1590851492839	1590851492843	OK	 
REQUEST	273		Home	1590851492839	1590851492843	OK	 
USER	VerDashboardNegativo	274	START	1590851492853	1590851492853
USER	VerDashboardPositivo	225	START	1590851492853	1590851492853
REQUEST	274		Home	1590851492853	1590851492857	OK	 
REQUEST	225		Home	1590851492853	1590851492857	OK	 
USER	VerDashboardNegativo	275	START	1590851492875	1590851492875
USER	VerDashboardPositivo	226	START	1590851492875	1590851492875
REQUEST	226		Home	1590851492875	1590851492879	OK	 
REQUEST	275		Home	1590851492875	1590851492879	OK	 
USER	VerDashboardNegativo	276	START	1590851492896	1590851492896
USER	VerDashboardPositivo	227	START	1590851492896	1590851492896
REQUEST	276		Home	1590851492896	1590851492899	OK	 
REQUEST	227		Home	1590851492896	1590851492899	OK	 
USER	VerDashboardPositivo	228	START	1590851492917	1590851492917
USER	VerDashboardNegativo	277	START	1590851492917	1590851492917
REQUEST	228		Home	1590851492918	1590851492921	OK	 
REQUEST	277		Home	1590851492918	1590851492921	OK	 
USER	VerDashboardNegativo	278	START	1590851492938	1590851492938
USER	VerDashboardPositivo	229	START	1590851492938	1590851492938
REQUEST	278		Home	1590851492939	1590851492942	OK	 
REQUEST	229		Home	1590851492939	1590851492942	OK	 
USER	VerDashboardNegativo	279	START	1590851492953	1590851492953
USER	VerDashboardPositivo	230	START	1590851492953	1590851492953
REQUEST	230		Home	1590851492954	1590851492956	OK	 
REQUEST	279		Home	1590851492954	1590851492957	OK	 
USER	VerDashboardPositivo	231	START	1590851492975	1590851492975
USER	VerDashboardNegativo	280	START	1590851492975	1590851492975
REQUEST	280		Home	1590851492976	1590851492979	OK	 
REQUEST	231		Home	1590851492976	1590851492979	OK	 
USER	VerDashboardNegativo	281	START	1590851492996	1590851492996
REQUEST	281		Home	1590851492997	1590851493000	OK	 
USER	VerDashboardPositivo	232	START	1590851492996	1590851492996
REQUEST	232		Home	1590851493010	1590851493013	OK	 
USER	VerDashboardNegativo	282	START	1590851493018	1590851493018
REQUEST	282		Home	1590851493019	1590851493023	OK	 
USER	VerDashboardPositivo	233	START	1590851493018	1590851493018
USER	VerDashboardPositivo	234	START	1590851493033	1590851493033
USER	VerDashboardNegativo	283	START	1590851493033	1590851493033
REQUEST	233		Home	1590851493031	1590851493035	OK	 
REQUEST	234		Home	1590851493034	1590851493037	OK	 
REQUEST	283		Home	1590851493034	1590851493037	OK	 
USER	VerDashboardPositivo	235	START	1590851493054	1590851493054
USER	VerDashboardNegativo	284	START	1590851493054	1590851493054
REQUEST	235		Home	1590851493055	1590851493058	OK	 
REQUEST	284		Home	1590851493055	1590851493058	OK	 
USER	VerDashboardPositivo	236	START	1590851493076	1590851493076
USER	VerDashboardNegativo	285	START	1590851493076	1590851493076
REQUEST	285		Home	1590851493076	1590851493081	OK	 
REQUEST	236		Home	1590851493076	1590851493081	OK	 
USER	VerDashboardNegativo	286	START	1590851493097	1590851493097
USER	VerDashboardPositivo	237	START	1590851493097	1590851493097
REQUEST	237		Home	1590851493098	1590851493100	OK	 
REQUEST	286		Home	1590851493098	1590851493100	OK	 
USER	VerDashboardPositivo	238	START	1590851493119	1590851493119
USER	VerDashboardNegativo	287	START	1590851493119	1590851493119
REQUEST	287		Home	1590851493119	1590851493122	OK	 
REQUEST	238		Home	1590851493119	1590851493123	OK	 
USER	VerDashboardNegativo	288	START	1590851493133	1590851493133
USER	VerDashboardPositivo	239	START	1590851493133	1590851493133
REQUEST	288		Home	1590851493134	1590851493137	OK	 
REQUEST	239		Home	1590851493134	1590851493137	OK	 
USER	VerDashboardPositivo	240	START	1590851493155	1590851493155
REQUEST	240		Home	1590851493156	1590851493160	OK	 
USER	VerDashboardNegativo	289	START	1590851493155	1590851493155
REQUEST	289		Home	1590851493169	1590851493171	OK	 
USER	VerDashboardPositivo	241	START	1590851493176	1590851493176
USER	VerDashboardNegativo	290	START	1590851493176	1590851493176
REQUEST	241		Home	1590851493177	1590851493180	OK	 
REQUEST	290		Home	1590851493177	1590851493180	OK	 
USER	VerDashboardNegativo	291	START	1590851493198	1590851493198
USER	VerDashboardPositivo	242	START	1590851493198	1590851493198
REQUEST	242		Home	1590851493198	1590851493202	OK	 
REQUEST	291		Home	1590851493198	1590851493202	OK	 
USER	VerDashboardNegativo	292	START	1590851493213	1590851493213
USER	VerDashboardPositivo	243	START	1590851493213	1590851493213
REQUEST	292		Home	1590851493213	1590851493216	OK	 
REQUEST	243		Home	1590851493213	1590851493216	OK	 
USER	VerDashboardNegativo	293	START	1590851493234	1590851493234
USER	VerDashboardPositivo	244	START	1590851493234	1590851493234
REQUEST	244		Home	1590851493235	1590851493238	OK	 
REQUEST	293		Home	1590851493235	1590851493249	OK	 
USER	VerDashboardNegativo	294	START	1590851493256	1590851493256
USER	VerDashboardPositivo	245	START	1590851493256	1590851493256
REQUEST	245		Home	1590851493256	1590851493259	OK	 
REQUEST	294		Home	1590851493256	1590851493259	OK	 
USER	VerDashboardNegativo	295	START	1590851493276	1590851493276
USER	VerDashboardPositivo	246	START	1590851493276	1590851493276
REQUEST	295		Home	1590851493277	1590851493280	OK	 
REQUEST	246		Home	1590851493277	1590851493280	OK	 
USER	VerDashboardNegativo	296	START	1590851493298	1590851493298
USER	VerDashboardPositivo	247	START	1590851493298	1590851493298
REQUEST	247		Home	1590851493298	1590851493301	OK	 
REQUEST	296		Home	1590851493298	1590851493301	OK	 
USER	VerDashboardNegativo	297	START	1590851493319	1590851493319
USER	VerDashboardPositivo	248	START	1590851493319	1590851493319
REQUEST	248		Home	1590851493319	1590851493322	OK	 
REQUEST	297		Home	1590851493319	1590851493322	OK	 
USER	VerDashboardPositivo	249	START	1590851493334	1590851493334
USER	VerDashboardNegativo	298	START	1590851493334	1590851493334
REQUEST	249		Home	1590851493334	1590851493337	OK	 
REQUEST	298		Home	1590851493334	1590851493337	OK	 
USER	VerDashboardNegativo	299	START	1590851493354	1590851493354
USER	VerDashboardPositivo	250	START	1590851493354	1590851493354
REQUEST	299		Home	1590851493354	1590851493357	OK	 
REQUEST	250		Home	1590851493354	1590851493357	OK	 
USER	VerDashboardPositivo	251	START	1590851493375	1590851493375
USER	VerDashboardNegativo	300	START	1590851493375	1590851493375
REQUEST	251		Home	1590851493376	1590851493379	OK	 
REQUEST	300		Home	1590851493376	1590851493379	OK	 
USER	VerDashboardNegativo	301	START	1590851493397	1590851493397
USER	VerDashboardPositivo	252	START	1590851493397	1590851493397
REQUEST	301		Home	1590851493397	1590851493400	OK	 
REQUEST	252		Home	1590851493397	1590851493400	OK	 
USER	VerDashboardPositivo	253	START	1590851493418	1590851493418
USER	VerDashboardNegativo	302	START	1590851493418	1590851493418
USER	VerDashboardPositivo	303	START	1590851493418	1590851493418
USER	VerDashboardNegativo	354	START	1590851493419	1590851493419
REQUEST	302		Home	1590851493418	1590851493422	OK	 
REQUEST	253		Home	1590851493418	1590851493422	OK	 
REQUEST	303		Home	1590851493418	1590851493423	OK	 
REQUEST	354		Home	1590851493420	1590851493424	OK	 
USER	VerDashboardNegativo	355	START	1590851493453	1590851493453
USER	VerDashboardPositivo	304	START	1590851493453	1590851493453
REQUEST	304		Home	1590851493453	1590851493456	OK	 
REQUEST	355		Home	1590851493453	1590851493456	OK	 
USER	VerDashboardNegativo	356	START	1590851493474	1590851493474
USER	VerDashboardPositivo	305	START	1590851493474	1590851493474
REQUEST	305		Home	1590851493475	1590851493478	OK	 
REQUEST	356		Home	1590851493475	1590851493478	OK	 
USER	VerDashboardPositivo	306	START	1590851493494	1590851493494
USER	VerDashboardNegativo	357	START	1590851493494	1590851493494
REQUEST	357		Home	1590851493495	1590851493498	OK	 
REQUEST	306		Home	1590851493495	1590851493498	OK	 
USER	VerDashboardPositivo	307	START	1590851493516	1590851493516
USER	VerDashboardNegativo	358	START	1590851493516	1590851493516
REQUEST	307		Home	1590851493516	1590851493519	OK	 
REQUEST	358		Home	1590851493516	1590851493519	OK	 
USER	VerDashboardPositivo	308	START	1590851493537	1590851493537
USER	VerDashboardNegativo	359	START	1590851493537	1590851493537
REQUEST	308		Home	1590851493537	1590851493540	OK	 
REQUEST	359		Home	1590851493537	1590851493540	OK	 
USER	VerDashboardPositivo	309	START	1590851493558	1590851493558
USER	VerDashboardNegativo	360	START	1590851493558	1590851493558
REQUEST	309		Home	1590851493558	1590851493561	OK	 
REQUEST	360		Home	1590851493558	1590851493561	OK	 
USER	VerDashboardPositivo	310	START	1590851493573	1590851493573
USER	VerDashboardNegativo	361	START	1590851493573	1590851493573
REQUEST	310		Home	1590851493573	1590851493576	OK	 
REQUEST	361		Home	1590851493573	1590851493576	OK	 
USER	VerDashboardNegativo	362	START	1590851493593	1590851493593
USER	VerDashboardPositivo	311	START	1590851493593	1590851493593
REQUEST	362		Home	1590851493593	1590851493596	OK	 
REQUEST	311		Home	1590851493593	1590851493596	OK	 
USER	VerDashboardNegativo	363	START	1590851493613	1590851493613
USER	VerDashboardPositivo	312	START	1590851493613	1590851493613
REQUEST	312		Home	1590851493613	1590851493616	OK	 
REQUEST	363		Home	1590851493613	1590851493616	OK	 
USER	VerDashboardPositivo	313	START	1590851493634	1590851493634
USER	VerDashboardNegativo	364	START	1590851493634	1590851493634
REQUEST	364		Home	1590851493635	1590851493638	OK	 
REQUEST	313		Home	1590851493635	1590851493638	OK	 
USER	VerDashboardPositivo	314	START	1590851493655	1590851493655
USER	VerDashboardNegativo	365	START	1590851493655	1590851493655
REQUEST	314		Home	1590851493655	1590851493658	OK	 
REQUEST	365		Home	1590851493655	1590851493658	OK	 
USER	VerDashboardPositivo	315	START	1590851493676	1590851493676
USER	VerDashboardNegativo	366	START	1590851493676	1590851493676
REQUEST	366		Home	1590851493677	1590851493679	OK	 
REQUEST	315		Home	1590851493677	1590851493679	OK	 
USER	VerDashboardPositivo	316	START	1590851493696	1590851493696
USER	VerDashboardNegativo	367	START	1590851493697	1590851493697
REQUEST	367		Home	1590851493697	1590851493699	OK	 
REQUEST	316		Home	1590851493697	1590851493708	OK	 
USER	VerDashboardPositivo	317	START	1590851493717	1590851493717
USER	VerDashboardNegativo	368	START	1590851493717	1590851493717
REQUEST	317		Home	1590851493718	1590851493721	OK	 
REQUEST	368		Home	1590851493718	1590851493721	OK	 
USER	VerDashboardPositivo	318	START	1590851493733	1590851493733
USER	VerDashboardNegativo	369	START	1590851493733	1590851493733
REQUEST	369		Home	1590851493733	1590851493736	OK	 
REQUEST	318		Home	1590851493733	1590851493736	OK	 
USER	VerDashboardNegativo	370	START	1590851493753	1590851493753
USER	VerDashboardPositivo	319	START	1590851493753	1590851493753
REQUEST	370		Home	1590851493753	1590851493756	OK	 
REQUEST	319		Home	1590851493753	1590851493756	OK	 
USER	VerDashboardPositivo	320	START	1590851493774	1590851493774
USER	VerDashboardNegativo	371	START	1590851493774	1590851493774
REQUEST	371		Home	1590851493775	1590851493778	OK	 
REQUEST	320		Home	1590851493775	1590851493778	OK	 
USER	VerDashboardNegativo	372	START	1590851493796	1590851493796
USER	VerDashboardPositivo	321	START	1590851493796	1590851493796
REQUEST	372		Home	1590851493796	1590851493799	OK	 
REQUEST	321		Home	1590851493796	1590851493799	OK	 
USER	VerDashboardNegativo	373	START	1590851493818	1590851493818
USER	VerDashboardPositivo	322	START	1590851493818	1590851493818
REQUEST	322		Home	1590851493818	1590851493821	OK	 
REQUEST	373		Home	1590851493818	1590851493821	OK	 
USER	VerDashboardNegativo	374	START	1590851493833	1590851493833
USER	VerDashboardPositivo	323	START	1590851493833	1590851493833
REQUEST	323		Home	1590851493833	1590851493836	OK	 
REQUEST	374		Home	1590851493833	1590851493836	OK	 
USER	VerDashboardPositivo	324	START	1590851493853	1590851493853
USER	VerDashboardNegativo	375	START	1590851493853	1590851493853
REQUEST	375		Home	1590851493853	1590851493856	OK	 
REQUEST	324		Home	1590851493853	1590851493856	OK	 
USER	VerDashboardPositivo	325	START	1590851493874	1590851493874
USER	VerDashboardNegativo	376	START	1590851493874	1590851493874
REQUEST	376		Home	1590851493874	1590851493877	OK	 
REQUEST	325		Home	1590851493874	1590851493878	OK	 
USER	VerDashboardNegativo	377	START	1590851493896	1590851493896
USER	VerDashboardPositivo	326	START	1590851493896	1590851493896
REQUEST	377		Home	1590851493896	1590851493899	OK	 
REQUEST	326		Home	1590851493896	1590851493899	OK	 
USER	VerDashboardPositivo	327	START	1590851493916	1590851493916
USER	VerDashboardNegativo	378	START	1590851493916	1590851493916
REQUEST	327		Home	1590851493916	1590851493919	OK	 
REQUEST	378		Home	1590851493916	1590851493919	OK	 
USER	VerDashboardPositivo	328	START	1590851493937	1590851493937
USER	VerDashboardNegativo	379	START	1590851493937	1590851493937
REQUEST	328		Home	1590851493937	1590851493941	OK	 
REQUEST	379		Home	1590851493938	1590851493941	OK	 
USER	VerDashboardPositivo	329	START	1590851493957	1590851493957
USER	VerDashboardNegativo	380	START	1590851493957	1590851493957
REQUEST	329		Home	1590851493958	1590851493960	OK	 
REQUEST	380		Home	1590851493958	1590851493960	OK	 
USER	VerDashboardNegativo	381	START	1590851493978	1590851493978
USER	VerDashboardPositivo	330	START	1590851493978	1590851493978
REQUEST	381		Home	1590851493979	1590851493985	OK	 
REQUEST	330		Home	1590851493979	1590851493985	OK	 
USER	VerDashboardNegativo	382	START	1590851493993	1590851493993
USER	VerDashboardPositivo	331	START	1590851493993	1590851493993
REQUEST	382		Home	1590851493994	1590851493999	OK	 
REQUEST	331		Home	1590851493994	1590851493999	OK	 
USER	VerDashboardNegativo	383	START	1590851494014	1590851494014
USER	VerDashboardPositivo	332	START	1590851494014	1590851494014
REQUEST	332		Home	1590851494015	1590851494019	OK	 
REQUEST	383		Home	1590851494015	1590851494019	OK	 
USER	VerDashboardPositivo	333	START	1590851494036	1590851494036
USER	VerDashboardNegativo	384	START	1590851494036	1590851494036
REQUEST	384		Home	1590851494036	1590851494040	OK	 
REQUEST	333		Home	1590851494036	1590851494040	OK	 
USER	VerDashboardNegativo	385	START	1590851494058	1590851494058
USER	VerDashboardPositivo	334	START	1590851494058	1590851494058
REQUEST	385		Home	1590851494058	1590851494062	OK	 
REQUEST	334		Home	1590851494058	1590851494062	OK	 
USER	VerDashboardNegativo	386	START	1590851494073	1590851494073
USER	VerDashboardPositivo	335	START	1590851494073	1590851494073
REQUEST	386		Home	1590851494073	1590851494077	OK	 
REQUEST	335		Home	1590851494073	1590851494077	OK	 
USER	VerDashboardNegativo	387	START	1590851494094	1590851494094
USER	VerDashboardPositivo	336	START	1590851494094	1590851494094
REQUEST	336		Home	1590851494095	1590851494098	OK	 
REQUEST	387		Home	1590851494095	1590851494098	OK	 
USER	VerDashboardPositivo	337	START	1590851494115	1590851494115
USER	VerDashboardNegativo	388	START	1590851494115	1590851494115
REQUEST	388		Home	1590851494116	1590851494119	OK	 
REQUEST	337		Home	1590851494116	1590851494119	OK	 
USER	VerDashboardPositivo	338	START	1590851494136	1590851494136
USER	VerDashboardNegativo	389	START	1590851494136	1590851494136
REQUEST	389		Home	1590851494136	1590851494139	OK	 
REQUEST	338		Home	1590851494136	1590851494139	OK	 
USER	VerDashboardPositivo	339	START	1590851494157	1590851494157
USER	VerDashboardNegativo	390	START	1590851494157	1590851494157
REQUEST	390		Home	1590851494157	1590851494160	OK	 
REQUEST	339		Home	1590851494157	1590851494160	OK	 
USER	VerDashboardPositivo	340	START	1590851494178	1590851494178
USER	VerDashboardNegativo	391	START	1590851494178	1590851494178
REQUEST	391		Home	1590851494178	1590851494181	OK	 
REQUEST	340		Home	1590851494178	1590851494181	OK	 
USER	VerDashboardPositivo	341	START	1590851494193	1590851494193
USER	VerDashboardNegativo	392	START	1590851494193	1590851494193
REQUEST	341		Home	1590851494193	1590851494196	OK	 
REQUEST	392		Home	1590851494193	1590851494196	OK	 
USER	VerDashboardNegativo	393	START	1590851494213	1590851494213
USER	VerDashboardPositivo	342	START	1590851494213	1590851494213
REQUEST	393		Home	1590851494213	1590851494216	OK	 
REQUEST	342		Home	1590851494213	1590851494216	OK	 
USER	VerDashboardNegativo	394	START	1590851494235	1590851494235
USER	VerDashboardPositivo	343	START	1590851494235	1590851494235
REQUEST	343		Home	1590851494235	1590851494238	OK	 
REQUEST	394		Home	1590851494235	1590851494238	OK	 
USER	VerDashboardPositivo	344	START	1590851494255	1590851494255
USER	VerDashboardNegativo	395	START	1590851494256	1590851494256
REQUEST	395		Home	1590851494256	1590851494259	OK	 
REQUEST	344		Home	1590851494256	1590851494259	OK	 
USER	VerDashboardPositivo	345	START	1590851494276	1590851494276
USER	VerDashboardNegativo	396	START	1590851494276	1590851494276
REQUEST	396		Home	1590851494276	1590851494279	OK	 
REQUEST	345		Home	1590851494276	1590851494279	OK	 
USER	VerDashboardNegativo	397	START	1590851494296	1590851494296
USER	VerDashboardPositivo	346	START	1590851494296	1590851494296
REQUEST	397		Home	1590851494296	1590851494299	OK	 
REQUEST	346		Home	1590851494296	1590851494299	OK	 
USER	VerDashboardPositivo	347	START	1590851494317	1590851494317
USER	VerDashboardNegativo	398	START	1590851494317	1590851494317
REQUEST	398		Home	1590851494318	1590851494321	OK	 
REQUEST	347		Home	1590851494318	1590851494321	OK	 
USER	VerDashboardNegativo	399	START	1590851494333	1590851494333
USER	VerDashboardPositivo	348	START	1590851494333	1590851494333
