ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590184077373	 	3.3.1
REQUEST	339		RightLogin	1590184099584	1590184099586	OK	 
REQUEST	354		WrongLogin	1590184099584	1590184099586	OK	 
USER	AceptarAnuncioTestPositivo	610	START	1590184099604	1590184099604
USER	AceptarAnuncioTestNegativo	625	START	1590184099604	1590184099604
REQUEST	610		Welcome	1590184099604	1590184099610	OK	 
REQUEST	625		Welcome	1590184099605	1590184099610	OK	 
REQUEST	355		WrongLogin	1590184099652	1590184099653	OK	 
REQUEST	340		RightLogin	1590184099652	1590184099654	OK	 
USER	AceptarAnuncioTestNegativo	626	START	1590184099672	1590184099672
USER	AceptarAnuncioTestPositivo	611	START	1590184099672	1590184099672
REQUEST	626		Welcome	1590184099673	1590184099681	OK	 
REQUEST	611		Welcome	1590184099673	1590184099685	OK	 
REQUEST	341		RightLogin	1590184099708	1590184099710	OK	 
REQUEST	356		WrongLogin	1590184099708	1590184099710	OK	 
USER	AceptarAnuncioTestNegativo	627	START	1590184099747	1590184099747
USER	AceptarAnuncioTestPositivo	612	START	1590184099747	1590184099747
REQUEST	627		Welcome	1590184099748	1590184099757	OK	 
REQUEST	612		Welcome	1590184099748	1590184099757	OK	 
USER	AceptarAnuncioTestNegativo	628	START	1590184099799	1590184099799
USER	AceptarAnuncioTestPositivo	613	START	1590184099799	1590184099799
REQUEST	342		RightLogin	1590184099799	1590184099802	OK	 
REQUEST	357		WrongLogin	1590184099799	1590184099804	OK	 
REQUEST	628		Welcome	1590184099800	1590184099809	OK	 
REQUEST	613		Welcome	1590184099801	1590184099809	OK	 
REQUEST	343		RightLogin	1590184099864	1590184099866	OK	 
REQUEST	358		WrongLogin	1590184099864	1590184099866	OK	 
USER	AceptarAnuncioTestNegativo	629	START	1590184099868	1590184099868
USER	AceptarAnuncioTestPositivo	614	START	1590184099868	1590184099868
REQUEST	614		Welcome	1590184099869	1590184099876	OK	 
REQUEST	629		Welcome	1590184099869	1590184099876	OK	 
REQUEST	344		RightLogin	1590184099908	1590184099910	OK	 
REQUEST	359		WrongLogin	1590184099908	1590184099910	OK	 
USER	AceptarAnuncioTestPositivo	615	START	1590184099946	1590184099946
USER	AceptarAnuncioTestNegativo	630	START	1590184099946	1590184099946
REQUEST	630		Welcome	1590184099947	1590184099954	OK	 
REQUEST	615		Welcome	1590184099947	1590184099955	OK	 
REQUEST	360		WrongLogin	1590184099975	1590184099977	OK	 
REQUEST	345		RightLogin	1590184099975	1590184099979	OK	 
USER	AceptarAnuncioTestNegativo	631	START	1590184100007	1590184100007
USER	AceptarAnuncioTestPositivo	616	START	1590184100006	1590184100006
REQUEST	631		Welcome	1590184100008	1590184100020	OK	 
REQUEST	616		Welcome	1590184100008	1590184100021	OK	 
REQUEST	346		RightLogin	1590184100054	1590184100055	OK	 
REQUEST	361		WrongLogin	1590184100054	1590184100056	OK	 
USER	AceptarAnuncioTestNegativo	632	START	1590184100073	1590184100073
USER	AceptarAnuncioTestPositivo	617	START	1590184100073	1590184100073
REQUEST	632		Welcome	1590184100073	1590184100079	OK	 
REQUEST	617		Welcome	1590184100073	1590184100079	OK	 
REQUEST	362		WrongLogin	1590184100118	1590184100119	OK	 
REQUEST	347		RightLogin	1590184100118	1590184100120	OK	 
USER	AceptarAnuncioTestNegativo	648	START	1590184100158	1590184100158
USER	AceptarAnuncioTestPositivo	633	START	1590184100158	1590184100158
REQUEST	633		Welcome	1590184100158	1590184100165	OK	 
REQUEST	648		Welcome	1590184100158	1590184100166	OK	 
REQUEST	378		WrongLogin	1590184100188	1590184100190	OK	 
REQUEST	363		RightLogin	1590184100188	1590184100191	OK	 
USER	AceptarAnuncioTestPositivo	634	START	1590184100230	1590184100230
USER	AceptarAnuncioTestNegativo	649	START	1590184100230	1590184100230
REQUEST	634		Welcome	1590184100231	1590184100239	OK	 
REQUEST	649		Welcome	1590184100231	1590184100239	OK	 
REQUEST	364		RightLogin	1590184100268	1590184100270	OK	 
REQUEST	379		WrongLogin	1590184100268	1590184100270	OK	 
USER	AceptarAnuncioTestNegativo	650	START	1590184100289	1590184100289
USER	AceptarAnuncioTestPositivo	635	START	1590184100289	1590184100289
REQUEST	635		Welcome	1590184100289	1590184100298	OK	 
REQUEST	650		Welcome	1590184100289	1590184100298	OK	 
REQUEST	380		WrongLogin	1590184100334	1590184100336	OK	 
REQUEST	365		RightLogin	1590184100358	1590184100360	OK	 
USER	AceptarAnuncioTestPositivo	636	START	1590184100362	1590184100362
USER	AceptarAnuncioTestNegativo	651	START	1590184100365	1590184100365
REQUEST	636		Welcome	1590184100363	1590184100370	OK	 
REQUEST	651		Welcome	1590184100366	1590184100372	OK	 
REQUEST	381		WrongLogin	1590184100388	1590184100389	OK	 
REQUEST	366		RightLogin	1590184100388	1590184100389	OK	 
USER	AceptarAnuncioTestNegativo	652	START	1590184100419	1590184100419
USER	AceptarAnuncioTestPositivo	637	START	1590184100419	1590184100419
REQUEST	652		Welcome	1590184100419	1590184100424	OK	 
REQUEST	637		Welcome	1590184100419	1590184100424	OK	 
REQUEST	382		WrongLogin	1590184100478	1590184100480	OK	 
REQUEST	367		RightLogin	1590184100478	1590184100482	OK	 
USER	AceptarAnuncioTestPositivo	638	START	1590184100501	1590184100501
USER	AceptarAnuncioTestNegativo	653	START	1590184100502	1590184100502
REQUEST	653		Welcome	1590184100502	1590184100510	OK	 
REQUEST	638		Welcome	1590184100502	1590184100510	OK	 
REQUEST	368		RightLogin	1590184100547	1590184100549	OK	 
REQUEST	383		WrongLogin	1590184100547	1590184100549	OK	 
USER	AceptarAnuncioTestNegativo	654	START	1590184100562	1590184100562
USER	AceptarAnuncioTestPositivo	639	START	1590184100562	1590184100562
REQUEST	639		Welcome	1590184100562	1590184100571	OK	 
REQUEST	654		Welcome	1590184100563	1590184100571	OK	 
USER	AceptarAnuncioTestPositivo	640	START	1590184100620	1590184100620
USER	AceptarAnuncioTestNegativo	655	START	1590184100621	1590184100621
REQUEST	384		WrongLogin	1590184100620	1590184100623	OK	 
REQUEST	655		Welcome	1590184100621	1590184100630	OK	 
REQUEST	640		Welcome	1590184100621	1590184100631	OK	 
REQUEST	369		RightLogin	1590184100649	1590184100651	OK	 
REQUEST	385		WrongLogin	1590184100669	1590184100670	OK	 
USER	AceptarAnuncioTestPositivo	641	START	1590184100688	1590184100688
REQUEST	370		RightLogin	1590184100688	1590184100693	OK	 
USER	AceptarAnuncioTestNegativo	656	START	1590184100694	1590184100694
REQUEST	641		Welcome	1590184100689	1590184100697	OK	 
REQUEST	656		Welcome	1590184100694	1590184100701	OK	 
USER	AceptarAnuncioTestPositivo	642	START	1590184100758	1590184100758
USER	AceptarAnuncioTestNegativo	657	START	1590184100758	1590184100758
REQUEST	386		WrongLogin	1590184100758	1590184100761	OK	 
REQUEST	371		RightLogin	1590184100758	1590184100763	OK	 
REQUEST	642		Welcome	1590184100758	1590184100765	OK	 
REQUEST	657		Welcome	1590184100759	1590184100767	OK	 
REQUEST	372		RightLogin	1590184100803	1590184100804	OK	 
REQUEST	387		WrongLogin	1590184100803	1590184100804	OK	 
USER	AceptarAnuncioTestPositivo	643	START	1590184100823	1590184100823
USER	AceptarAnuncioTestNegativo	658	START	1590184100823	1590184100823
REQUEST	658		Welcome	1590184100823	1590184100832	OK	 
REQUEST	643		Welcome	1590184100823	1590184100832	OK	 
REQUEST	388		WrongLogin	1590184100866	1590184100868	OK	 
USER	AceptarAnuncioTestPositivo	644	START	1590184100888	1590184100888
REQUEST	373		RightLogin	1590184100887	1590184100889	OK	 
USER	AceptarAnuncioTestNegativo	659	START	1590184100888	1590184100888
REQUEST	644		Welcome	1590184100889	1590184100897	OK	 
REQUEST	659		Welcome	1590184100890	1590184100897	OK	 
REQUEST	374		RightLogin	1590184100934	1590184100935	OK	 
REQUEST	389		WrongLogin	1590184100934	1590184100936	OK	 
USER	AceptarAnuncioTestNegativo	660	START	1590184100958	1590184100958
USER	AceptarAnuncioTestPositivo	645	START	1590184100958	1590184100958
REQUEST	660		Welcome	1590184100959	1590184100967	OK	 
REQUEST	645		Welcome	1590184100959	1590184100967	OK	 
REQUEST	390		WrongLogin	1590184101013	1590184101016	OK	 
REQUEST	375		RightLogin	1590184101013	1590184101016	OK	 
USER	AceptarAnuncioTestNegativo	661	START	1590184101018	1590184101018
USER	AceptarAnuncioTestPositivo	646	START	1590184101018	1590184101018
REQUEST	646		Welcome	1590184101019	1590184101027	OK	 
REQUEST	661		Welcome	1590184101019	1590184101027	OK	 
REQUEST	391		WrongLogin	1590184101048	1590184101050	OK	 
REQUEST	376		RightLogin	1590184101077	1590184101079	OK	 
USER	AceptarAnuncioTestNegativo	662	START	1590184101095	1590184101095
USER	AceptarAnuncioTestPositivo	647	START	1590184101095	1590184101095
REQUEST	662		Welcome	1590184101096	1590184101104	OK	 
REQUEST	647		Welcome	1590184101096	1590184101104	OK	 
REQUEST	392		WrongLogin	1590184101138	1590184101139	OK	 
REQUEST	377		RightLogin	1590184101138	1590184101140	OK	 
USER	AceptarAnuncioTestPositivo	663	START	1590184101158	1590184101158
USER	AceptarAnuncioTestNegativo	678	START	1590184101158	1590184101158
REQUEST	678		Welcome	1590184101159	1590184101166	OK	 
REQUEST	663		Welcome	1590184101159	1590184101166	OK	 
REQUEST	393		RightLogin	1590184101184	1590184101185	OK	 
REQUEST	408		WrongLogin	1590184101184	1590184101185	OK	 
USER	AceptarAnuncioTestPositivo	664	START	1590184101239	1590184101239
USER	AceptarAnuncioTestNegativo	679	START	1590184101239	1590184101239
REQUEST	409		WrongLogin	1590184101240	1590184101244	OK	 
REQUEST	394		RightLogin	1590184101240	1590184101244	OK	 
REQUEST	679		Welcome	1590184101240	1590184101251	OK	 
REQUEST	664		Welcome	1590184101240	1590184101251	OK	 
USER	AceptarAnuncioTestNegativo	680	START	1590184101307	1590184101307
USER	AceptarAnuncioTestPositivo	665	START	1590184101307	1590184101307
REQUEST	680		Welcome	1590184101308	1590184101317	OK	 
REQUEST	665		Welcome	1590184101308	1590184101318	OK	 
REQUEST	410		WrongLogin	1590184101332	1590184101334	OK	 
REQUEST	395		RightLogin	1590184101332	1590184101334	OK	 
USER	AceptarAnuncioTestNegativo	681	START	1590184101358	1590184101358
USER	AceptarAnuncioTestPositivo	666	START	1590184101358	1590184101358
REQUEST	666		Welcome	1590184101359	1590184101366	OK	 
REQUEST	681		Welcome	1590184101359	1590184101366	OK	 
REQUEST	396		RightLogin	1590184101385	1590184101387	OK	 
USER	AceptarAnuncioTestPositivo	667	START	1590184101438	1590184101438
USER	AceptarAnuncioTestNegativo	682	START	1590184101438	1590184101438
REQUEST	411		WrongLogin	1590184101439	1590184101442	OK	 
REQUEST	682		Welcome	1590184101439	1590184101448	OK	 
REQUEST	667		Welcome	1590184101439	1590184101449	OK	 
REQUEST	412		WrongLogin	1590184101467	1590184101469	OK	 
REQUEST	397		RightLogin	1590184101467	1590184101470	OK	 
USER	AceptarAnuncioTestNegativo	683	START	1590184101498	1590184101498
USER	AceptarAnuncioTestPositivo	668	START	1590184101498	1590184101498
REQUEST	413		WrongLogin	1590184101498	1590184101501	OK	 
REQUEST	398		RightLogin	1590184101498	1590184101504	OK	 
REQUEST	683		Welcome	1590184101499	1590184101508	OK	 
REQUEST	668		Welcome	1590184101500	1590184101509	OK	 
USER	AceptarAnuncioTestPositivo	669	START	1590184101558	1590184101558
USER	AceptarAnuncioTestNegativo	684	START	1590184101558	1590184101558
REQUEST	684		Welcome	1590184101559	1590184101567	OK	 
REQUEST	669		Welcome	1590184101559	1590184101567	OK	 
REQUEST	399		RightLogin	1590184101588	1590184101590	OK	 
REQUEST	414		WrongLogin	1590184101588	1590184101590	OK	 
REQUEST	400		RightLogin	1590184101630	1590184101632	OK	 
REQUEST	415		WrongLogin	1590184101630	1590184101634	OK	 
USER	AceptarAnuncioTestPositivo	670	START	1590184101631	1590184101631
USER	AceptarAnuncioTestNegativo	685	START	1590184101636	1590184101636
REQUEST	670		Welcome	1590184101632	1590184101643	OK	 
REQUEST	685		Welcome	1590184101637	1590184101645	OK	 
USER	AceptarAnuncioTestNegativo	686	START	1590184101698	1590184101698
USER	AceptarAnuncioTestPositivo	671	START	1590184101698	1590184101698
REQUEST	671		Welcome	1590184101699	1590184101709	OK	 
REQUEST	686		Welcome	1590184101699	1590184101709	OK	 
REQUEST	401		RightLogin	1590184101711	1590184101714	OK	 
REQUEST	416		WrongLogin	1590184101711	1590184101716	OK	 
USER	AceptarAnuncioTestPositivo	672	START	1590184101758	1590184101758
USER	AceptarAnuncioTestNegativo	687	START	1590184101758	1590184101758
REQUEST	672		Welcome	1590184101758	1590184101765	OK	 
REQUEST	687		Welcome	1590184101758	1590184101767	OK	 
REQUEST	417		WrongLogin	1590184101785	1590184101786	OK	 
USER	AceptarAnuncioTestPositivo	673	START	1590184101833	1590184101833
USER	AceptarAnuncioTestNegativo	688	START	1590184101833	1590184101833
REQUEST	418		WrongLogin	1590184101834	1590184101836	OK	 
REQUEST	673		Welcome	1590184101834	1590184101843	OK	 
REQUEST	688		Welcome	1590184101834	1590184101845	OK	 
REQUEST	402		RightLogin	1590184101864	1590184101866	OK	 
REQUEST	403		RightLogin	1590184101864	1590184101866	OK	 
USER	AceptarAnuncioTestPositivo	674	START	1590184101901	1590184101901
USER	AceptarAnuncioTestNegativo	689	START	1590184101901	1590184101901
REQUEST	689		Welcome	1590184101902	1590184101912	OK	 
REQUEST	674		Welcome	1590184101902	1590184101912	OK	 
REQUEST	419		WrongLogin	1590184101931	1590184101933	OK	 
REQUEST	404		RightLogin	1590184101931	1590184101935	OK	 
USER	AceptarAnuncioTestPositivo	675	START	1590184101958	1590184101958
USER	AceptarAnuncioTestNegativo	690	START	1590184101958	1590184101958
REQUEST	690		Welcome	1590184101959	1590184101965	OK	 
REQUEST	675		Welcome	1590184101959	1590184101966	OK	 
REQUEST	405		RightLogin	1590184101988	1590184101991	OK	 
REQUEST	420		WrongLogin	1590184101990	1590184101993	OK	 
USER	AceptarAnuncioTestPositivo	676	START	1590184102031	1590184102031
USER	AceptarAnuncioTestNegativo	691	START	1590184102032	1590184102032
REQUEST	406		RightLogin	1590184102032	1590184102037	OK	 
REQUEST	421		WrongLogin	1590184102031	1590184102038	OK	 
REQUEST	676		Welcome	1590184102033	1590184102042	OK	 
REQUEST	691		Welcome	1590184102034	1590184102043	OK	 
USER	AceptarAnuncioTestNegativo	692	START	1590184102100	1590184102100
USER	AceptarAnuncioTestPositivo	677	START	1590184102100	1590184102100
REQUEST	677		Welcome	1590184102100	1590184102108	OK	 
REQUEST	692		Welcome	1590184102100	1590184102108	OK	 
REQUEST	407		RightLogin	1590184102128	1590184102130	OK	 
REQUEST	422		WrongLogin	1590184102128	1590184102130	OK	 
USER	AceptarAnuncioTestNegativo	708	START	1590184102180	1590184102180
USER	AceptarAnuncioTestPositivo	693	START	1590184102180	1590184102180
REQUEST	708		Welcome	1590184102180	1590184102190	OK	 
REQUEST	693		Welcome	1590184102181	1590184102191	OK	 
REQUEST	438		WrongLogin	1590184102195	1590184102197	OK	 
REQUEST	423		RightLogin	1590184102195	1590184102199	OK	 
USER	AceptarAnuncioTestPositivo	694	START	1590184102236	1590184102236
USER	AceptarAnuncioTestNegativo	709	START	1590184102236	1590184102236
REQUEST	709		Welcome	1590184102237	1590184102242	OK	 
REQUEST	694		Welcome	1590184102237	1590184102242	OK	 
REQUEST	424		RightLogin	1590184102277	1590184102278	OK	 
REQUEST	439		WrongLogin	1590184102277	1590184102279	OK	 
USER	AceptarAnuncioTestNegativo	710	START	1590184102296	1590184102296
USER	AceptarAnuncioTestPositivo	695	START	1590184102296	1590184102296
REQUEST	710		Welcome	1590184102296	1590184102307	OK	 
REQUEST	695		Welcome	1590184102296	1590184102307	OK	 
REQUEST	440		WrongLogin	1590184102348	1590184102349	OK	 
REQUEST	425		RightLogin	1590184102348	1590184102349	OK	 
USER	AceptarAnuncioTestNegativo	711	START	1590184102367	1590184102367
USER	AceptarAnuncioTestPositivo	696	START	1590184102367	1590184102367
REQUEST	696		Welcome	1590184102368	1590184102376	OK	 
REQUEST	711		Welcome	1590184102368	1590184102376	OK	 
REQUEST	426		RightLogin	1590184102395	1590184102397	OK	 
REQUEST	441		WrongLogin	1590184102395	1590184102398	OK	 
USER	AceptarAnuncioTestPositivo	697	START	1590184102432	1590184102432
USER	AceptarAnuncioTestNegativo	712	START	1590184102432	1590184102432
REQUEST	712		Welcome	1590184102433	1590184102442	OK	 
REQUEST	697		Welcome	1590184102433	1590184102442	OK	 
REQUEST	427		RightLogin	1590184102485	1590184102488	OK	 
REQUEST	442		WrongLogin	1590184102485	1590184102489	OK	 
USER	AceptarAnuncioTestPositivo	698	START	1590184102490	1590184102490
USER	AceptarAnuncioTestNegativo	713	START	1590184102490	1590184102490
REQUEST	713		Welcome	1590184102491	1590184102499	OK	 
REQUEST	698		Welcome	1590184102491	1590184102499	OK	 
REQUEST	428		RightLogin	1590184102519	1590184102522	OK	 
REQUEST	443		WrongLogin	1590184102519	1590184102521	OK	 
USER	AceptarAnuncioTestPositivo	699	START	1590184102558	1590184102558
USER	AceptarAnuncioTestNegativo	714	START	1590184102558	1590184102558
REQUEST	714		Welcome	1590184102559	1590184102567	OK	 
REQUEST	699		Welcome	1590184102559	1590184102568	OK	 
REQUEST	444		WrongLogin	1590184102595	1590184102597	OK	 
REQUEST	429		RightLogin	1590184102595	1590184102598	OK	 
USER	AceptarAnuncioTestNegativo	715	START	1590184102640	1590184102640
USER	AceptarAnuncioTestPositivo	700	START	1590184102640	1590184102640
REQUEST	700		Welcome	1590184102641	1590184102646	OK	 
REQUEST	715		Welcome	1590184102641	1590184102646	OK	 
REQUEST	445		WrongLogin	1590184102680	1590184102681	OK	 
REQUEST	430		RightLogin	1590184102680	1590184102682	OK	 
USER	AceptarAnuncioTestNegativo	716	START	1590184102696	1590184102696
USER	AceptarAnuncioTestPositivo	701	START	1590184102696	1590184102696
REQUEST	701		Welcome	1590184102696	1590184102706	OK	 
REQUEST	716		Welcome	1590184102697	1590184102706	OK	 
REQUEST	431		RightLogin	1590184102730	1590184102732	OK	 
REQUEST	446		WrongLogin	1590184102730	1590184102733	OK	 
USER	AceptarAnuncioTestNegativo	717	START	1590184102769	1590184102769
USER	AceptarAnuncioTestPositivo	702	START	1590184102769	1590184102769
REQUEST	717		Welcome	1590184102770	1590184102778	OK	 
REQUEST	702		Welcome	1590184102770	1590184102778	OK	 
REQUEST	447		WrongLogin	1590184102797	1590184102799	OK	 
REQUEST	432		RightLogin	1590184102797	1590184102799	OK	 
USER	AceptarAnuncioTestPositivo	703	START	1590184102836	1590184102836
USER	AceptarAnuncioTestNegativo	718	START	1590184102836	1590184102836
REQUEST	718		Welcome	1590184102837	1590184102847	OK	 
REQUEST	703		Welcome	1590184102837	1590184102850	OK	 
REQUEST	448		WrongLogin	1590184102865	1590184102867	OK	 
REQUEST	433		RightLogin	1590184102865	1590184102868	OK	 
USER	AceptarAnuncioTestNegativo	719	START	1590184102896	1590184102896
USER	AceptarAnuncioTestPositivo	704	START	1590184102896	1590184102896
REQUEST	704		Welcome	1590184102896	1590184102901	OK	 
REQUEST	719		Welcome	1590184102896	1590184102901	OK	 
REQUEST	449		WrongLogin	1590184102921	1590184102922	OK	 
REQUEST	434		RightLogin	1590184102921	1590184102922	OK	 
USER	AceptarAnuncioTestPositivo	705	START	1590184102958	1590184102958
