ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851688957	 	3.3.1
REQUEST	2461		dashboard Redirect 1	1590851791812	1590851791813	OK	 
REQUEST	3701		Login	1590851791822	1590851791822	OK	 
REQUEST	3721		dashboard2	1590851791822	1590851791823	OK	 
REQUEST	3721		dashboard2 Redirect 1	1590851791823	1590851791823	OK	 
USER	VerDashboardNegativo	3721	END	1590851782802	1590851791824
REQUEST	3061		Logged	1590851791832	1590851791833	OK	 
REQUEST	3061		Logged Redirect 1	1590851791833	1590851791833	OK	 
REQUEST	3722		dashboard2	1590851791863	1590851791864	OK	 
REQUEST	3702		Login	1590851791863	1590851791864	OK	 
REQUEST	2462		dashboard	1590851791863	1590851791864	OK	 
REQUEST	3062		Logged	1590851791863	1590851791864	OK	 
REQUEST	3722		dashboard2 Redirect 1	1590851791864	1590851791864	OK	 
REQUEST	2462		dashboard Redirect 1	1590851791864	1590851791864	OK	 
REQUEST	3062		Logged Redirect 1	1590851791864	1590851791864	OK	 
USER	VerDashboardNegativo	3722	END	1590851782855	1590851791864
USER	VerDashboardPositivo	2222	END	1590851745836	1590851791874
USER	VerDashboardPositivo	2243	END	1590851745881	1590851791900
REQUEST	3743		dashboard2	1590851791900	1590851791900	OK	 
REQUEST	3723		Login	1590851791900	1590851791901	OK	 
REQUEST	3743		dashboard2 Redirect 1	1590851791901	1590851791901	OK	 
USER	VerDashboardNegativo	3743	END	1590851782880	1590851791901
REQUEST	2483		dashboard	1590851791930	1590851791931	OK	 
REQUEST	3083		Logged	1590851791930	1590851791931	OK	 
REQUEST	2483		dashboard Redirect 1	1590851791931	1590851791932	OK	 
REQUEST	3083		Logged Redirect 1	1590851791931	1590851791932	OK	 
REQUEST	3724		Login	1590851791951	1590851791952	OK	 
REQUEST	3744		dashboard2	1590851791951	1590851791952	OK	 
REQUEST	3744		dashboard2 Redirect 1	1590851791952	1590851791952	OK	 
USER	VerDashboardNegativo	3744	END	1590851782932	1590851791952
USER	VerDashboardPositivo	2244	END	1590851745932	1590851791961
REQUEST	2484		dashboard	1590851791972	1590851791973	OK	 
REQUEST	2484		dashboard Redirect 1	1590851791973	1590851791974	OK	 
REQUEST	3084		Logged	1590851791983	1590851791983	OK	 
REQUEST	3084		Logged Redirect 1	1590851791983	1590851791984	OK	 
REQUEST	3725		Login	1590851792004	1590851792005	OK	 
REQUEST	3745		dashboard2	1590851792004	1590851792006	OK	 
REQUEST	3745		dashboard2 Redirect 1	1590851792006	1590851792006	OK	 
USER	VerDashboardNegativo	3745	END	1590851782984	1590851792006
USER	VerDashboardPositivo	2245	END	1590851745983	1590851792014
REQUEST	2485		dashboard	1590851792030	1590851792030	OK	 
REQUEST	3085		Logged	1590851792030	1590851792031	OK	 
REQUEST	2485		dashboard Redirect 1	1590851792031	1590851792031	OK	 
REQUEST	3085		Logged Redirect 1	1590851792031	1590851792031	OK	 
REQUEST	3726		Login	1590851792050	1590851792051	OK	 
REQUEST	3746		dashboard2	1590851792050	1590851792051	OK	 
REQUEST	3746		dashboard2 Redirect 1	1590851792052	1590851792052	OK	 
USER	VerDashboardNegativo	3746	END	1590851783031	1590851792052
USER	VerDashboardPositivo	2246	END	1590851746034	1590851792061
REQUEST	3086		Logged	1590851792072	1590851792073	OK	 
REQUEST	3086		Logged Redirect 1	1590851792073	1590851792073	OK	 
REQUEST	2486		dashboard	1590851792082	1590851792083	OK	 
REQUEST	2486		dashboard Redirect 1	1590851792083	1590851792083	OK	 
REQUEST	3747		dashboard2	1590851792093	1590851792093	OK	 
REQUEST	3727		Login	1590851792093	1590851792094	OK	 
REQUEST	3747		dashboard2 Redirect 1	1590851792094	1590851792094	OK	 
USER	VerDashboardNegativo	3747	END	1590851783085	1590851792094
USER	VerDashboardPositivo	2247	END	1590851746081	1590851792114
REQUEST	3087		Logged	1590851792134	1590851792135	OK	 
REQUEST	2487		dashboard	1590851792134	1590851792136	OK	 
REQUEST	3087		Logged Redirect 1	1590851792135	1590851792136	OK	 
REQUEST	2487		dashboard Redirect 1	1590851792136	1590851792136	OK	 
REQUEST	3748		dashboard2	1590851792155	1590851792156	OK	 
REQUEST	3728		Login	1590851792155	1590851792156	OK	 
REQUEST	3748		dashboard2 Redirect 1	1590851792156	1590851792157	OK	 
USER	VerDashboardNegativo	3748	END	1590851783132	1590851792157
USER	VerDashboardPositivo	2248	END	1590851746134	1590851792160
REQUEST	2488		dashboard	1590851792180	1590851792181	OK	 
REQUEST	3088		Logged	1590851792180	1590851792181	OK	 
REQUEST	2488		dashboard Redirect 1	1590851792181	1590851792181	OK	 
REQUEST	3088		Logged Redirect 1	1590851792181	1590851792181	OK	 
REQUEST	3729		Login	1590851792200	1590851792200	OK	 
REQUEST	3749		dashboard2	1590851792200	1590851792201	OK	 
REQUEST	3749		dashboard2 Redirect 1	1590851792201	1590851792201	OK	 
USER	VerDashboardNegativo	3749	END	1590851783184	1590851792201
USER	VerDashboardPositivo	2249	END	1590851746183	1590851792220
REQUEST	2489		dashboard	1590851792220	1590851792221	OK	 
REQUEST	3089		Logged	1590851792220	1590851792221	OK	 
REQUEST	2489		dashboard Redirect 1	1590851792221	1590851792222	OK	 
REQUEST	3089		Logged Redirect 1	1590851792222	1590851792222	OK	 
REQUEST	3750		dashboard2	1590851792252	1590851792253	OK	 
REQUEST	3730		Login	1590851792252	1590851792253	OK	 
REQUEST	3750		dashboard2 Redirect 1	1590851792253	1590851792253	OK	 
USER	VerDashboardNegativo	3750	END	1590851783230	1590851792254
USER	VerDashboardPositivo	2250	END	1590851746230	1590851792262
REQUEST	2490		dashboard	1590851792282	1590851792283	OK	 
REQUEST	3090		Logged	1590851792282	1590851792284	OK	 
REQUEST	2490		dashboard Redirect 1	1590851792283	1590851792284	OK	 
REQUEST	3090		Logged Redirect 1	1590851792284	1590851792284	OK	 
REQUEST	3751		dashboard2	1590851792303	1590851792304	OK	 
REQUEST	3731		Login	1590851792304	1590851792305	OK	 
REQUEST	3751		dashboard2 Redirect 1	1590851792305	1590851792305	OK	 
USER	VerDashboardNegativo	3751	END	1590851783282	1590851792305
USER	VerDashboardPositivo	2251	END	1590851746285	1590851792314
REQUEST	3091		Logged	1590851792324	1590851792325	OK	 
REQUEST	3091		Logged Redirect 1	1590851792325	1590851792326	OK	 
REQUEST	2491		dashboard	1590851792335	1590851792335	OK	 
REQUEST	2491		dashboard Redirect 1	1590851792335	1590851792336	OK	 
REQUEST	3732		Login	1590851792350	1590851792350	OK	 
REQUEST	3752		dashboard2	1590851792350	1590851792351	OK	 
REQUEST	3752		dashboard2 Redirect 1	1590851792351	1590851792351	OK	 
USER	VerDashboardNegativo	3752	END	1590851783335	1590851792351
USER	VerDashboardPositivo	2252	END	1590851746334	1590851792374
REQUEST	3092		Logged	1590851792361	1590851792375	OK	 
REQUEST	3092		Logged Redirect 1	1590851792375	1590851792376	OK	 
REQUEST	2492		dashboard	1590851792383	1590851792384	OK	 
REQUEST	2492		dashboard Redirect 1	1590851792384	1590851792385	OK	 
REQUEST	3753		dashboard2	1590851792405	1590851792406	OK	 
REQUEST	3733		Login	1590851792405	1590851792406	OK	 
REQUEST	3753		dashboard2 Redirect 1	1590851792406	1590851792406	OK	 
USER	VerDashboardNegativo	3753	END	1590851783380	1590851792406
USER	VerDashboardPositivo	2253	END	1590851746382	1590851792410
REQUEST	2493		dashboard	1590851792430	1590851792431	OK	 
REQUEST	3093		Logged	1590851792430	1590851792432	OK	 
REQUEST	2493		dashboard Redirect 1	1590851792431	1590851792432	OK	 
REQUEST	3093		Logged Redirect 1	1590851792432	1590851792432	OK	 
USER	VerDashboardPositivo	2254	END	1590851746430	1590851792451
REQUEST	3734		Login	1590851792451	1590851792452	OK	 
REQUEST	3754		dashboard2	1590851792451	1590851792452	OK	 
REQUEST	3754		dashboard2 Redirect 1	1590851792452	1590851792452	OK	 
USER	VerDashboardNegativo	3754	END	1590851783433	1590851792452
REQUEST	2494		dashboard	1590851792471	1590851792472	OK	 
REQUEST	2494		dashboard Redirect 1	1590851792472	1590851792472	OK	 
REQUEST	3094		Logged	1590851792481	1590851792482	OK	 
REQUEST	3094		Logged Redirect 1	1590851792482	1590851792483	OK	 
REQUEST	3755		dashboard2	1590851792502	1590851792503	OK	 
REQUEST	3735		Login	1590851792502	1590851792503	OK	 
REQUEST	3755		dashboard2 Redirect 1	1590851792503	1590851792504	OK	 
USER	VerDashboardNegativo	3755	END	1590851783480	1590851792504
USER	VerDashboardPositivo	2255	END	1590851746484	1590851792512
REQUEST	2495		dashboard	1590851792534	1590851792534	OK	 
REQUEST	3095		Logged	1590851792534	1590851792534	OK	 
REQUEST	2495		dashboard Redirect 1	1590851792534	1590851792535	OK	 
REQUEST	3095		Logged Redirect 1	1590851792534	1590851792535	OK	 
REQUEST	3736		Login	1590851792554	1590851792555	OK	 
REQUEST	3756		dashboard2	1590851792554	1590851792555	OK	 
REQUEST	3756		dashboard2 Redirect 1	1590851792555	1590851792555	OK	 
USER	VerDashboardNegativo	3756	END	1590851783534	1590851792556
USER	VerDashboardPositivo	2256	END	1590851746534	1590851792565
REQUEST	2496		dashboard	1590851792580	1590851792581	OK	 
REQUEST	3096		Logged	1590851792580	1590851792582	OK	 
REQUEST	2496		dashboard Redirect 1	1590851792581	1590851792582	OK	 
REQUEST	3096		Logged Redirect 1	1590851792582	1590851792582	OK	 
REQUEST	3737		Login	1590851792601	1590851792602	OK	 
REQUEST	3757		dashboard2	1590851792601	1590851792601	OK	 
REQUEST	3757		dashboard2 Redirect 1	1590851792602	1590851792602	OK	 
USER	VerDashboardNegativo	3757	END	1590851783580	1590851792602
USER	VerDashboardPositivo	2257	END	1590851746580	1590851792611
REQUEST	2497		dashboard	1590851792621	1590851792622	OK	 
REQUEST	3097		Logged	1590851792621	1590851792622	OK	 
REQUEST	2497		dashboard Redirect 1	1590851792622	1590851792623	OK	 
REQUEST	3097		Logged Redirect 1	1590851792622	1590851792623	OK	 
REQUEST	3738		Login	1590851792652	1590851792653	OK	 
REQUEST	3758		dashboard2	1590851792652	1590851792654	OK	 
REQUEST	3758		dashboard2 Redirect 1	1590851792654	1590851792654	OK	 
USER	VerDashboardNegativo	3758	END	1590851783634	1590851792654
USER	VerDashboardPositivo	2258	END	1590851746634	1590851792673
REQUEST	2498		dashboard	1590851792683	1590851792684	OK	 
REQUEST	3098		Logged	1590851792683	1590851792685	OK	 
REQUEST	2498		dashboard Redirect 1	1590851792684	1590851792685	OK	 
REQUEST	3098		Logged Redirect 1	1590851792685	1590851792685	OK	 
REQUEST	3739		Login	1590851792694	1590851792695	OK	 
REQUEST	3759		dashboard2	1590851792694	1590851792696	OK	 
REQUEST	3759		dashboard2 Redirect 1	1590851792696	1590851792696	OK	 
USER	VerDashboardNegativo	3759	END	1590851783685	1590851792696
USER	VerDashboardPositivo	2259	END	1590851746681	1590851792705
REQUEST	2499		dashboard	1590851792725	1590851792726	OK	 
REQUEST	2499		dashboard Redirect 1	1590851792726	1590851792727	OK	 
REQUEST	3099		Logged	1590851792730	1590851792730	OK	 
REQUEST	3099		Logged Redirect 1	1590851792730	1590851792731	OK	 
REQUEST	3740		Login	1590851792750	1590851792750	OK	 
REQUEST	3760		dashboard2	1590851792750	1590851792751	OK	 
REQUEST	3760		dashboard2 Redirect 1	1590851792751	1590851792751	OK	 
USER	VerDashboardNegativo	3760	END	1590851783730	1590851792751
USER	VerDashboardPositivo	2260	END	1590851746734	1590851792760
REQUEST	2500		dashboard	1590851792780	1590851792781	OK	 
REQUEST	3100		Logged	1590851792780	1590851792782	OK	 
REQUEST	2500		dashboard Redirect 1	1590851792781	1590851792782	OK	 
REQUEST	3100		Logged Redirect 1	1590851792782	1590851792782	OK	 
REQUEST	3741		Login	1590851792801	1590851792802	OK	 
REQUEST	3761		dashboard2	1590851792801	1590851792802	OK	 
REQUEST	3761		dashboard2 Redirect 1	1590851792802	1590851792803	OK	 
USER	VerDashboardNegativo	3761	END	1590851783782	1590851792803
USER	VerDashboardPositivo	2261	END	1590851746781	1590851792811
REQUEST	2501		dashboard	1590851792831	1590851792832	OK	 
REQUEST	2501		dashboard Redirect 1	1590851792832	1590851792833	OK	 
REQUEST	3101		Logged	1590851792831	1590851792833	OK	 
REQUEST	3101		Logged Redirect 1	1590851792833	1590851792833	OK	 
REQUEST	3742		Login	1590851792852	1590851792852	OK	 
REQUEST	3762		dashboard2	1590851792852	1590851792853	OK	 
REQUEST	3762		dashboard2 Redirect 1	1590851792853	1590851792853	OK	 
USER	VerDashboardNegativo	3762	END	1590851783833	1590851792853
USER	VerDashboardPositivo	2262	END	1590851746834	1590851792862
REQUEST	2502		dashboard	1590851792883	1590851792884	OK	 
REQUEST	3102		Logged	1590851792883	1590851792885	OK	 
REQUEST	2502		dashboard Redirect 1	1590851792884	1590851792885	OK	 
REQUEST	3102		Logged Redirect 1	1590851792885	1590851792885	OK	 
USER	VerDashboardPositivo	2283	END	1590851746893	1590851792925
REQUEST	3783		dashboard2	1590851792925	1590851792926	OK	 
REQUEST	3763		Login	1590851792925	1590851792926	OK	 
REQUEST	3123		Logged	1590851792925	1590851792926	OK	 
REQUEST	3123		Logged Redirect 1	1590851792926	1590851792929	OK	 
REQUEST	3783		dashboard2 Redirect 1	1590851792926	1590851792929	OK	 
REQUEST	2523		dashboard	1590851792930	1590851792930	OK	 
REQUEST	2523		dashboard Redirect 1	1590851792930	1590851792931	OK	 
USER	VerDashboardNegativo	3783	END	1590851783901	1590851792931
USER	VerDashboardPositivo	2284	END	1590851746940	1590851792971
REQUEST	2524		dashboard	1590851792971	1590851792972	OK	 
REQUEST	3764		Login	1590851792971	1590851792972	OK	 
REQUEST	3124		Logged	1590851792971	1590851792972	OK	 
REQUEST	3784		dashboard2	1590851792971	1590851792972	OK	 
REQUEST	3124		Logged Redirect 1	1590851792972	1590851792973	OK	 
REQUEST	2524		dashboard Redirect 1	1590851792972	1590851792973	OK	 
REQUEST	3784		dashboard2 Redirect 1	1590851792972	1590851792979	OK	 
USER	VerDashboardNegativo	3784	END	1590851783954	1590851792979
USER	VerDashboardPositivo	2285	END	1590851746992	1590851793022
REQUEST	3765		Login	1590851793022	1590851793023	OK	 
REQUEST	3785		dashboard2	1590851793022	1590851793024	OK	 
REQUEST	3125		Logged	1590851793022	1590851793024	OK	 
REQUEST	3785		dashboard2 Redirect 1	1590851793024	1590851793024	OK	 
REQUEST	3125		Logged Redirect 1	1590851793024	1590851793024	OK	 
USER	VerDashboardNegativo	3785	END	1590851784001	1590851793024
REQUEST	2525		dashboard	1590851793033	1590851793034	OK	 
REQUEST	2525		dashboard Redirect 1	1590851793034	1590851793035	OK	 
REQUEST	3126		Logged	1590851793065	1590851793065	OK	 
REQUEST	3126		Logged Redirect 1	1590851793065	1590851793066	OK	 
USER	VerDashboardPositivo	2286	END	1590851747044	1590851793075
REQUEST	3766		Login	1590851793075	1590851793076	OK	 
REQUEST	3786		dashboard2	1590851793075	1590851793076	OK	 
REQUEST	3786		dashboard2 Redirect 1	1590851793076	1590851793077	OK	 
USER	VerDashboardNegativo	3786	END	1590851784053	1590851793077
REQUEST	2526		dashboard	1590851793080	1590851793081	OK	 
REQUEST	2526		dashboard Redirect 1	1590851793081	1590851793081	OK	 
USER	VerDashboardPositivo	2287	END	1590851747090	1590851793101
REQUEST	3127		Logged	1590851793111	1590851793112	OK	 
REQUEST	3127		Logged Redirect 1	1590851793112	1590851793113	OK	 
REQUEST	3767		Login	1590851793122	1590851793122	OK	 
REQUEST	3787		dashboard2	1590851793122	1590851793123	OK	 
REQUEST	3787		dashboard2 Redirect 1	1590851793123	1590851793123	OK	 
USER	VerDashboardNegativo	3787	END	1590851784100	1590851793123
REQUEST	2527		dashboard	1590851793132	1590851793133	OK	 
REQUEST	2527		dashboard Redirect 1	1590851793133	1590851793134	OK	 
USER	VerDashboardPositivo	2288	END	1590851747143	1590851793175
REQUEST	3768		Login	1590851793175	1590851793176	OK	 
REQUEST	3128		Logged	1590851793175	1590851793176	OK	 
REQUEST	3788		dashboard2	1590851793175	1590851793177	OK	 
REQUEST	3128		Logged Redirect 1	1590851793176	1590851793177	OK	 
REQUEST	3788		dashboard2 Redirect 1	1590851793177	1590851793177	OK	 
USER	VerDashboardNegativo	3788	END	1590851784153	1590851793177
REQUEST	2528		dashboard	1590851793180	1590851793180	OK	 
REQUEST	2528		dashboard Redirect 1	1590851793180	1590851793181	OK	 
REQUEST	3789		dashboard2	1590851793211	1590851793212	OK	 
REQUEST	3769		Login	1590851793211	1590851793212	OK	 
REQUEST	3789		dashboard2 Redirect 1	1590851793212	1590851793213	OK	 
USER	VerDashboardNegativo	3789	END	1590851784205	1590851793213
USER	VerDashboardPositivo	2289	END	1590851747190	1590851793221
REQUEST	3129		Logged	1590851793221	1590851793223	OK	 
REQUEST	3129		Logged Redirect 1	1590851793223	1590851793223	OK	 
REQUEST	2529		dashboard	1590851793231	1590851793232	OK	 
REQUEST	2529		dashboard Redirect 1	1590851793232	1590851793233	OK	 
USER	VerDashboardPositivo	2290	END	1590851747244	1590851793273
REQUEST	3770		Login	1590851793273	1590851793274	OK	 
REQUEST	3790		dashboard2	1590851793273	1590851793274	OK	 
REQUEST	3130		Logged	1590851793273	1590851793274	OK	 
REQUEST	2530		dashboard	1590851793273	1590851793274	OK	 
REQUEST	3790		dashboard2 Redirect 1	1590851793274	1590851793275	OK	 
REQUEST	3130		Logged Redirect 1	1590851793274	1590851793275	OK	 
REQUEST	2530		dashboard Redirect 1	1590851793274	1590851793275	OK	 
USER	VerDashboardNegativo	3790	END	1590851784252	1590851793275
USER	VerDashboardPositivo	2291	END	1590851747290	1590851793325
REQUEST	3791		dashboard2	1590851793325	1590851793326	OK	 
REQUEST	3771		Login	1590851793325	1590851793326	OK	 
REQUEST	3131		Logged	1590851793325	1590851793326	OK	 
REQUEST	3791		dashboard2 Redirect 1	1590851793326	1590851793327	OK	 
REQUEST	3131		Logged Redirect 1	1590851793326	1590851793327	OK	 
USER	VerDashboardNegativo	3791	END	1590851784305	1590851793327
REQUEST	2531		dashboard	1590851793330	1590851793330	OK	 
REQUEST	2531		dashboard Redirect 1	1590851793330	1590851793331	OK	 
USER	VerDashboardPositivo	2292	END	1590851747342	1590851793371
REQUEST	3792		dashboard2	1590851793371	1590851793372	OK	 
REQUEST	3772		Login	1590851793371	1590851793372	OK	 
REQUEST	3132		Logged	1590851793371	1590851793372	OK	 
REQUEST	3792		dashboard2 Redirect 1	1590851793372	1590851793373	OK	 
REQUEST	3132		Logged Redirect 1	1590851793372	1590851793373	OK	 
USER	VerDashboardNegativo	3792	END	1590851784350	1590851793373
REQUEST	2532		dashboard	1590851793382	1590851793383	OK	 
REQUEST	2532		dashboard Redirect 1	1590851793383	1590851793383	OK	 
USER	VerDashboardPositivo	2293	END	1590851747394	1590851793425
REQUEST	2533		dashboard	1590851793425	1590851793426	OK	 
REQUEST	3773		Login	1590851793425	1590851793426	OK	 
REQUEST	3793		dashboard2	1590851793425	1590851793426	OK	 
REQUEST	3133		Logged	1590851793425	1590851793426	OK	 
REQUEST	2533		dashboard Redirect 1	1590851793426	1590851793427	OK	 
REQUEST	3793		dashboard2 Redirect 1	1590851793426	1590851793427	OK	 
REQUEST	3133		Logged Redirect 1	1590851793426	1590851793427	OK	 
USER	VerDashboardNegativo	3793	END	1590851784403	1590851793427
REQUEST	3134		Logged	1590851793460	1590851793461	OK	 
REQUEST	3134		Logged Redirect 1	1590851793461	1590851793462	OK	 
USER	VerDashboardPositivo	2294	END	1590851747440	1590851793471
REQUEST	3774		Login	1590851793471	1590851793472	OK	 
REQUEST	3794		dashboard2	1590851793471	1590851793471	OK	 
REQUEST	3794		dashboard2 Redirect 1	1590851793472	1590851793472	OK	 
USER	VerDashboardNegativo	3794	END	1590851784450	1590851793472
REQUEST	2534		dashboard	1590851793481	1590851793482	OK	 
REQUEST	2534		dashboard Redirect 1	1590851793482	1590851793483	OK	 
USER	VerDashboardPositivo	2295	END	1590851747493	1590851793523
REQUEST	3135		Logged	1590851793523	1590851793524	OK	 
REQUEST	3775		Login	1590851793523	1590851793524	OK	 
REQUEST	3795		dashboard2	1590851793523	1590851793524	OK	 
REQUEST	3135		Logged Redirect 1	1590851793524	1590851793524	OK	 
REQUEST	3795		dashboard2 Redirect 1	1590851793524	1590851793525	OK	 
USER	VerDashboardNegativo	3795	END	1590851784503	1590851793525
REQUEST	2535		dashboard	1590851793533	1590851793534	OK	 
REQUEST	2535		dashboard Redirect 1	1590851793534	1590851793535	OK	 
REQUEST	3136		Logged	1590851793564	1590851793565	OK	 
REQUEST	3136		Logged Redirect 1	1590851793565	1590851793565	OK	 
