ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183478526	 	3.3.1
REQUEST	2084		WrongLogged Redirect 1	1590183550386	1590183551400	OK	 
REQUEST	2088		WrongLogged	1590183549890	1590183551402	OK	 
USER	AceptarAnuncioTestNegativo	737	END	1590183494576	1590183551406
USER	AceptarAnuncioTestPositivo	3558	START	1590183551410	1590183551410
USER	AceptarAnuncioTestNegativo	3583	START	1590183551412	1590183551412
USER	AceptarAnuncioTestNegativo	731	END	1590183494349	1590183551417
USER	AceptarAnuncioTestPositivo	3559	START	1590183551467	1590183551467
USER	AceptarAnuncioTestNegativo	3584	START	1590183551467	1590183551467
USER	AceptarAnuncioTestNegativo	738	END	1590183494623	1590183551468
REQUEST	2975		Welcome	1590183540090	1590183551494	OK	 
REQUEST	218		AnuncioAccepted	1590183550837	1590183551498	OK	 
USER	AceptarAnuncioTestNegativo	739	END	1590183494658	1590183551500
USER	AceptarAnuncioTestPositivo	3560	START	1590183551516	1590183551516
USER	AceptarAnuncioTestNegativo	3585	START	1590183551520	1590183551520
USER	AceptarAnuncioTestNegativo	3586	START	1590183551540	1590183551540
USER	AceptarAnuncioTestPositivo	3561	START	1590183551540	1590183551540
USER	AceptarAnuncioTestNegativo	740	END	1590183494699	1590183551544
REQUEST	2077		RightLogged Redirect 1	1590183550806	1590183551551	OK	 
REQUEST	2106		WrongLogged Redirect 1	1590183550843	1590183551554	OK	 
REQUEST	1947		WrongLogged Redirect 1	1590183547878	1590183551556	OK	 
REQUEST	1266		MyAnuncios	1590183550860	1590183551560	OK	 
REQUEST	1291		Forbidden	1590183550860	1590183551564	OK	 
REQUEST	3055		RightLogin	1590183550864	1590183551564	OK	 
REQUEST	3059		RightLogin	1590183550863	1590183551565	OK	 
REQUEST	3085		WrongLogin	1590183550866	1590183551565	OK	 
REQUEST	3056		RightLogin	1590183550866	1590183551566	OK	 
REQUEST	1293		Forbidden	1590183550876	1590183551570	OK	 
USER	AceptarAnuncioTestPositivo	3562	START	1590183551572	1590183551572
USER	AceptarAnuncioTestNegativo	3587	START	1590183551576	1590183551576
REQUEST	2081		RightLogged Redirect 1	1590183550844	1590183551583	OK	 
REQUEST	2131		WrongLogged Redirect 1	1590183550855	1590183551585	OK	 
REQUEST	3543		Welcome	1590183550815	1590183551585	OK	 
REQUEST	2063		RightLogged	1590183549904	1590183551586	OK	 
REQUEST	3061		RightLogin	1590183550899	1590183551586	OK	 
REQUEST	1268		MyAnuncios	1590183550878	1590183551589	OK	 
REQUEST	1267		MyAnuncios	1590183550861	1590183551594	OK	 
REQUEST	1292		Forbidden	1590183550861	1590183551595	OK	 
REQUEST	2072		RightLogged Redirect 1	1590183550808	1590183551595	OK	 
REQUEST	3521		Welcome	1590183550900	1590183551598	OK	 
REQUEST	710		MyAnuncios	1590183539541	1590183551598	OK	 
REQUEST	3086		WrongLogin	1590183550906	1590183551599	OK	 
REQUEST	3062		RightLogin	1590183550905	1590183551601	OK	 
REQUEST	219		AnuncioAccepted	1590183550899	1590183551606	OK	 
REQUEST	3544		Welcome	1590183550857	1590183551606	OK	 
REQUEST	3087		WrongLogin	1590183550926	1590183551606	OK	 
REQUEST	3088		WrongLogin	1590183550928	1590183551607	OK	 
REQUEST	2146		WrongLogged	1590183550930	1590183551607	OK	 
REQUEST	2122		RightLogged	1590183550930	1590183551608	OK	 
USER	AceptarAnuncioTestPositivo	3563	START	1590183551609	1590183551609
USER	AceptarAnuncioTestNegativo	3588	START	1590183551612	1590183551612
USER	AceptarAnuncioTestNegativo	741	END	1590183494745	1590183551616
REQUEST	2065		RightLogged Redirect 1	1590183550896	1590183551623	OK	 
REQUEST	223		AnuncioAccepted	1590183550812	1590183551624	OK	 
REQUEST	1240		Forbidden	1590183549907	1590183551624	OK	 
REQUEST	1295		Forbidden	1590183550934	1590183551629	OK	 
REQUEST	2133		WrongLogged Redirect 1	1590183550903	1590183551633	OK	 
REQUEST	3545		Welcome	1590183550900	1590183551634	OK	 
REQUEST	1269		MyAnuncios	1590183550925	1590183551644	OK	 
REQUEST	1270		MyAnuncios	1590183550934	1590183551647	OK	 
REQUEST	3546		Welcome	1590183550932	1590183551650	OK	 
REQUEST	2147		WrongLogged	1590183550993	1590183551650	OK	 
REQUEST	2123		RightLogged	1590183550993	1590183551651	OK	 
REQUEST	217		AnuncioAccepted	1590183550993	1590183551655	OK	 
REQUEST	3523		Welcome	1590183550970	1590183551657	OK	 
USER	AceptarAnuncioTestPositivo	3564	START	1590183551659	1590183551659
USER	AceptarAnuncioTestNegativo	3589	START	1590183551663	1590183551663
REQUEST	3522		Welcome	1590183550930	1590183551673	OK	 
REQUEST	2109		RightLogged Redirect 1	1590183550904	1590183551674	OK	 
REQUEST	2148		WrongLogged	1590183551009	1590183551675	OK	 
REQUEST	2124		RightLogged	1590183551009	1590183551676	OK	 
REQUEST	2111		RightLogged Redirect 1	1590183551002	1590183551681	OK	 
REQUEST	1271		MyAnuncios	1590183551009	1590183551682	OK	 
USER	AceptarAnuncioTestPositivo	3565	START	1590183551686	1590183551686
USER	AceptarAnuncioTestNegativo	3590	START	1590183551686	1590183551686
REQUEST	2135		WrongLogged Redirect 1	1590183551001	1590183551692	OK	 
REQUEST	3547		Welcome	1590183550970	1590183551696	OK	 
REQUEST	224		AnuncioAccepted	1590183551009	1590183551696	OK	 
REQUEST	2134		WrongLogged Redirect 1	1590183550973	1590183551702	OK	 
REQUEST	1294		Forbidden	1590183550926	1590183551703	OK	 
REQUEST	3063		RightLogin	1590183551045	1590183551704	OK	 
REQUEST	3524		Welcome	1590183551011	1590183551708	OK	 
REQUEST	2113		RightLogged Redirect 1	1590183551029	1590183551708	OK	 
REQUEST	1588		WrongLogged Redirect 1	1590183540249	1590183551708	OK	 
REQUEST	2149		WrongLogged	1590183551048	1590183551709	OK	 
REQUEST	3064		RightLogin	1590183551045	1590183551709	OK	 
REQUEST	3089		WrongLogin	1590183551047	1590183551709	OK	 
REQUEST	2125		RightLogged	1590183551048	1590183551709	OK	 
USER	AceptarAnuncioTestNegativo	742	END	1590183494775	1590183551714
REQUEST	3548		Welcome	1590183551012	1590183551718	OK	 
REQUEST	667		ShowAnuncio	1590183550387	1590183551723	OK	 
REQUEST	3549		Welcome	1590183551049	1590183551724	OK	 
REQUEST	3090		WrongLogin	1590183551068	1590183551724	OK	 
REQUEST	2973		RightLogin	1590183551068	1590183551724	OK	 
REQUEST	3405		Welcome	1590183548297	1590183551725	OK	 
USER	AceptarAnuncioTestPositivo	3566	START	1590183551727	1590183551727
USER	AceptarAnuncioTestNegativo	3591	START	1590183551729	1590183551729
REQUEST	2137		WrongLogged Redirect 1	1590183551029	1590183551736	OK	 
REQUEST	3525		Welcome	1590183551048	1590183551737	OK	 
REQUEST	2150		WrongLogged	1590183551086	1590183551738	OK	 
REQUEST	1647		WrongLogged Redirect 1	1590183541224	1590183551738	OK	 
REQUEST	1273		MyAnuncios	1590183551086	1590183551739	OK	 
REQUEST	2126		RightLogged	1590183551086	1590183551739	OK	 
REQUEST	3550		Welcome	1590183551088	1590183551743	OK	 
REQUEST	1272		MyAnuncios	1590183551045	1590183551743	OK	 
REQUEST	2112		RightLogged Redirect 1	1590183551029	1590183551749	OK	 
REQUEST	2139		WrongLogged Redirect 1	1590183551082	1590183551751	OK	 
REQUEST	2114		RightLogged Redirect 1	1590183551058	1590183551753	OK	 
USER	AceptarAnuncioTestPositivo	3567	START	1590183551767	1590183551767
USER	AceptarAnuncioTestNegativo	3592	START	1590183551771	1590183551771
REQUEST	274		AnuncioAccepted	1590183551094	1590183551779	OK	 
REQUEST	2150		WrongLogged Redirect 1	1590183551738	1590183551781	OK	 
REQUEST	3526		Welcome	1590183551087	1590183551784	OK	 
REQUEST	1297		Forbidden	1590183551137	1590183551785	OK	 
REQUEST	2151		WrongLogged	1590183551137	1590183551786	OK	 
REQUEST	2127		RightLogged	1590183551137	1590183551787	OK	 
REQUEST	226		AnuncioAccepted	1590183551068	1590183551789	OK	 
REQUEST	512		ShowAnuncio	1590183546606	1590183551792	OK	 
REQUEST	3091		WrongLogin	1590183551151	1590183551795	OK	 
REQUEST	3551		Welcome	1590183551140	1590183551802	OK	 
REQUEST	3065		RightLogin	1590183551153	1590183551803	OK	 
USER	AceptarAnuncioTestPositivo	3568	START	1590183551807	1590183551807
USER	AceptarAnuncioTestNegativo	3593	START	1590183551810	1590183551810
REQUEST	1984		WrongLogged Redirect 1	1590183551098	1590183551815	OK	 
REQUEST	2152		WrongLogged	1590183551189	1590183551815	OK	 
REQUEST	1274		MyAnuncios	1590183551140	1590183551824	OK	 
REQUEST	1614		RightLogged Redirect 1	1590183551133	1590183551824	OK	 
REQUEST	1613		RightLogged Redirect 1	1590183551100	1590183551828	OK	 
REQUEST	2115		RightLogged	1590183550653	1590183551828	OK	 
REQUEST	1296		Forbidden	1590183551189	1590183551832	OK	 
REQUEST	276		AnuncioAccepted	1590183551086	1590183551833	OK	 
USER	AceptarAnuncioTestPositivo	3569	START	1590183551854	1590183551854
USER	AceptarAnuncioTestNegativo	3594	START	1590183551855	1590183551855
REQUEST	3528		Welcome	1590183551189	1590183551872	OK	 
REQUEST	1802		WrongLogged Redirect 1	1590183544695	1590183551877	OK	 
REQUEST	3037		Welcome	1590183540564	1590183551882	OK	 
REQUEST	2153		WrongLogged	1590183551248	1590183551883	OK	 
USER	AceptarAnuncioTestNegativo	744	END	1590183494857	1590183551891
USER	AceptarAnuncioTestPositivo	3570	START	1590183551899	1590183551899
USER	AceptarAnuncioTestNegativo	3595	START	1590183551902	1590183551902
USER	AceptarAnuncioTestNegativo	743	END	1590183494839	1590183551905
REQUEST	277		AnuncioAccepted	1590183551114	1590183551911	OK	 
REQUEST	3538		Welcome	1590183550606	1590183551913	OK	 
REQUEST	1276		MyAnuncios	1590183551249	1590183551913	OK	 
REQUEST	1301		Forbidden	1590183551249	1590183551919	OK	 
REQUEST	1216		MyAnuncios	1590183550116	1590183551919	OK	 
REQUEST	2130		RightLogged	1590183551250	1590183551920	OK	 
REQUEST	2154		WrongLogged	1590183551251	1590183551921	OK	 
USER	AceptarAnuncioTestPositivo	3571	START	1590183551926	1590183551926
USER	AceptarAnuncioTestNegativo	3596	START	1590183551927	1590183551927
REQUEST	1560		RightLogged Redirect 1	1590183540670	1590183551933	OK	 
REQUEST	1202		Forbidden	1590183549599	1590183551938	OK	 
REQUEST	3092		WrongLogin	1590183551253	1590183551938	OK	 
REQUEST	2115		RightLogged Redirect 1	1590183551828	1590183551939	OK	 
REQUEST	3527		Welcome	1590183551140	1590183551941	OK	 
REQUEST	1298		Forbidden	1590183551252	1590183551943	OK	 
REQUEST	3553		Welcome	1590183551212	1590183551947	OK	 
REQUEST	1299		Forbidden	1590183551252	1590183551947	OK	 
REQUEST	3578		Welcome	1590183551213	1590183551947	OK	 
REQUEST	2179		WrongLogged	1590183551298	1590183551948	OK	 
USER	AceptarAnuncioTestPositivo	3572	START	1590183551966	1590183551966
USER	AceptarAnuncioTestNegativo	3597	START	1590183551968	1590183551968
REQUEST	3435		Welcome	1590183548510	1590183551984	OK	 
REQUEST	3580		Welcome	1590183551293	1590183551988	OK	 
REQUEST	2141		WrongLogged Redirect 1	1590183551228	1590183551991	OK	 
REQUEST	3554		Welcome	1590183551255	1590183551994	OK	 
REQUEST	214		AnuncioAccepted	1590183551290	1590183551998	OK	 
REQUEST	3552		Welcome	1590183551189	1590183551998	OK	 
REQUEST	2142		WrongLogged Redirect 1	1590183551305	1590183551999	OK	 
REQUEST	3068		RightLogin	1590183551326	1590183551999	OK	 
REQUEST	1275		MyAnuncios	1590183551326	1590183552002	OK	 
REQUEST	3555		Welcome	1590183551292	1590183552003	OK	 
REQUEST	3233		Welcome	1590183544367	1590183552004	OK	 
REQUEST	1105		MyAnuncios	1590183549712	1590183552007	OK	 
REQUEST	1300		Forbidden	1590183551298	1590183552007	OK	 
USER	AceptarAnuncioTestNegativo	3598	START	1590183552010	1590183552010
USER	AceptarAnuncioTestPositivo	3573	START	1590183552010	1590183552010
REQUEST	3581		Welcome	1590183551330	1590183552017	OK	 
REQUEST	1277		MyAnuncios	1590183551355	1590183552017	OK	 
REQUEST	2181		WrongLogged	1590183551377	1590183552018	OK	 
REQUEST	1249		Forbidden	1590183550193	1590183552023	OK	 
REQUEST	2118		RightLogged Redirect 1	1590183551277	1590183552027	OK	 
REQUEST	3579		Welcome	1590183551256	1590183552027	OK	 
REQUEST	2119		RightLogged Redirect 1	1590183551345	1590183552040	OK	 
REQUEST	889		Forbidden	1590183543766	1590183552040	OK	 
REQUEST	3582		Welcome	1590183551376	1590183552045	OK	 
REQUEST	3556		Welcome	1590183551328	1590183552046	OK	 
REQUEST	1328		Forbidden	1590183551326	1590183552049	OK	 
USER	AceptarAnuncioTestNegativo	3599	START	1590183552052	1590183552052
USER	AceptarAnuncioTestPositivo	3574	START	1590183552052	1590183552052
USER	AceptarAnuncioTestNegativo	793	END	1590183495809	1590183552057
REQUEST	2144		WrongLogged Redirect 1	1590183551393	1590183552064	OK	 
REQUEST	3067		RightLogin	1590183551407	1590183552065	OK	 
REQUEST	1917		RightLogged Redirect 1	1590183547681	1590183552066	OK	 
REQUEST	3066		RightLogin	1590183551409	1590183552066	OK	 
REQUEST	711		ShowAnuncio	1590183551378	1590183552069	OK	 
REQUEST	1093		Forbidden	1590183549256	1590183552070	OK	 
REQUEST	3558		Welcome	1590183551412	1590183552074	OK	 
REQUEST	3557		Welcome	1590183551374	1590183552074	OK	 
REQUEST	1303		MyAnuncios	1590183551406	1590183552078	OK	 
REQUEST	3070		RightLogin	1590183551467	1590183552079	OK	 
USER	AceptarAnuncioTestPositivo	3575	START	1590183552088	1590183552088
USER	AceptarAnuncioTestNegativo	3600	START	1590183552089	1590183552089
REQUEST	1331		Forbidden	1590183551466	1590183552100	OK	 
REQUEST	1030		Forbidden	1590183545864	1590183552102	OK	 
REQUEST	1302		Forbidden	1590183551467	1590183552105	OK	 
REQUEST	3095		WrongLogin	1590183551467	1590183552106	OK	 
REQUEST	3004		WrongLogin	1590183551466	1590183552106	OK	 
REQUEST	2143		WrongLogged Redirect 1	1590183551364	1590183552110	OK	 
REQUEST	3492		Welcome	1590183549727	1590183552110	OK	 
REQUEST	1330		Forbidden	1590183551406	1590183552111	OK	 
USER	AceptarAnuncioTestNegativo	3601	START	1590183552125	1590183552125
USER	AceptarAnuncioTestPositivo	3576	START	1590183552125	1590183552125
REQUEST	1289		Forbidden	1590183550736	1590183552138	OK	 
REQUEST	1288		Forbidden	1590183550773	1590183552138	OK	 
REQUEST	2159		RightLogged	1590183551507	1590183552139	OK	 
REQUEST	1329		Forbidden	1590183551417	1590183552151	OK	 
REQUEST	714		ShowAnuncio	1590183551468	1590183552151	OK	 
REQUEST	3559		Welcome	1590183551467	1590183552152	OK	 
REQUEST	3096		WrongLogin	1590183551513	1590183552152	OK	 
REQUEST	3071		RightLogin	1590183551511	1590183552152	OK	 
REQUEST	3072		RightLogin	1590183551514	1590183552152	OK	 
REQUEST	2088		WrongLogged Redirect 1	1590183551402	1590183552156	OK	 
REQUEST	3583		Welcome	1590183551413	1590183552159	OK	 
REQUEST	3098		WrongLogin	1590183551537	1590183552160	OK	 
REQUEST	3481		Welcome	1590183549311	1590183552160	OK	 
REQUEST	3007		RightLogin	1590183551538	1590183552161	OK	 
REQUEST	3073		RightLogin	1590183551537	1590183552161	OK	 
USER	AceptarAnuncioTestPositivo	3577	START	1590183552187	1590183552187
USER	AceptarAnuncioTestNegativo	3602	START	1590183552188	1590183552188
REQUEST	1307		MyAnuncios	1590183551537	1590183552202	OK	 
REQUEST	708		ShowAnuncio	1590183551469	1590183552205	OK	 
USER	AceptarAnuncioTestPositivo	3603	START	1590183552205	1590183552205
USER	AceptarAnuncioTestNegativo	3628	START	1590183552209	1590183552209
REQUEST	3586		Welcome	1590183551540	1590183552221	OK	 
REQUEST	1598		WrongLogged	1590183540074	1590183552223	OK	 
USER	AceptarAnuncioTestNegativo	794	END	1590183495857	1590183552226
REQUEST	1305		MyAnuncios	1590183551521	1590183552234	OK	 
REQUEST	524		ShowAnuncio	1590183547053	1590183552236	OK	 
REQUEST	715		ShowAnuncio	1590183551521	1590183552242	OK	 
REQUEST	3560		Welcome	1590183551516	1590183552242	OK	 
USER	AceptarAnuncioTestPositivo	3604	START	1590183552250	1590183552250
USER	AceptarAnuncioTestNegativo	3629	START	1590183552252	1590183552252
REQUEST	3587		Welcome	1590183551576	1590183552260	OK	 
REQUEST	3584		Welcome	1590183551467	1590183552261	OK	 
REQUEST	568		ShowAnuncio	1590183548667	1590183552262	OK	 
REQUEST	3563		Welcome	1590183551612	1590183552266	OK	 
REQUEST	2161		RightLogged	1590183551636	1590183552268	OK	 
REQUEST	167		AnuncioAccepted	1590183550799	1590183552270	OK	 
REQUEST	3561		Welcome	1590183551540	1590183552270	OK	 
REQUEST	2185		WrongLogged	1590183551638	1590183552273	OK	 
REQUEST	3588		Welcome	1590183551612	1590183552284	OK	 
REQUEST	2122		RightLogged Redirect 1	1590183551608	1590183552285	OK	 
REQUEST	2160		RightLogged	1590183551638	1590183552285	OK	 
REQUEST	2184		WrongLogged	1590183551638	1590183552286	OK	 
REQUEST	2159		RightLogged Redirect 1	1590183552140	1590183552287	OK	 
REQUEST	2162		RightLogged	1590183551659	1590183552290	OK	 
REQUEST	2108		RightLogged	1590183550371	1590183552291	OK	 
USER	AceptarAnuncioTestPositivo	3605	START	1590183552294	1590183552294
USER	AceptarAnuncioTestNegativo	3630	START	1590183552294	1590183552294
USER	AceptarAnuncioTestNegativo	795	END	1590183495892	1590183552299
REQUEST	2105		WrongLogged Redirect 1	1590183550807	1590183552302	OK	 
REQUEST	2147		WrongLogged Redirect 1	1590183551651	1590183552309	OK	 
REQUEST	319		AnuncioAccepted	1590183551639	1590183552312	OK	 
REQUEST	1332		Forbidden	1590183551615	1590183552313	OK	 
REQUEST	310		AnuncioAccepted	1590183551666	1590183552313	OK	 
REQUEST	2163		RightLogged	1590183551666	1590183552314	OK	 
REQUEST	3562		Welcome	1590183551572	1590183552318	OK	 
REQUEST	2123		RightLogged Redirect 1	1590183551651	1590183552324	OK	 
USER	AceptarAnuncioTestNegativo	796	END	1590183495930	1590183552326
USER	AceptarAnuncioTestPositivo	3606	START	1590183552328	1590183552328
REQUEST	3589		Welcome	1590183551665	1590183552332	OK	 
REQUEST	2107		RightLogged Redirect 1	1590183550856	1590183552332	OK	 
REQUEST	2063		RightLogged Redirect 1	1590183551586	1590183552336	OK	 
USER	AceptarAnuncioTestNegativo	3631	START	1590183552338	1590183552338
REQUEST	896		Forbidden	1590183545508	1590183552344	OK	 
REQUEST	2146		WrongLogged Redirect 1	1590183551607	1590183552344	OK	 
REQUEST	3532		Welcome	1590183550377	1590183552350	OK	 
REQUEST	1189		Forbidden	1590183549413	1590183552351	OK	 
REQUEST	2149		WrongLogged Redirect 1	1590183551709	1590183552354	OK	 
REQUEST	307		AnuncioAccepted	1590183551638	1590183552359	OK	 
REQUEST	2124		RightLogged Redirect 1	1590183551676	1590183552359	OK	 
REQUEST	3074		RightLogin	1590183551755	1590183552362	OK	 
REQUEST	3097		WrongLogin	1590183551755	1590183552364	OK	 
REQUEST	3077		RightLogin	1590183551759	1590183552365	OK	 
REQUEST	3099		WrongLogin	1590183551757	1590183552365	OK	 
REQUEST	3100		WrongLogin	1590183551757	1590183552366	OK	 
REQUEST	3076		RightLogin	1590183551758	1590183552366	OK	 
REQUEST	3102		WrongLogin	1590183551759	1590183552367	OK	 
REQUEST	2993		WrongLogin	1590183551762	1590183552367	OK	 
USER	AceptarAnuncioTestPositivo	3607	START	1590183552380	1590183552380
USER	AceptarAnuncioTestNegativo	3632	START	1590183552382	1590183552382
REQUEST	2126		RightLogged Redirect 1	1590183551740	1590183552389	OK	 
REQUEST	3591		Welcome	1590183551730	1590183552394	OK	 
REQUEST	261		AnuncioAccepted	1590183551727	1590183552396	OK	 
REQUEST	2125		RightLogged Redirect 1	1590183551709	1590183552400	OK	 
REQUEST	3566		Welcome	1590183551728	1590183552401	OK	 
REQUEST	3565		Welcome	1590183551686	1590183552403	OK	 
REQUEST	2091		WrongLogged	1590183549967	1590183552404	OK	 
REQUEST	311		AnuncioAccepted	1590183551712	1590183552407	OK	 
REQUEST	2166		RightLogged	1590183551797	1590183552408	OK	 
REQUEST	2189		WrongLogged	1590183551797	1590183552408	OK	 
REQUEST	3471		Welcome	1590183549944	1590183552408	OK	 
REQUEST	2190		WrongLogged	1590183551804	1590183552408	OK	 
REQUEST	2164		RightLogged	1590183551798	1590183552409	OK	 
REQUEST	3128		WrongLogin	1590183551805	1590183552409	OK	 
REQUEST	3075		RightLogin	1590183551806	1590183552409	OK	 
REQUEST	3103		RightLogin	1590183551807	1590183552410	OK	 
REQUEST	3101		WrongLogin	1590183551807	1590183552410	OK	 
USER	AceptarAnuncioTestNegativo	792	END	1590183495767	1590183552416
USER	AceptarAnuncioTestPositivo	3608	START	1590183552417	1590183552417
USER	AceptarAnuncioTestNegativo	3633	START	1590183552417	1590183552417
