ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257910400	 	3.3.1
REQUEST	74		WrongLogin	1590257920786	1590257920786	OK	 
REQUEST	64		RightLogin	1590257920786	1590257920786	OK	 
USER	AceptarLocalTestPositivo	185	START	1590257920848	1590257920848
USER	AceptarLocalTestNegativo	195	START	1590257920848	1590257920848
REQUEST	185		Welcome	1590257920848	1590257920850	OK	 
REQUEST	195		Welcome	1590257920848	1590257920850	OK	 
REQUEST	75		WrongLogin	1590257920866	1590257920867	OK	 
REQUEST	65		RightLogin	1590257920866	1590257920867	OK	 
USER	AceptarLocalTestPositivo	186	START	1590257920946	1590257920946
USER	AceptarLocalTestNegativo	196	START	1590257920946	1590257920946
REQUEST	196		Welcome	1590257920946	1590257920950	OK	 
REQUEST	186		Welcome	1590257920946	1590257920950	OK	 
REQUEST	76		WrongLogin	1590257920973	1590257920974	OK	 
REQUEST	66		RightLogin	1590257920973	1590257920974	OK	 
USER	AceptarLocalTestNegativo	197	START	1590257921051	1590257921051
USER	AceptarLocalTestPositivo	187	START	1590257921051	1590257921051
REQUEST	197		Welcome	1590257921051	1590257921054	OK	 
REQUEST	187		Welcome	1590257921051	1590257921054	OK	 
REQUEST	67		RightLogin	1590257921056	1590257921056	OK	 
REQUEST	77		WrongLogin	1590257921056	1590257921056	OK	 
USER	AceptarLocalTestNegativo	198	START	1590257921146	1590257921146
REQUEST	198		Welcome	1590257921146	1590257921159	OK	 
USER	AceptarLocalTestPositivo	188	START	1590257921146	1590257921146
REQUEST	188		Welcome	1590257921169	1590257921171	OK	 
REQUEST	68		RightLogin	1590257921177	1590257921178	OK	 
REQUEST	78		WrongLogin	1590257921177	1590257921178	OK	 
USER	AceptarLocalTestNegativo	199	START	1590257921255	1590257921255
USER	AceptarLocalTestPositivo	189	START	1590257921255	1590257921255
REQUEST	199		Welcome	1590257921255	1590257921258	OK	 
REQUEST	189		Welcome	1590257921256	1590257921258	OK	 
REQUEST	69		RightLogin	1590257921287	1590257921288	OK	 
REQUEST	79		WrongLogin	1590257921287	1590257921288	OK	 
USER	AceptarLocalTestNegativo	200	START	1590257921349	1590257921349
USER	AceptarLocalTestPositivo	190	START	1590257921349	1590257921349
REQUEST	190		Welcome	1590257921349	1590257921352	OK	 
REQUEST	200		Welcome	1590257921349	1590257921352	OK	 
REQUEST	80		WrongLogin	1590257921366	1590257921367	OK	 
REQUEST	70		RightLogin	1590257921366	1590257921367	OK	 
USER	AceptarLocalTestPositivo	191	START	1590257921446	1590257921446
USER	AceptarLocalTestNegativo	201	START	1590257921446	1590257921446
REQUEST	201		Welcome	1590257921446	1590257921448	OK	 
REQUEST	191		Welcome	1590257921446	1590257921448	OK	 
REQUEST	81		WrongLogin	1590257921474	1590257921475	OK	 
REQUEST	71		RightLogin	1590257921474	1590257921475	OK	 
USER	AceptarLocalTestPositivo	192	START	1590257921552	1590257921552
USER	AceptarLocalTestNegativo	202	START	1590257921552	1590257921552
REQUEST	192		Welcome	1590257921552	1590257921554	OK	 
REQUEST	202		Welcome	1590257921552	1590257921554	OK	 
REQUEST	72		RightLogin	1590257921589	1590257921589	OK	 
REQUEST	82		WrongLogin	1590257921589	1590257921589	OK	 
USER	AceptarLocalTestNegativo	213	START	1590257921667	1590257921667
USER	AceptarLocalTestPositivo	203	START	1590257921667	1590257921667
REQUEST	213		Welcome	1590257921667	1590257921669	OK	 
REQUEST	203		Welcome	1590257921667	1590257921669	OK	 
REQUEST	93		WrongLogin	1590257921696	1590257921696	OK	 
REQUEST	83		RightLogin	1590257921696	1590257921696	OK	 
USER	AceptarLocalTestNegativo	214	START	1590257921746	1590257921746
USER	AceptarLocalTestPositivo	204	START	1590257921746	1590257921746
REQUEST	214		Welcome	1590257921746	1590257921749	OK	 
REQUEST	204		Welcome	1590257921746	1590257921749	OK	 
REQUEST	84		RightLogin	1590257921804	1590257921806	OK	 
REQUEST	94		WrongLogin	1590257921804	1590257921806	OK	 
USER	AceptarLocalTestNegativo	215	START	1590257921851	1590257921851
USER	AceptarLocalTestPositivo	205	START	1590257921851	1590257921851
REQUEST	215		Welcome	1590257921851	1590257921853	OK	 
REQUEST	205		Welcome	1590257921851	1590257921853	OK	 
REQUEST	85		RightLogin	1590257921898	1590257921899	OK	 
REQUEST	95		WrongLogin	1590257921898	1590257921899	OK	 
USER	AceptarLocalTestPositivo	206	START	1590257921946	1590257921946
USER	AceptarLocalTestNegativo	216	START	1590257921946	1590257921946
REQUEST	216		Welcome	1590257921947	1590257921952	OK	 
REQUEST	206		Welcome	1590257921947	1590257921952	OK	 
REQUEST	96		WrongLogin	1590257921989	1590257921991	OK	 
REQUEST	86		RightLogin	1590257921989	1590257921991	OK	 
USER	AceptarLocalTestNegativo	217	START	1590257922053	1590257922053
USER	AceptarLocalTestPositivo	207	START	1590257922053	1590257922053
REQUEST	217		Welcome	1590257922053	1590257922055	OK	 
REQUEST	207		Welcome	1590257922053	1590257922055	OK	 
REQUEST	97		WrongLogin	1590257922099	1590257922100	OK	 
REQUEST	87		RightLogin	1590257922099	1590257922100	OK	 
USER	AceptarLocalTestPositivo	208	START	1590257922146	1590257922146
USER	AceptarLocalTestNegativo	218	START	1590257922146	1590257922146
REQUEST	218		Welcome	1590257922147	1590257922150	OK	 
REQUEST	208		Welcome	1590257922147	1590257922150	OK	 
REQUEST	98		WrongLogin	1590257922186	1590257922186	OK	 
REQUEST	88		RightLogin	1590257922186	1590257922186	OK	 
USER	AceptarLocalTestNegativo	219	START	1590257922246	1590257922246
USER	AceptarLocalTestPositivo	209	START	1590257922246	1590257922246
REQUEST	209		Welcome	1590257922246	1590257922248	OK	 
REQUEST	219		Welcome	1590257922246	1590257922248	OK	 
REQUEST	89		RightLogin	1590257922305	1590257922306	OK	 
REQUEST	99		WrongLogin	1590257922305	1590257922306	OK	 
USER	AceptarLocalTestPositivo	210	START	1590257922351	1590257922351
USER	AceptarLocalTestNegativo	220	START	1590257922351	1590257922351
REQUEST	210		Welcome	1590257922352	1590257922354	OK	 
REQUEST	220		Welcome	1590257922352	1590257922354	OK	 
REQUEST	90		RightLogin	1590257922398	1590257922399	OK	 
REQUEST	100		WrongLogin	1590257922398	1590257922399	OK	 
USER	AceptarLocalTestPositivo	211	START	1590257922446	1590257922446
USER	AceptarLocalTestNegativo	221	START	1590257922446	1590257922446
REQUEST	211		Welcome	1590257922446	1590257922448	OK	 
REQUEST	221		Welcome	1590257922446	1590257922448	OK	 
REQUEST	101		WrongLogin	1590257922508	1590257922509	OK	 
REQUEST	91		RightLogin	1590257922508	1590257922509	OK	 
USER	AceptarLocalTestPositivo	212	START	1590257922555	1590257922555
USER	AceptarLocalTestNegativo	222	START	1590257922555	1590257922555
REQUEST	222		Welcome	1590257922555	1590257922557	OK	 
REQUEST	212		Welcome	1590257922555	1590257922557	OK	 
REQUEST	102		WrongLogin	1590257922602	1590257922602	OK	 
REQUEST	92		RightLogin	1590257922602	1590257922602	OK	 
USER	AceptarLocalTestPositivo	223	START	1590257922648	1590257922648
USER	AceptarLocalTestNegativo	233	START	1590257922648	1590257922648
REQUEST	233		Welcome	1590257922649	1590257922653	OK	 
REQUEST	223		Welcome	1590257922649	1590257922653	OK	 
REQUEST	113		WrongLogin	1590257922680	1590257922681	OK	 
REQUEST	103		RightLogin	1590257922680	1590257922680	OK	 
USER	AceptarLocalTestNegativo	234	START	1590257922746	1590257922746
USER	AceptarLocalTestPositivo	224	START	1590257922746	1590257922746
REQUEST	224		Welcome	1590257922746	1590257922749	OK	 
REQUEST	234		Welcome	1590257922746	1590257922749	OK	 
REQUEST	104		RightLogin	1590257922789	1590257922791	OK	 
REQUEST	114		WrongLogin	1590257922789	1590257922791	OK	 
USER	AceptarLocalTestNegativo	235	START	1590257922851	1590257922851
USER	AceptarLocalTestPositivo	225	START	1590257922851	1590257922851
REQUEST	225		Welcome	1590257922852	1590257922854	OK	 
REQUEST	235		Welcome	1590257922852	1590257922854	OK	 
REQUEST	105		RightLogin	1590257922886	1590257922887	OK	 
REQUEST	115		WrongLogin	1590257922886	1590257922887	OK	 
USER	AceptarLocalTestNegativo	236	START	1590257922946	1590257922946
USER	AceptarLocalTestPositivo	226	START	1590257922946	1590257922946
REQUEST	226		Welcome	1590257922946	1590257922950	OK	 
REQUEST	236		Welcome	1590257922946	1590257922950	OK	 
REQUEST	106		RightLogin	1590257922977	1590257922978	OK	 
REQUEST	116		WrongLogin	1590257922977	1590257922978	OK	 
USER	AceptarLocalTestNegativo	237	START	1590257923054	1590257923054
USER	AceptarLocalTestPositivo	227	START	1590257923054	1590257923054
REQUEST	237		Welcome	1590257923056	1590257923061	OK	 
REQUEST	227		Welcome	1590257923056	1590257923061	OK	 
REQUEST	107		RightLogin	1590257923086	1590257923087	OK	 
REQUEST	117		WrongLogin	1590257923086	1590257923087	OK	 
USER	AceptarLocalTestNegativo	238	START	1590257923148	1590257923148
USER	AceptarLocalTestPositivo	228	START	1590257923148	1590257923148
REQUEST	228		Welcome	1590257923164	1590257923168	OK	 
REQUEST	238		Welcome	1590257923164	1590257923168	OK	 
REQUEST	108		RightLogin	1590257923186	1590257923186	OK	 
REQUEST	118		WrongLogin	1590257923186	1590257923186	OK	 
USER	AceptarLocalTestNegativo	239	START	1590257923246	1590257923246
USER	AceptarLocalTestPositivo	229	START	1590257923246	1590257923246
REQUEST	239		Welcome	1590257923247	1590257923249	OK	 
REQUEST	229		Welcome	1590257923247	1590257923249	OK	 
REQUEST	119		WrongLogin	1590257923278	1590257923279	OK	 
REQUEST	109		RightLogin	1590257923278	1590257923279	OK	 
USER	AceptarLocalTestPositivo	230	START	1590257923356	1590257923356
USER	AceptarLocalTestNegativo	240	START	1590257923356	1590257923356
REQUEST	240		Welcome	1590257923356	1590257923358	OK	 
REQUEST	230		Welcome	1590257923356	1590257923358	OK	 
REQUEST	120		WrongLogin	1590257923387	1590257923388	OK	 
REQUEST	110		RightLogin	1590257923387	1590257923388	OK	 
USER	AceptarLocalTestNegativo	241	START	1590257923449	1590257923449
USER	AceptarLocalTestPositivo	231	START	1590257923449	1590257923449
REQUEST	231		Welcome	1590257923450	1590257923455	OK	 
REQUEST	241		Welcome	1590257923450	1590257923455	OK	 
REQUEST	121		WrongLogin	1590257923481	1590257923482	OK	 
REQUEST	111		RightLogin	1590257923481	1590257923482	OK	 
USER	AceptarLocalTestPositivo	232	START	1590257923546	1590257923546
USER	AceptarLocalTestNegativo	242	START	1590257923546	1590257923546
REQUEST	242		Welcome	1590257923546	1590257923548	OK	 
REQUEST	232		Welcome	1590257923546	1590257923548	OK	 
REQUEST	112		RightLogin	1590257923590	1590257923591	OK	 
REQUEST	122		WrongLogin	1590257923590	1590257923591	OK	 
USER	AceptarLocalTestNegativo	253	START	1590257923668	1590257923668
USER	AceptarLocalTestPositivo	243	START	1590257923667	1590257923667
REQUEST	243		Welcome	1590257923668	1590257923670	OK	 
REQUEST	253		Welcome	1590257923668	1590257923670	OK	 
REQUEST	123		RightLogin	1590257923684	1590257923684	OK	 
REQUEST	133		WrongLogin	1590257923684	1590257923684	OK	 
USER	AceptarLocalTestNegativo	254	START	1590257923746	1590257923746
USER	AceptarLocalTestPositivo	244	START	1590257923746	1590257923746
REQUEST	244		Welcome	1590257923747	1590257923751	OK	 
REQUEST	254		Welcome	1590257923747	1590257923751	OK	 
REQUEST	134		WrongLogin	1590257923766	1590257923767	OK	 
REQUEST	124		RightLogin	1590257923766	1590257923767	OK	 
USER	AceptarLocalTestNegativo	255	START	1590257923856	1590257923856
USER	AceptarLocalTestPositivo	245	START	1590257923856	1590257923856
REQUEST	245		Welcome	1590257923856	1590257923858	OK	 
REQUEST	255		Welcome	1590257923856	1590257923858	OK	 
REQUEST	135		WrongLogin	1590257923902	1590257923903	OK	 
REQUEST	125		RightLogin	1590257923902	1590257923903	OK	 
USER	AceptarLocalTestNegativo	256	START	1590257923949	1590257923949
USER	AceptarLocalTestPositivo	246	START	1590257923949	1590257923949
REQUEST	256		Welcome	1590257923950	1590257923955	OK	 
REQUEST	246		Welcome	1590257923950	1590257923955	OK	 
REQUEST	126		RightLogin	1590257923984	1590257923985	OK	 
REQUEST	136		WrongLogin	1590257923984	1590257923985	OK	 
USER	AceptarLocalTestPositivo	247	START	1590257924046	1590257924046
USER	AceptarLocalTestNegativo	257	START	1590257924046	1590257924046
REQUEST	247		Welcome	1590257924047	1590257924050	OK	 
REQUEST	257		Welcome	1590257924047	1590257924050	OK	 
REQUEST	127		RightLogin	1590257924066	1590257924067	OK	 
REQUEST	137		WrongLogin	1590257924066	1590257924067	OK	 
USER	AceptarLocalTestNegativo	258	START	1590257924146	1590257924146
USER	AceptarLocalTestPositivo	248	START	1590257924146	1590257924146
REQUEST	248		Welcome	1590257924146	1590257924148	OK	 
REQUEST	258		Welcome	1590257924146	1590257924148	OK	 
REQUEST	128		RightLogin	1590257924172	1590257924173	OK	 
REQUEST	138		WrongLogin	1590257924172	1590257924173	OK	 
USER	AceptarLocalTestNegativo	259	START	1590257924250	1590257924250
USER	AceptarLocalTestPositivo	249	START	1590257924250	1590257924250
REQUEST	259		Welcome	1590257924251	1590257924255	OK	 
REQUEST	249		Welcome	1590257924251	1590257924255	OK	 
REQUEST	129		RightLogin	1590257924270	1590257924271	OK	 
REQUEST	139		WrongLogin	1590257924270	1590257924271	OK	 
USER	AceptarLocalTestNegativo	260	START	1590257924348	1590257924348
USER	AceptarLocalTestPositivo	250	START	1590257924348	1590257924348
REQUEST	250		Welcome	1590257924349	1590257924351	OK	 
REQUEST	260		Welcome	1590257924349	1590257924351	OK	 
REQUEST	130		RightLogin	1590257924381	1590257924381	OK	 
REQUEST	140		WrongLogin	1590257924380	1590257924381	OK	 
USER	AceptarLocalTestNegativo	261	START	1590257924446	1590257924446
REQUEST	261		Welcome	1590257924446	1590257924448	OK	 
USER	AceptarLocalTestPositivo	251	START	1590257924446	1590257924446
REQUEST	251		Welcome	1590257924463	1590257924465	OK	 
REQUEST	141		WrongLogin	1590257924473	1590257924474	OK	 
REQUEST	131		RightLogin	1590257924474	1590257924474	OK	 
USER	AceptarLocalTestNegativo	262	START	1590257924567	1590257924567
REQUEST	262		Welcome	1590257924568	1590257924571	OK	 
USER	AceptarLocalTestPositivo	252	START	1590257924567	1590257924567
REQUEST	252		Welcome	1590257924593	1590257924594	OK	 
REQUEST	132		RightLogin	1590257924599	1590257924599	OK	 
REQUEST	142		WrongLogin	1590257924599	1590257924599	OK	 
USER	AceptarLocalTestNegativo	272	START	1590257924676	1590257924676
REQUEST	272		Welcome	1590257924677	1590257924679	OK	 
USER	AceptarLocalTestPositivo	263	START	1590257924676	1590257924676
REQUEST	263		Welcome	1590257924689	1590257924691	OK	 
REQUEST	153		WrongLogin	1590257924708	1590257924709	OK	 
REQUEST	143		RightLogin	1590257924708	1590257924709	OK	 
USER	AceptarLocalTestPositivo	264	START	1590257924786	1590257924786
USER	AceptarLocalTestNegativo	273	START	1590257924786	1590257924786
REQUEST	154		WrongLogin	1590257924786	1590257924787	OK	 
REQUEST	144		RightLogin	1590257924786	1590257924787	OK	 
REQUEST	273		Welcome	1590257924786	1590257924789	OK	 
REQUEST	264		Welcome	1590257924786	1590257924789	OK	 
USER	AceptarLocalTestNegativo	274	START	1590257924879	1590257924879
USER	AceptarLocalTestPositivo	265	START	1590257924879	1590257924879
REQUEST	265		Welcome	1590257924880	1590257924885	OK	 
REQUEST	274		Welcome	1590257924880	1590257924885	OK	 
REQUEST	145		RightLogin	1590257924895	1590257924896	OK	 
REQUEST	155		WrongLogin	1590257924895	1590257924896	OK	 
USER	AceptarLocalTestNegativo	275	START	1590257924976	1590257924976
USER	AceptarLocalTestPositivo	266	START	1590257924976	1590257924976
REQUEST	275		Welcome	1590257924976	1590257924978	OK	 
REQUEST	266		Welcome	1590257924976	1590257924978	OK	 
REQUEST	156		WrongLogin	1590257924989	1590257924990	OK	 
REQUEST	146		RightLogin	1590257924989	1590257924990	OK	 
USER	AceptarLocalTestNegativo	276	START	1590257925082	1590257925082
USER	AceptarLocalTestPositivo	267	START	1590257925082	1590257925082
REQUEST	276		Welcome	1590257925083	1590257925087	OK	 
REQUEST	267		Welcome	1590257925083	1590257925087	OK	 
REQUEST	157		WrongLogin	1590257925098	1590257925099	OK	 
REQUEST	147		RightLogin	1590257925098	1590257925099	OK	 
USER	AceptarLocalTestPositivo	268	START	1590257925176	1590257925176
USER	AceptarLocalTestNegativo	277	START	1590257925176	1590257925176
REQUEST	277		Welcome	1590257925177	1590257925180	OK	 
REQUEST	268		Welcome	1590257925177	1590257925180	OK	 
REQUEST	148		RightLogin	1590257925192	1590257925193	OK	 
REQUEST	158		WrongLogin	1590257925192	1590257925193	OK	 
USER	AceptarLocalTestPositivo	269	START	1590257925287	1590257925287
USER	AceptarLocalTestNegativo	278	START	1590257925287	1590257925287
REQUEST	159		WrongLogin	1590257925288	1590257925289	OK	 
REQUEST	149		RightLogin	1590257925288	1590257925290	OK	 
REQUEST	278		Welcome	1590257925288	1590257925293	OK	 
REQUEST	269		Welcome	1590257925288	1590257925296	OK	 
USER	AceptarLocalTestPositivo	270	START	1590257925376	1590257925376
USER	AceptarLocalTestNegativo	279	START	1590257925376	1590257925376
REQUEST	279		Welcome	1590257925376	1590257925378	OK	 
REQUEST	270		Welcome	1590257925376	1590257925378	OK	 
REQUEST	150		RightLogin	1590257925390	1590257925391	OK	 
REQUEST	160		WrongLogin	1590257925390	1590257925391	OK	 
USER	AceptarLocalTestNegativo	280	START	1590257925483	1590257925483
USER	AceptarLocalTestPositivo	271	START	1590257925483	1590257925483
REQUEST	280		Welcome	1590257925484	1590257925486	OK	 
REQUEST	271		Welcome	1590257925484	1590257925486	OK	 
REQUEST	161		WrongLogin	1590257925486	1590257925486	OK	 
REQUEST	151		RightLogin	1590257925486	1590257925487	OK	 
USER	AceptarLocalTestPositivo	281	START	1590257925580	1590257925580
USER	AceptarLocalTestNegativo	292	START	1590257925580	1590257925580
REQUEST	292		Welcome	1590257925580	1590257925582	OK	 
REQUEST	281		Welcome	1590257925580	1590257925582	OK	 
REQUEST	162		WrongLogin	1590257925596	1590257925596	OK	 
REQUEST	152		RightLogin	1590257925596	1590257925596	OK	 
USER	AceptarLocalTestNegativo	293	START	1590257925673	1590257925673
USER	AceptarLocalTestPositivo	282	START	1590257925673	1590257925673
REQUEST	163		RightLogin	1590257925674	1590257925675	OK	 
REQUEST	173		WrongLogin	1590257925673	1590257925676	OK	 
REQUEST	282		Welcome	1590257925674	1590257925678	OK	 
REQUEST	293		Welcome	1590257925674	1590257925678	OK	 
USER	AceptarLocalTestNegativo	294	START	1590257925756	1590257925756
USER	AceptarLocalTestPositivo	283	START	1590257925756	1590257925756
REQUEST	294		Welcome	1590257925756	1590257925759	OK	 
REQUEST	283		Welcome	1590257925756	1590257925759	OK	 
REQUEST	164		RightLogin	1590257925767	1590257925768	OK	 
REQUEST	174		WrongLogin	1590257925767	1590257925768	OK	 
USER	AceptarLocalTestPositivo	284	START	1590257925861	1590257925861
USER	AceptarLocalTestNegativo	295	START	1590257925861	1590257925861
REQUEST	284		Welcome	1590257925861	1590257925866	OK	 
REQUEST	295		Welcome	1590257925861	1590257925866	OK	 
REQUEST	165		RightLogin	1590257925877	1590257925877	OK	 
REQUEST	175		WrongLogin	1590257925877	1590257925877	OK	 
USER	AceptarLocalTestNegativo	296	START	1590257925956	1590257925956
USER	AceptarLocalTestPositivo	285	START	1590257925956	1590257925956
REQUEST	296		Welcome	1590257925956	1590257925959	OK	 
REQUEST	285		Welcome	1590257925956	1590257925970	OK	 
REQUEST	176		WrongLogin	1590257925986	1590257925987	OK	 
REQUEST	166		RightLogin	1590257925986	1590257925987	OK	 
USER	AceptarLocalTestNegativo	297	START	1590257926063	1590257926063
USER	AceptarLocalTestPositivo	286	START	1590257926063	1590257926063
REQUEST	286		Welcome	1590257926063	1590257926066	OK	 
