ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257138182	 	3.3.1
USER	AceptarLocalTestPositivo	208	START	1590257144678	1590257144678
USER	AceptarLocalTestNegativo	228	START	1590257144678	1590257144678
REQUEST	208		Welcome	1590257144679	1590257144684	OK	 
REQUEST	228		Welcome	1590257144679	1590257144684	OK	 
USER	AceptarLocalTestNegativo	229	START	1590257144737	1590257144737
USER	AceptarLocalTestPositivo	209	START	1590257144737	1590257144737
REQUEST	209		Welcome	1590257144738	1590257144740	OK	 
REQUEST	229		Welcome	1590257144738	1590257144740	OK	 
USER	AceptarLocalTestPositivo	210	START	1590257144784	1590257144784
USER	AceptarLocalTestNegativo	230	START	1590257144784	1590257144784
REQUEST	210		Welcome	1590257144785	1590257144788	OK	 
REQUEST	230		Welcome	1590257144785	1590257144788	OK	 
USER	AceptarLocalTestPositivo	211	START	1590257144831	1590257144831
USER	AceptarLocalTestNegativo	231	START	1590257144831	1590257144831
REQUEST	211		Welcome	1590257144832	1590257144837	OK	 
REQUEST	231		Welcome	1590257144832	1590257144837	OK	 
USER	AceptarLocalTestNegativo	232	START	1590257144878	1590257144878
USER	AceptarLocalTestPositivo	212	START	1590257144878	1590257144878
REQUEST	232		Welcome	1590257144879	1590257144885	OK	 
REQUEST	212		Welcome	1590257144879	1590257144885	OK	 
USER	AceptarLocalTestNegativo	233	START	1590257144928	1590257144928
USER	AceptarLocalTestPositivo	213	START	1590257144928	1590257144928
REQUEST	233		Welcome	1590257144929	1590257144934	OK	 
REQUEST	213		Welcome	1590257144929	1590257144934	OK	 
USER	AceptarLocalTestNegativo	234	START	1590257144987	1590257144987
USER	AceptarLocalTestPositivo	214	START	1590257144987	1590257144987
REQUEST	214		Welcome	1590257144988	1590257144993	OK	 
REQUEST	234		Welcome	1590257144988	1590257144993	OK	 
USER	AceptarLocalTestNegativo	235	START	1590257145034	1590257145034
USER	AceptarLocalTestPositivo	215	START	1590257145034	1590257145034
REQUEST	235		Welcome	1590257145035	1590257145041	OK	 
REQUEST	215		Welcome	1590257145035	1590257145041	OK	 
USER	AceptarLocalTestNegativo	236	START	1590257145081	1590257145081
USER	AceptarLocalTestPositivo	216	START	1590257145081	1590257145081
REQUEST	216		Welcome	1590257145081	1590257145084	OK	 
REQUEST	236		Welcome	1590257145081	1590257145084	OK	 
USER	AceptarLocalTestPositivo	217	START	1590257145128	1590257145128
USER	AceptarLocalTestNegativo	237	START	1590257145128	1590257145128
REQUEST	217		Welcome	1590257145129	1590257145133	OK	 
REQUEST	237		Welcome	1590257145129	1590257145133	OK	 
USER	AceptarLocalTestNegativo	238	START	1590257145178	1590257145178
USER	AceptarLocalTestPositivo	218	START	1590257145178	1590257145178
REQUEST	218		Welcome	1590257145179	1590257145184	OK	 
REQUEST	238		Welcome	1590257145179	1590257145184	OK	 
USER	AceptarLocalTestNegativo	239	START	1590257145228	1590257145228
USER	AceptarLocalTestPositivo	219	START	1590257145228	1590257145228
REQUEST	219		Welcome	1590257145229	1590257145233	OK	 
REQUEST	239		Welcome	1590257145229	1590257145233	OK	 
USER	AceptarLocalTestPositivo	220	START	1590257145287	1590257145287
USER	AceptarLocalTestNegativo	240	START	1590257145287	1590257145287
REQUEST	240		Welcome	1590257145288	1590257145292	OK	 
REQUEST	220		Welcome	1590257145288	1590257145292	OK	 
USER	AceptarLocalTestNegativo	241	START	1590257145334	1590257145334
USER	AceptarLocalTestPositivo	221	START	1590257145334	1590257145334
REQUEST	241		Welcome	1590257145335	1590257145338	OK	 
REQUEST	221		Welcome	1590257145335	1590257145338	OK	 
USER	AceptarLocalTestNegativo	242	START	1590257145381	1590257145381
USER	AceptarLocalTestPositivo	222	START	1590257145381	1590257145381
REQUEST	242		Welcome	1590257145382	1590257145387	OK	 
REQUEST	222		Welcome	1590257145382	1590257145387	OK	 
USER	AceptarLocalTestNegativo	263	START	1590257145428	1590257145428
USER	AceptarLocalTestPositivo	243	START	1590257145428	1590257145428
REQUEST	263		Welcome	1590257145428	1590257145431	OK	 
REQUEST	243		Welcome	1590257145428	1590257145431	OK	 
USER	AceptarLocalTestPositivo	244	START	1590257145491	1590257145491
USER	AceptarLocalTestNegativo	264	START	1590257145491	1590257145491
REQUEST	264		Welcome	1590257145492	1590257145495	OK	 
REQUEST	244		Welcome	1590257145492	1590257145495	OK	 
REQUEST	44		WrongLogin	1590257145492	1590257145493	OK	 
REQUEST	1		RightLogin	1590257145461	1590257145462	OK	 
REQUEST	2		RightLogin	1590257145461	1590257145462	OK	 
REQUEST	42		WrongLogin	1590257145461	1590257145462	OK	 
REQUEST	43		WrongLogin	1590257145461	1590257145462	OK	 
REQUEST	3		RightLogin	1590257145508	1590257145509	OK	 
USER	AceptarLocalTestPositivo	245	START	1590257145528	1590257145528
USER	AceptarLocalTestNegativo	265	START	1590257145528	1590257145528
REQUEST	45		WrongLogin	1590257145528	1590257145529	OK	 
REQUEST	265		Welcome	1590257145528	1590257145531	OK	 
REQUEST	245		Welcome	1590257145528	1590257145531	OK	 
REQUEST	4		RightLogin	1590257145558	1590257145559	OK	 
USER	AceptarLocalTestPositivo	246	START	1590257145586	1590257145586
USER	AceptarLocalTestNegativo	266	START	1590257145586	1590257145586
REQUEST	46		WrongLogin	1590257145588	1590257145589	OK	 
REQUEST	266		Welcome	1590257145586	1590257145590	OK	 
REQUEST	246		Welcome	1590257145586	1590257145590	OK	 
REQUEST	5		RightLogin	1590257145608	1590257145609	OK	 
USER	AceptarLocalTestNegativo	267	START	1590257145637	1590257145637
USER	AceptarLocalTestPositivo	247	START	1590257145637	1590257145637
REQUEST	47		WrongLogin	1590257145638	1590257145639	OK	 
REQUEST	247		Welcome	1590257145637	1590257145640	OK	 
REQUEST	267		Welcome	1590257145637	1590257145640	OK	 
REQUEST	6		RightLogin	1590257145653	1590257145654	OK	 
USER	AceptarLocalTestNegativo	268	START	1590257145684	1590257145684
USER	AceptarLocalTestPositivo	248	START	1590257145684	1590257145684
REQUEST	48		WrongLogin	1590257145684	1590257145685	OK	 
REQUEST	248		Welcome	1590257145684	1590257145687	OK	 
REQUEST	268		Welcome	1590257145684	1590257145687	OK	 
REQUEST	7		RightLogin	1590257145700	1590257145701	OK	 
USER	AceptarLocalTestPositivo	249	START	1590257145746	1590257145746
REQUEST	49		WrongLogin	1590257145748	1590257145749	OK	 
REQUEST	249		Welcome	1590257145747	1590257145750	OK	 
USER	AceptarLocalTestNegativo	269	START	1590257145746	1590257145746
REQUEST	269		Welcome	1590257145773	1590257145775	OK	 
USER	AceptarLocalTestPositivo	250	START	1590257145778	1590257145778
USER	AceptarLocalTestNegativo	270	START	1590257145778	1590257145778
REQUEST	8		RightLogin	1590257145777	1590257145778	OK	 
REQUEST	50		WrongLogin	1590257145778	1590257145778	OK	 
REQUEST	270		Welcome	1590257145778	1590257145780	OK	 
REQUEST	250		Welcome	1590257145778	1590257145780	OK	 
REQUEST	9		RightLogin	1590257145809	1590257145810	OK	 
USER	AceptarLocalTestPositivo	251	START	1590257145828	1590257145828
REQUEST	251		Welcome	1590257145846	1590257145849	OK	 
REQUEST	51		WrongLogin	1590257145855	1590257145856	OK	 
USER	AceptarLocalTestNegativo	271	START	1590257145828	1590257145828
REQUEST	10		RightLogin	1590257145858	1590257145865	OK	 
REQUEST	271		Welcome	1590257145864	1590257145867	OK	 
USER	AceptarLocalTestPositivo	252	START	1590257145887	1590257145887
USER	AceptarLocalTestNegativo	272	START	1590257145887	1590257145887
REQUEST	52		WrongLogin	1590257145887	1590257145888	OK	 
REQUEST	272		Welcome	1590257145887	1590257145890	OK	 
REQUEST	252		Welcome	1590257145887	1590257145890	OK	 
REQUEST	11		RightLogin	1590257145918	1590257145919	OK	 
USER	AceptarLocalTestNegativo	273	START	1590257145934	1590257145934
USER	AceptarLocalTestPositivo	253	START	1590257145934	1590257145934
REQUEST	253		Welcome	1590257145934	1590257145937	OK	 
REQUEST	273		Welcome	1590257145934	1590257145937	OK	 
REQUEST	53		WrongLogin	1590257145950	1590257145950	OK	 
REQUEST	12		RightLogin	1590257145968	1590257145969	OK	 
USER	AceptarLocalTestNegativo	274	START	1590257145981	1590257145981
USER	AceptarLocalTestPositivo	254	START	1590257145981	1590257145981
REQUEST	274		Welcome	1590257145981	1590257145984	OK	 
REQUEST	254		Welcome	1590257145981	1590257145984	OK	 
REQUEST	54		WrongLogin	1590257145998	1590257145999	OK	 
USER	AceptarLocalTestPositivo	255	START	1590257146028	1590257146028
REQUEST	13		RightLogin	1590257146028	1590257146029	OK	 
REQUEST	55		WrongLogin	1590257146028	1590257146029	OK	 
REQUEST	255		Welcome	1590257146029	1590257146032	OK	 
USER	AceptarLocalTestNegativo	275	START	1590257146028	1590257146028
REQUEST	275		Welcome	1590257146047	1590257146049	OK	 
REQUEST	14		RightLogin	1590257146059	1590257146060	OK	 
USER	AceptarLocalTestNegativo	276	START	1590257146078	1590257146078
USER	AceptarLocalTestPositivo	256	START	1590257146078	1590257146078
REQUEST	276		Welcome	1590257146078	1590257146080	OK	 
REQUEST	256		Welcome	1590257146078	1590257146080	OK	 
REQUEST	56		WrongLogin	1590257146106	1590257146107	OK	 
REQUEST	15		RightLogin	1590257146121	1590257146122	OK	 
USER	AceptarLocalTestNegativo	277	START	1590257146137	1590257146137
USER	AceptarLocalTestPositivo	257	START	1590257146137	1590257146137
REQUEST	57		WrongLogin	1590257146138	1590257146139	OK	 
REQUEST	277		Welcome	1590257146137	1590257146141	OK	 
REQUEST	257		Welcome	1590257146137	1590257146141	OK	 
REQUEST	16		RightLogin	1590257146168	1590257146168	OK	 
USER	AceptarLocalTestPositivo	258	START	1590257146183	1590257146183
USER	AceptarLocalTestNegativo	278	START	1590257146183	1590257146183
REQUEST	58		WrongLogin	1590257146183	1590257146184	OK	 
REQUEST	278		Welcome	1590257146183	1590257146186	OK	 
REQUEST	258		Welcome	1590257146183	1590257146186	OK	 
REQUEST	17		RightLogin	1590257146199	1590257146200	OK	 
USER	AceptarLocalTestPositivo	259	START	1590257146230	1590257146230
USER	AceptarLocalTestNegativo	279	START	1590257146230	1590257146230
REQUEST	59		WrongLogin	1590257146230	1590257146231	OK	 
REQUEST	279		Welcome	1590257146230	1590257146233	OK	 
REQUEST	259		Welcome	1590257146230	1590257146233	OK	 
USER	AceptarLocalTestPositivo	260	START	1590257146278	1590257146278
USER	AceptarLocalTestNegativo	280	START	1590257146278	1590257146278
REQUEST	18		RightLogin	1590257146278	1590257146279	OK	 
REQUEST	260		Welcome	1590257146278	1590257146282	OK	 
REQUEST	280		Welcome	1590257146278	1590257146282	OK	 
REQUEST	60		WrongLogin	1590257146293	1590257146295	OK	 
REQUEST	19		RightLogin	1590257146309	1590257146310	OK	 
USER	AceptarLocalTestPositivo	261	START	1590257146328	1590257146328
USER	AceptarLocalTestNegativo	281	START	1590257146328	1590257146328
REQUEST	281		Welcome	1590257146328	1590257146330	OK	 
REQUEST	261		Welcome	1590257146328	1590257146330	OK	 
REQUEST	61		WrongLogin	1590257146340	1590257146341	OK	 
REQUEST	20		RightLogin	1590257146358	1590257146359	OK	 
USER	AceptarLocalTestPositivo	262	START	1590257146387	1590257146387
USER	AceptarLocalTestNegativo	282	START	1590257146387	1590257146387
REQUEST	62		WrongLogin	1590257146387	1590257146389	OK	 
REQUEST	262		Welcome	1590257146388	1590257146391	OK	 
REQUEST	282		Welcome	1590257146388	1590257146391	OK	 
REQUEST	21		RightLogin	1590257146403	1590257146404	OK	 
USER	AceptarLocalTestPositivo	283	START	1590257146418	1590257146418
REQUEST	283		Welcome	1590257146419	1590257146422	OK	 
USER	AceptarLocalTestNegativo	303	START	1590257146449	1590257146449
REQUEST	22		RightLogin	1590257146449	1590257146450	OK	 
REQUEST	63		WrongLogin	1590257146449	1590257146450	OK	 
REQUEST	303		Welcome	1590257146449	1590257146453	OK	 
USER	AceptarLocalTestPositivo	284	START	1590257146465	1590257146465
REQUEST	284		Welcome	1590257146465	1590257146468	OK	 
USER	AceptarLocalTestNegativo	304	START	1590257146496	1590257146496
REQUEST	64		WrongLogin	1590257146498	1590257146499	OK	 
REQUEST	304		Welcome	1590257146497	1590257146499	OK	 
USER	AceptarLocalTestPositivo	285	START	1590257146512	1590257146512
REQUEST	23		RightLogin	1590257146512	1590257146513	OK	 
REQUEST	285		Welcome	1590257146512	1590257146514	OK	 
USER	AceptarLocalTestNegativo	305	START	1590257146528	1590257146528
REQUEST	65		WrongLogin	1590257146528	1590257146529	OK	 
REQUEST	305		Welcome	1590257146528	1590257146531	OK	 
USER	AceptarLocalTestPositivo	286	START	1590257146559	1590257146559
REQUEST	24		RightLogin	1590257146559	1590257146560	OK	 
REQUEST	286		Welcome	1590257146559	1590257146563	OK	 
USER	AceptarLocalTestNegativo	306	START	1590257146578	1590257146578
REQUEST	66		WrongLogin	1590257146578	1590257146579	OK	 
REQUEST	306		Welcome	1590257146578	1590257146583	OK	 
USER	AceptarLocalTestPositivo	287	START	1590257146609	1590257146609
USER	AceptarLocalTestNegativo	307	START	1590257146629	1590257146629
REQUEST	287		Welcome	1590257146609	1590257146630	OK	 
REQUEST	25		RightLogin	1590257146629	1590257146630	OK	 
REQUEST	307		Welcome	1590257146629	1590257146632	OK	 
REQUEST	67		WrongLogin	1590257146648	1590257146648	OK	 
USER	AceptarLocalTestPositivo	288	START	1590257146663	1590257146663
REQUEST	288		Welcome	1590257146663	1590257146666	OK	 
REQUEST	26		RightLogin	1590257146668	1590257146669	OK	 
REQUEST	68		WrongLogin	1590257146668	1590257146669	OK	 
USER	AceptarLocalTestNegativo	308	START	1590257146679	1590257146679
REQUEST	308		Welcome	1590257146679	1590257146681	OK	 
REQUEST	27		RightLogin	1590257146698	1590257146699	OK	 
USER	AceptarLocalTestPositivo	289	START	1590257146710	1590257146710
REQUEST	289		Welcome	1590257146710	1590257146713	OK	 
USER	AceptarLocalTestNegativo	309	START	1590257146728	1590257146728
REQUEST	69		WrongLogin	1590257146728	1590257146730	OK	 
REQUEST	309		Welcome	1590257146728	1590257146732	OK	 
USER	AceptarLocalTestPositivo	290	START	1590257146758	1590257146758
REQUEST	28		RightLogin	1590257146757	1590257146758	OK	 
REQUEST	290		Welcome	1590257146758	1590257146760	OK	 
USER	AceptarLocalTestNegativo	310	START	1590257146791	1590257146791
REQUEST	310		Welcome	1590257146791	1590257146794	OK	 
USER	AceptarLocalTestPositivo	291	START	1590257146808	1590257146808
REQUEST	70		WrongLogin	1590257146807	1590257146808	OK	 
REQUEST	29		RightLogin	1590257146808	1590257146809	OK	 
REQUEST	291		Welcome	1590257146808	1590257146813	OK	 
USER	AceptarLocalTestNegativo	311	START	1590257146838	1590257146838
REQUEST	71		WrongLogin	1590257146838	1590257146840	OK	 
REQUEST	311		Welcome	1590257146838	1590257146845	OK	 
USER	AceptarLocalTestPositivo	292	START	1590257146858	1590257146858
REQUEST	30		RightLogin	1590257146858	1590257146860	OK	 
REQUEST	292		Welcome	1590257146859	1590257146864	OK	 
USER	AceptarLocalTestNegativo	312	START	1590257146884	1590257146884
REQUEST	312		Welcome	1590257146885	1590257146888	OK	 
USER	AceptarLocalTestPositivo	293	START	1590257146916	1590257146916
REQUEST	72		WrongLogin	1590257146916	1590257146917	OK	 
REQUEST	31		RightLogin	1590257146916	1590257146917	OK	 
REQUEST	293		Welcome	1590257146916	1590257146920	OK	 
USER	AceptarLocalTestNegativo	313	START	1590257146931	1590257146931
REQUEST	313		Welcome	1590257146931	1590257146934	OK	 
REQUEST	32		RightLogin	1590257146948	1590257146949	OK	 
REQUEST	73		WrongLogin	1590257146948	1590257146949	OK	 
USER	AceptarLocalTestPositivo	294	START	1590257146963	1590257146963
REQUEST	294		Welcome	1590257146963	1590257146967	OK	 
USER	AceptarLocalTestNegativo	314	START	1590257146978	1590257146978
REQUEST	314		Welcome	1590257146979	1590257146984	OK	 
REQUEST	33		RightLogin	1590257146998	1590257146999	OK	 
REQUEST	74		WrongLogin	1590257146998	1590257146999	OK	 
USER	AceptarLocalTestPositivo	295	START	1590257147009	1590257147009
REQUEST	295		Welcome	1590257147010	1590257147012	OK	 
USER	AceptarLocalTestNegativo	315	START	1590257147028	1590257147028
REQUEST	315		Welcome	1590257147028	1590257147030	OK	 
REQUEST	75		WrongLogin	1590257147056	1590257147057	OK	 
REQUEST	34		RightLogin	1590257147056	1590257147057	OK	 
USER	AceptarLocalTestPositivo	296	START	1590257147058	1590257147058
REQUEST	296		Welcome	1590257147058	1590257147061	OK	 
USER	AceptarLocalTestNegativo	316	START	1590257147087	1590257147087
REQUEST	316		Welcome	1590257147088	1590257147091	OK	 
REQUEST	76		WrongLogin	1590257147103	1590257147104	OK	 
REQUEST	35		RightLogin	1590257147103	1590257147104	OK	 
USER	AceptarLocalTestPositivo	297	START	1590257147108	1590257147108
REQUEST	297		Welcome	1590257147108	1590257147110	OK	 
USER	AceptarLocalTestNegativo	317	START	1590257147134	1590257147134
REQUEST	317		Welcome	1590257147135	1590257147137	OK	 
USER	AceptarLocalTestPositivo	298	START	1590257147166	1590257147166
REQUEST	36		RightLogin	1590257147166	1590257147167	OK	 
REQUEST	77		WrongLogin	1590257147166	1590257147167	OK	 
REQUEST	298		Welcome	1590257147166	1590257147169	OK	 
USER	AceptarLocalTestNegativo	318	START	1590257147197	1590257147197
REQUEST	318		Welcome	1590257147197	1590257147200	OK	 
USER	AceptarLocalTestPositivo	299	START	1590257147212	1590257147212
REQUEST	299		Welcome	1590257147213	1590257147215	OK	 
USER	AceptarLocalTestNegativo	319	START	1590257147228	1590257147228
REQUEST	37		RightLogin	1590257147228	1590257147229	OK	 
REQUEST	78		WrongLogin	1590257147228	1590257147229	OK	 
REQUEST	319		Welcome	1590257147228	1590257147231	OK	 
USER	AceptarLocalTestPositivo	300	START	1590257147259	1590257147259
REQUEST	300		Welcome	1590257147260	1590257147262	OK	 
USER	AceptarLocalTestNegativo	320	START	1590257147291	1590257147291
REQUEST	79		WrongLogin	1590257147291	1590257147292	OK	 
REQUEST	38		RightLogin	1590257147291	1590257147292	OK	 
REQUEST	320		Welcome	1590257147291	1590257147294	OK	 
REQUEST	80		WrongLogin	1590257147322	1590257147323	OK	 
REQUEST	39		RightLogin	1590257147322	1590257147323	OK	 
USER	AceptarLocalTestNegativo	321	START	1590257147337	1590257147337
USER	AceptarLocalTestPositivo	301	START	1590257147337	1590257147337
REQUEST	321		Welcome	1590257147338	1590257147341	OK	 
REQUEST	301		Welcome	1590257147338	1590257147341	OK	 
REQUEST	40		RightLogin	1590257147353	1590257147355	OK	 
REQUEST	81		WrongLogin	1590257147353	1590257147355	OK	 
USER	AceptarLocalTestNegativo	322	START	1590257147385	1590257147385
USER	AceptarLocalTestPositivo	302	START	1590257147385	1590257147385
REQUEST	302		Welcome	1590257147385	1590257147388	OK	 
REQUEST	322		Welcome	1590257147385	1590257147388	OK	 
REQUEST	82		WrongLogin	1590257147400	1590257147401	OK	 
REQUEST	41		RightLogin	1590257147400	1590257147401	OK	 
USER	AceptarLocalTestNegativo	343	START	1590257147415	1590257147415
USER	AceptarLocalTestPositivo	323	START	1590257147415	1590257147415
REQUEST	343		Welcome	1590257147416	1590257147420	OK	 
REQUEST	323		Welcome	1590257147416	1590257147422	OK	 
USER	AceptarLocalTestNegativo	344	START	1590257147462	1590257147462
USER	AceptarLocalTestPositivo	324	START	1590257147462	1590257147462
REQUEST	103		WrongLogin	1590257147462	1590257147463	OK	 
REQUEST	83		RightLogin	1590257147462	1590257147463	OK	 
REQUEST	324		Welcome	1590257147463	1590257147466	OK	 
REQUEST	344		Welcome	1590257147463	1590257147466	OK	 
USER	AceptarLocalTestPositivo	325	START	1590257147509	1590257147509
USER	AceptarLocalTestNegativo	345	START	1590257147509	1590257147509
REQUEST	325		Welcome	1590257147510	1590257147527	OK	 
REQUEST	345		Welcome	1590257147510	1590257147527	OK	 
REQUEST	84		RightLogin	1590257147540	1590257147541	OK	 
REQUEST	104		WrongLogin	1590257147540	1590257147541	OK	 
REQUEST	105		WrongLogin	1590257147556	1590257147556	OK	 
REQUEST	85		RightLogin	1590257147556	1590257147556	OK	 
USER	AceptarLocalTestPositivo	326	START	1590257147558	1590257147558
USER	AceptarLocalTestNegativo	346	START	1590257147558	1590257147558
REQUEST	326		Welcome	1590257147558	1590257147560	OK	 
REQUEST	346		Welcome	1590257147558	1590257147560	OK	 
